Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,03052021,1021987882,0001923
Trade Date <03-MAY-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1018GS2026,GS,300,100,33.33
20,2,20MICRONS,EQ,192281,133026,69.18
20,3,21STCENMGM,EQ,541,424,78.37
20,4,3IINFOTECH,EQ,35389913,21825647,61.67
20,5,3MINDIA,EQ,1707,729,42.71
20,6,3PLAND,EQ,10081,3515,34.87
20,7,448GS2023,GS,103,103,100.00
20,8,5PAISA,EQ,81581,49170,60.27
20,9,645GS2029,GS,3,3,100.00
20,10,716GS2050,GS,18,18,100.00
20,11,719GS2060,GS,457,457,100.00
20,12,757GS2033,GS,1900,1900,100.00
20,13,762GS2039,GS,5,5,100.00
20,14,772GS2049,GS,17,17,100.00
20,15,A2ZINFRA,EQ,3946496,1956343,49.57
20,16,AAKASH,EQ,35865,10740,29.95
20,17,AARON,EQ,1255,739,58.88
20,18,AARTIDRUGS,EQ,328624,117808,35.85
20,19,AARTIIND,EQ,542374,86109,15.88
20,20,AARTISURF,EQ,10316,5884,57.04
20,21,AARVI,EQ,7613,5721,75.15
20,22,AAVAS,EQ,31189,11807,37.86
20,23,ABAN,EQ,158093,101940,64.48
20,24,ABB,EQ,163384,97461,59.65
20,25,ABBOTINDIA,EQ,6780,3290,48.53
20,26,ABCAPITAL,EQ,1998811,525761,26.30
20,27,ABFRL,EQ,1958444,947143,48.36
20,28,ABFRLPP1,E1,3748,1499,39.99
20,29,ABMINTLTD,EQ,2902,2870,98.90
20,30,ABSLBANETF,EQ,175,99,56.57
20,31,ABSLNN50ET,EQ,255,208,81.57
20,32,ABSLRIF6RG,MF,25123,25123,100.00
20,33,ACC,EQ,501054,120447,24.04
20,34,ACCELYA,EQ,10835,6084,56.15
20,35,ACCURACY,EQ,4283,2574,60.10
20,36,ACE,EQ,157204,81716,51.98
20,37,ACRYSIL,EQ,76147,50047,65.72
20,38,ADANIENT,EQ,11276228,1183885,10.50
20,39,ADANIGREEN,EQ,324742,126148,38.85
20,40,ADANIPORTS,EQ,25953577,2497461,9.62
20,41,ADANIPOWER,EQ,13412752,4733310,35.29
20,42,ADANITRANS,EQ,1266237,526417,41.57
20,43,ADFFOODS,EQ,25207,11825,46.91
20,44,ADHUNIKIND,EQ,59201,37300,63.01
20,45,ADORWELD,EQ,28819,13749,47.71
20,46,ADROITINFO,EQ,9538,9538,100.00
20,47,ADSL,EQ,90671,59318,65.42
20,48,ADVANIHOTR,EQ,6064,3985,65.72
20,49,ADVENZYMES,EQ,4305281,763681,17.74
20,50,AEGISCHEM,EQ,253261,119743,47.28
20,51,AFFLE,EQ,44379,17352,39.10
20,52,AGARIND,EQ,20418,16878,82.66
20,53,AGCNET,EQ,3908,2154,55.12
20,54,AGRITECH,EQ,38647,26525,68.63
20,55,AGROPHOS,EQ,106353,20068,18.87
20,56,AHLADA,EQ,5596,4108,73.41
20,57,AHLEAST,EQ,492,375,76.22
20,58,AHLUCONT,EQ,114601,110164,96.13
20,59,AHLWEST,EQ,901,562,62.38
20,60,AIAENG,EQ,48626,41247,84.82
20,61,AIRAN,EQ,38201,27745,72.63
20,62,AISL,SM,21600,0,0.00
20,63,AJANTPHARM,EQ,291335,89232,30.63
20,64,AJMERA,EQ,30729,15720,51.16
20,65,AJOONI,SM,53328,39996,75.00
20,66,AKASH,EQ,10791,6952,64.42
20,67,AKG,EQ,3641,3641,100.00
20,68,AKSHARCHEM,EQ,99703,36190,36.30
20,69,AKSHOPTFBR,EQ,376369,206277,54.81
20,70,AKZOINDIA,EQ,9700,2376,24.49
20,71,ALANKIT,EQ,85072,59208,69.60
20,72,ALBERTDAVD,EQ,12186,7552,61.97
20,73,ALEMBICLTD,EQ,9293177,2295159,24.70
20,74,ALICON,EQ,85451,60768,71.11
20,75,ALKALI,EQ,53359,27577,51.68
20,76,ALKEM,EQ,225471,77101,34.20
20,77,ALKYLAMINE,EQ,119073,40094,33.67
20,78,ALLCARGO,EQ,495380,259225,52.33
20,79,ALLSEC,EQ,43430,30866,71.07
20,80,ALMONDZ,EQ,21303,16470,77.31
20,81,ALOKINDS,EQ,13156236,5799570,44.08
20,82,ALPHAGEO,EQ,108741,56252,51.73
20,83,ALPSINDUS,EQ,10697,10075,94.19
20,84,AMARAJABAT,EQ,2244826,512216,22.82
20,85,AMBANIORG,SM,2000,2000,100.00
20,86,AMBER,EQ,23725,12922,54.47
20,87,AMBICAAGAR,EQ,4480,4479,99.98
20,88,AMBIKCO,EQ,53688,31256,58.22
20,89,AMBUJACEM,EQ,6232670,1948176,31.26
20,90,AMDIND,EQ,36531,18889,51.71
20,91,AMJLAND,EQ,12630,10002,79.19
20,92,AMRUTANJAN,EQ,54037,24364,45.09
20,93,ANANTRAJ,EQ,427458,272488,63.75
20,94,ANDHRACEMT,EQ,141917,90367,63.68
20,95,ANDHRAPAP,EQ,11340,6639,58.54
20,96,ANDHRSUGAR,EQ,1774969,354062,19.95
20,97,ANGELBRKG,EQ,493969,278213,56.32
20,98,ANIKINDS,EQ,19670,11866,60.33
20,99,ANKITMETAL,EQ,61773,38583,62.46
20,100,ANSALAPI,EQ,59841,48801,81.55
20,101,ANSALHSG,EQ,13194,11723,88.85
20,102,ANUP,EQ,19224,10398,54.09
20,103,ANURAS,EQ,396478,133212,33.60
20,104,APARINDS,EQ,112421,36958,32.87
20,105,APCL,EQ,35806,20456,57.13
20,106,APCOTEXIND,EQ,219094,96782,44.17
20,107,APEX,EQ,36771,20021,54.45
20,108,APLAPOLLO,EQ,278355,174962,62.86
20,109,APLLTD,EQ,243667,76414,31.36
20,110,APOLLO,EQ,282392,100672,35.65
20,111,APOLLOHOSP,EQ,728281,295224,40.54
20,112,APOLLOPIPE,EQ,29328,16926,57.71
20,113,APOLLOTYRE,EQ,9482232,1164174,12.28
20,114,APOLSINHOT,EQ,920,720,78.26
20,115,APTECHT,EQ,110476,45122,40.84
20,116,ARCHIDPLY,EQ,79274,58388,73.65
20,117,ARCHIES,EQ,50050,33363,66.66
20,118,ARENTERP,EQ,3343,496,14.84
20,119,ARIES,EQ,251619,120179,47.76
20,120,ARIHANT,EQ,2630,2601,98.90
20,121,ARMANFIN,EQ,9324,5502,59.01
20,122,AROGRANITE,EQ,20341,12568,61.79
20,123,ARROWGREEN,EQ,3994,2725,68.23
20,124,ARSHIYA,EQ,67433,34036,50.47
20,125,ARSSINFRA,EQ,9855,7325,74.33
20,126,ARTEMISMED,EQ,49296,33491,67.94
20,127,ARVIND,EQ,2301769,1193024,51.83
20,128,ARVINDFASN,EQ,257282,110013,42.76
20,129,ARVSMART,EQ,132692,93716,70.63
20,130,ASAHIINDIA,EQ,53502,35623,66.58
20,131,ASAHISONG,EQ,27022,15660,57.95
20,132,ASAL,EQ,19951,14424,72.30
20,133,ASALCBR,EQ,47908,30406,63.47
20,134,ASHAPURMIN,EQ,795517,398847,50.14
20,135,ASHIANA,EQ,36819,21682,58.89
20,136,ASHIMASYN,EQ,120431,109420,90.86
20,137,ASHOKA,EQ,1252825,635130,50.70
20,138,ASHOKLEY,EQ,19757520,4777713,24.18
20,139,ASIANHOTNR,EQ,7385,4695,63.57
20,140,ASIANPAINT,EQ,1034774,281236,27.18
20,141,ASIANTILES,EQ,98773,62146,62.92
20,142,ASLIND,SM,4000,4000,100.00
20,143,ASPINWALL,EQ,2437,1692,69.43
20,144,ASTEC,EQ,69189,34240,49.49
20,145,ASTERDM,EQ,446335,175629,39.35
20,146,ASTRAL,EQ,221258,98262,44.41
20,147,ASTRAMICRO,EQ,180817,97909,54.15
20,148,ASTRAZEN,EQ,57724,17926,31.05
20,149,ASTRON,EQ,26547,17509,65.95
20,150,ATFL,EQ,136030,108571,79.81
20,151,ATGL,EQ,1994587,763908,38.30
20,152,ATLANTA,EQ,18607,17155,92.20
20,153,ATUL,EQ,20784,7582,36.48
20,154,ATULAUTO,EQ,130002,61976,47.67
20,155,AUBANK,EQ,6959261,2676936,38.47
20,156,AURIONPRO,EQ,52870,25610,48.44
20,157,AUROPHARMA,EQ,1415097,283656,20.04
20,158,AUSOMENT,EQ,6078,4416,72.66
20,159,AUTOAXLES,EQ,9687,6356,65.61
20,160,AUTOIND,EQ,8795,7355,83.63
20,161,AVADHSUGAR,EQ,1393351,386540,27.74
20,162,AVANTIFEED,EQ,187745,102741,54.72
20,163,AVG,SM,3600,2400,66.67
20,164,AVTNPL,EQ,438174,237297,54.16
20,165,AWHCL,EQ,121320,44450,36.64
20,166,AXISBANK,EQ,13752878,2293568,16.68
20,167,AXISBNKETF,EQ,930,713,76.67
