Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,22022021,1084470524,0001854
Trade Date <22-FEB-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,132338,80932,61.16
20,2,21STCENMGM,EQ,1068,1068,100.00
20,3,3IINFOTECH,EQ,13335933,8070036,60.51
20,4,3MINDIA,EQ,8249,6383,77.38
20,5,3PLAND,EQ,13048,4511,34.57
20,6,5PAISA,EQ,28660,17827,62.20
20,7,63MOONS,EQ,175836,66641,37.90
20,8,667GS2050,GS,900,900,100.00
20,9,824GS2027,GS,50,50,100.00
20,10,A2ZINFRA,EQ,297430,221318,74.41
20,11,AAATECH,SM,21000,21000,100.00
20,12,AARON,EQ,6256,4349,69.52
20,13,AARTIDRUGS,EQ,308411,110901,35.96
20,14,AARTIIND,EQ,442412,167363,37.83
20,15,AARTISURF,EQ,12568,10081,80.21
20,16,AARVEEDEN,EQ,13278,8484,63.90
20,17,AARVI,EQ,11201,7333,65.47
20,18,AAVAS,EQ,68613,43694,63.68
20,19,ABAN,EQ,1030401,501127,48.63
20,20,ABB,EQ,161553,65493,40.54
20,21,ABBOTINDIA,EQ,12942,7843,60.60
20,22,ABCAPITAL,EQ,26430475,5541039,20.96
20,23,ABFRL,EQ,1750989,885812,50.59
20,24,ABFRLPP1,E1,26978,20563,76.22
20,25,ABMINTLTD,EQ,1765,1765,100.00
20,26,ABSLBANETF,EQ,173,93,53.76
20,27,ABSLNN50ET,EQ,404,250,61.88
20,28,ABSLRIF6RG,MF,92968,92968,100.00
20,29,ACC,EQ,533284,87153,16.34
20,30,ACCELYA,EQ,8079,2609,32.29
20,31,ACCURACY,EQ,37669,29260,77.68
20,32,ACE,EQ,368912,183297,49.69
20,33,ACRYSIL,EQ,50289,38554,76.66
20,34,ADANIENT,EQ,10890564,617951,5.67
20,35,ADANIGREEN,EQ,956638,535147,55.94
20,36,ADANIPORTS,EQ,16739107,2307008,13.78
20,37,ADANIPOWER,EQ,8075120,2953108,36.57
20,38,ADANITRANS,EQ,952152,447125,46.96
20,39,ADFFOODS,EQ,27503,11816,42.96
20,40,ADHUNIKIND,EQ,79142,38900,49.15
20,41,ADORWELD,EQ,255360,186743,73.13
20,42,ADROITINFO,EQ,3376,2355,69.76
20,43,ADSL,EQ,87469,49183,56.23
20,44,ADVANIHOTR,EQ,9130,5475,59.97
20,45,ADVENZYMES,EQ,358419,195365,54.51
20,46,AEGISCHEM,EQ,215943,105611,48.91
20,47,AFFLE,EQ,201993,110073,54.49
20,48,AGCNET,EQ,8229,5938,72.16
20,49,AGRITECH,EQ,4538,3373,74.33
20,50,AGROPHOS,EQ,76596,59224,77.32
20,51,AHLADA,EQ,56297,20240,35.95
20,52,AHLEAST,EQ,1217,1042,85.62
20,53,AHLUCONT,EQ,18501,10329,55.83
20,54,AHLWEST,EQ,19374,11995,61.91
20,55,AIAENG,EQ,65689,59042,89.88
20,56,AIRAN,EQ,117440,95806,81.58
20,57,AISL,SM,3600,3600,100.00
20,58,AJANTPHARM,EQ,95730,44279,46.25
20,59,AJMERA,EQ,37231,18847,50.62
20,60,AJOONI,SM,12000,12000,100.00
20,61,AKASH,EQ,20922,19972,95.46
20,62,AKG,EQ,68,68,100.00
20,63,AKSHARCHEM,EQ,21988,13690,62.26
20,64,AKSHOPTFBR,EQ,171860,126885,73.83
20,65,AKZOINDIA,EQ,68723,43596,63.44
20,66,ALANKIT,EQ,92575,74156,80.10
20,67,ALBERTDAVD,EQ,13193,9154,69.39
20,68,ALEMBICLTD,EQ,236343,119866,50.72
20,69,ALICON,EQ,5364,2889,53.86
20,70,ALKALI,EQ,4951,3093,62.47
20,71,ALKEM,EQ,72608,39656,54.62
20,72,ALKYLAMINE,EQ,25726,10181,39.57
20,73,ALLCARGO,EQ,167603,121548,72.52
20,74,ALLSEC,EQ,24908,10229,41.07
20,75,ALMONDZ,EQ,15374,11185,72.75
20,76,ALOKINDS,EQ,12648551,5498626,43.47
20,77,ALPA,EQ,159808,112908,70.65
20,78,ALPHAGEO,EQ,17614,11942,67.80
20,79,AMARAJABAT,EQ,2932938,455144,15.52
20,80,AMBER,EQ,65690,28118,42.80
20,81,AMBIKCO,EQ,8212,4762,57.99
20,82,AMBUJACEM,EQ,7287185,2137567,29.33
20,83,AMDIND,EQ,1016540,229674,22.59
20,84,AMJLAND,EQ,28758,15912,55.33
20,85,AMRUTANJAN,EQ,42526,23450,55.14
20,86,ANANTRAJ,EQ,274199,252697,92.16
20,87,ANDHRACEMT,EQ,132946,81246,61.11
20,88,ANDHRAPAP,EQ,39950,24577,61.52
20,89,ANDHRSUGAR,EQ,37259,22489,60.36
20,90,ANGELBRKG,EQ,61327,31076,50.67
20,91,ANIKINDS,EQ,44487,26106,58.68
20,92,ANKITMETAL,EQ,67089,46735,69.66
20,93,ANSALAPI,EQ,89568,57346,64.03
20,94,ANSALHSG,EQ,40228,26797,66.61
20,95,ANUP,EQ,17072,8802,51.56
20,96,APARINDS,EQ,135975,75357,55.42
20,97,APCL,EQ,45137,30568,67.72
20,98,APCOTEXIND,EQ,172787,64234,37.18
20,99,APEX,EQ,43776,26738,61.08
20,100,APLAPOLLO,EQ,212179,146585,69.09
20,101,APLLTD,EQ,680157,253665,37.30
20,102,APOLLO,EQ,156882,73587,46.91
20,103,APOLLOHOSP,EQ,1246303,300824,24.14
20,104,APOLLOPIPE,EQ,14998,9415,62.78
20,105,APOLLOTYRE,EQ,10223609,2296692,22.46
20,106,APOLSINHOT,EQ,2335,1241,53.15
20,107,APTECHT,EQ,367422,99358,27.04
20,108,ARCHIES,EQ,52638,40046,76.08
20,109,ARENTERP,EQ,129,72,55.81
20,110,ARIES,EQ,44640,27134,60.78
20,111,ARIHANT,EQ,2856,2596,90.90
20,112,ARIHANTSUP,EQ,29991,15117,50.41
20,113,ARMANFIN,EQ,28390,18379,64.74
20,114,AROGRANITE,EQ,18373,12176,66.27
20,115,ARROWGREEN,EQ,50945,34780,68.27
20,116,ARSSINFRA,EQ,21501,16138,75.06
20,117,ARTEMISMED,EQ,11015,8699,78.97
20,118,ARVIND,EQ,1596807,1056668,66.17
20,119,ARVINDFASN,EQ,625891,410446,65.58
20,120,ARVSMART,EQ,77832,41712,53.59
20,121,ASAHIINDIA,EQ,108160,56808,52.52
20,122,ASAHISONG,EQ,49839,28576,57.34
20,123,ASALCBR,EQ,45313,26693,58.91
20,124,ASHAPURMIN,EQ,93859,62391,66.47
20,125,ASHIANA,EQ,232674,109427,47.03
20,126,ASHIMASYN,EQ,119630,64624,54.02
20,127,ASHOKA,EQ,1010405,423027,41.87
20,128,ASHOKLEY,EQ,25523143,5958151,23.34
20,129,ASIANHOTNR,EQ,4166,2467,59.22
20,130,ASIANPAINT,EQ,2002642,568602,28.39
20,131,ASIANTILES,EQ,302194,180853,59.85
20,132,ASLIND,SM,100000,100000,100.00
20,133,ASPINWALL,EQ,1432,794,55.45
20,134,ASTEC,EQ,32859,19580,59.59
20,135,ASTERDM,EQ,141757,85186,60.09
20,136,ASTRAL,EQ,116342,57335,49.28
20,137,ASTRAMICRO,EQ,432264,231310,53.51
20,138,ASTRAZEN,EQ,22343,9763,43.70
20,139,ASTRON,EQ,29976,19580,65.32
20,140,ATALREAL,SM,1600,1600,100.00
20,141,ATFL,EQ,6900,3652,52.93
20,142,ATGL,EQ,1714429,719195,41.95
20,143,ATLANTA,EQ,66875,54499,81.49
20,144,ATUL,EQ,20139,12600,62.57
20,145,ATULAUTO,EQ,107388,63903,59.51
20,146,AUBANK,EQ,462383,199786,43.21
20,147,AURIONPRO,EQ,13994,9507,67.94
20,148,AUROPHARMA,EQ,3205958,1256269,39.19
20,149,AUSOMENT,EQ,4262,2164,50.77
20,150,AUTOAXLES,EQ,13951,6800,48.74
20,151,AUTOIND,EQ,20275,12741,62.84
20,152,AVADHSUGAR,EQ,38964,18712,48.02
20,153,AVANTIFEED,EQ,197641,114943,58.16
20,154,AVG,SM,10800,10800,100.00
20,155,AVSL,SM,15000,15000,100.00
20,156,AVTNPL,EQ,149571,81264,54.33
20,157,AWHCL,EQ,86255,35376,41.01
20,158,AXISBANK,EQ,18123202,7319651,40.39
20,159,AXISBNKETF,EQ,1990,1186,59.60
20,160,AXISCADES,EQ,34188,22108,64.67
20,161,AXISGOLD,EQ,126603,95664,75.56
20,162,AXISNIFTY,EQ,5744,3879,67.53
20,163,AYMSYNTEX,EQ,18290,14894,81.43
20,164,BAFNAPH,EQ,4562,4211,92.31
20,165,BAGFILMS,EQ,71656,67242,93.84
20,166,BAJAJ-AUTO,EQ,762310,84472,11.08
20,167,BAJAJCON,EQ,647929,292853,45.20
20,168,BAJAJELEC,EQ,538426,245407,45.58
20,169,BAJAJFINSV,EQ,426908,110746,25.94
20,170,BAJAJHIND,EQ,3452820,1941357,56.23
20,171,BAJAJHLDNG,EQ,32256,19416,60.19
20,172,BAJFINANCE,EQ,2000563,331646,16.58
20,173,BALAJITELE,EQ,55216,32409,58.69
20,174,BALAMINES,EQ,100892,33665,33.37
20,175,BALAXI,EQ,825,483,58.55
20,176,BALKRISIND,EQ,983545,245547,24.97
20,177,BALMLAWRIE,EQ,181393,84082,46.35
20,178,BALPHARMA,EQ,36966,23833,64.47
20,179,BALRAMCHIN,EQ,717483,389888,54.34
20,180,BANARBEADS,EQ,8832,7331,83.00
20,181,BANARISUG,EQ,552,396,71.74
20,182,BANCOINDIA,EQ,115410,54004,46.79
20,183,BANDHANBNK,EQ,7973772,2808162,35.22
20,184,BANG,EQ,3241,1289,39.77
20,185,BANKA,EQ,3051,2195,71.94
20,186,BANKBARODA,EQ,75628484,9191315,12.15
20,187,BANKBEES,EQ,909782,362355,39.83
20,188,BANKINDIA,EQ,37712527,6039794,16.02
20,189,BANSWRAS,EQ,26916,18093,67.22
20,190,BASF,EQ,49921,19523,39.11
20,191,BASML,EQ,18240,13359,73.24
20,192,BATAINDIA,EQ,533653,150800,28.26
20,193,BAYERCROP,EQ,16084,8402,52.24
20,194,BBL,EQ,37411,29969,80.11
20,195,BBTC,EQ,37007,18320,49.50
20,196,BCG,EQ,4192572,2474564,59.02
20,197,BCONCEPTS,SM,66000,66000,100.00
20,198,BCP,EQ,1180598,649291,55.00
20,199,BDL,EQ,1242770,239948,19.31
20,200,BEARDSELL,EQ,10465,10060,96.13
20,201,BECTORFOOD,EQ,300877,154456,51.34
20,202,BEDMUTHA,EQ,6763,5395,79.77
20,203,BEL,EQ,9555001,3034720,31.76
20,204,BEML,EQ,377679,71979,19.06
20,205,BEPL,EQ,1019426,312121,30.62
20,206,BERGEPAINT,EQ,1369925,112069,8.18
20,207,BESTAGRO,EQ,8235,3313,40.23
20,208,BETA,SM,6400,3200,50.00
20,209,BFINVEST,EQ,17973,7903,43.97
20,210,BFUTILITIE,EQ,164490,59415,36.12
20,211,BGRENERGY,EQ,166486,71190,42.76
20,212,BHAGERIA,EQ,28249,21337,75.53
20,213,BHAGYANGR,EQ,150138,102707,68.41
20,214,BHAGYAPROP,EQ,65965,59950,90.88
20,215,BHARATFORG,EQ,3466097,1402506,40.46
20,216,BHARATGEAR,EQ,18647,13763,73.81
