Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,05052021,885003024,0001902
Trade Date <05-MAY-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,61186,38680,63.22
20,2,21STCENMGM,EQ,886,849,95.82
20,3,3IINFOTECH,EQ,14131316,8294722,58.70
20,4,3MINDIA,EQ,2822,1458,51.67
20,5,3PLAND,EQ,3346,1356,40.53
20,6,509GS2022,GS,14,6,42.86
20,7,522GS2025,GS,1,1,100.00
20,8,5PAISA,EQ,25509,11095,43.49
20,9,618GS2024,GS,30,30,100.00
20,10,667GS2050,GS,200,200,100.00
20,11,68GS2060,GS,41,41,100.00
20,12,A2ZINFRA,EQ,740128,360755,48.74
20,13,AAKASH,EQ,41862,14612,34.91
20,14,AARON,EQ,415,242,58.31
20,15,AARTIDRUGS,EQ,203192,63110,31.06
20,16,AARTIIND,EQ,1605488,262678,16.36
20,17,AARTISURF,EQ,36277,21413,59.03
20,18,AARVI,EQ,8142,5901,72.48
20,19,AAVAS,EQ,14409,4407,30.59
20,20,ABAN,EQ,83956,49928,59.47
20,21,ABB,EQ,51196,20901,40.83
20,22,ABBOTINDIA,EQ,11092,8434,76.04
20,23,ABCAPITAL,EQ,1433173,431854,30.13
20,24,ABFRL,EQ,2206027,1041362,47.21
20,25,ABFRLPP1,E1,7137,6540,91.64
20,26,ABMINTLTD,EQ,12458,6424,51.57
20,27,ABSLBANETF,EQ,5205,5085,97.69
20,28,ABSLNN50ET,EQ,394,391,99.24
20,29,ABSLRIF6RG,MF,5000,5000,100.00
20,30,ACC,EQ,381806,39623,10.38
20,31,ACCELYA,EQ,11679,2412,20.65
20,32,ACCURACY,EQ,30548,12801,41.90
20,33,ACE,EQ,133714,82583,61.76
20,34,ACRYSIL,EQ,136774,86983,63.60
20,35,ADANIENT,EQ,7805805,542531,6.95
20,36,ADANIGREEN,EQ,446011,212568,47.66
20,37,ADANIPORTS,EQ,29426971,4651779,15.81
20,38,ADANIPOWER,EQ,19274515,11395200,59.12
20,39,ADANITRANS,EQ,481259,233456,48.51
20,40,ADFFOODS,EQ,23576,8918,37.83
20,41,ADHUNIKIND,EQ,51446,30824,59.92
