Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,30032021,1200064419,0001820
Trade Date <30-MAR-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,78546,37809,48.14
20,2,21STCENMGM,EQ,186,186,100.00
20,3,3IINFOTECH,EQ,4944743,2910248,58.86
20,4,3MINDIA,EQ,10407,5578,53.60
20,5,3PLAND,EQ,1367,1060,77.54
20,6,5PAISA,EQ,23176,12171,52.52
20,7,622GS2035,GS,354,354,100.00
20,8,63MOONS,EQ,47670,30344,63.65
20,9,716GS2050,GS,20,20,100.00
20,10,772GS2055,GS,350,350,100.00
20,11,A2ZINFRA,EQ,300152,243050,80.98
20,12,AAATECH,SM,6000,6000,100.00
20,13,AARON,EQ,2312,2179,94.25
20,14,AARTIDRUGS,EQ,493898,152247,30.83
20,15,AARTIIND,EQ,265691,111528,41.98
20,16,AARTISURF,EQ,12172,7648,62.83
20,17,AARVEEDEN,EQ,8678,8365,96.39
20,18,AARVI,EQ,374,229,61.23
20,19,AAVAS,EQ,54613,33964,62.19
20,20,ABAN,EQ,114942,85110,74.05
20,21,ABB,EQ,135595,88222,65.06
20,22,ABBOTINDIA,EQ,21091,12433,58.95
20,23,ABCAPITAL,EQ,2745079,1069753,38.97
20,24,ABFRL,EQ,1918890,589508,30.72
20,25,ABFRLPP1,E1,2016,1805,89.53
20,26,ABMINTLTD,EQ,1456,1119,76.85
20,27,ABSLBANETF,EQ,136,67,49.26
20,28,ABSLNN50ET,EQ,161,112,69.57
20,29,ABSLRIF6RG,MF,1551,1551,100.00
20,30,ACC,EQ,621135,109420,17.62
20,31,ACCELYA,EQ,3496,1407,40.25
20,32,ACCORD,SM,2000,2000,100.00
20,33,ACCURACY,EQ,6924,6104,88.16
20,34,ACE,EQ,135529,85892,63.38
20,35,ACRYSIL,EQ,47553,30392,63.91
20,36,ADANIENT,EQ,10470731,2387929,22.81
20,37,ADANIGREEN,EQ,737621,517915,70.21
20,38,ADANIPORTS,EQ,9109505,1318011,14.47
20,39,ADANIPOWER,EQ,22501268,10768961,47.86
20,40,ADANITRANS,EQ,1514205,813116,53.70
20,41,ADFFOODS,EQ,40092,16250,40.53
20,42,ADHUNIKIND,EQ,54416,28250,51.91
20,43,ADORWELD,EQ,7063,5303,75.08
20,44,ADSL,EQ,172793,104055,60.22
20,45,ADVANIHOTR,EQ,8376,5130,61.25
20,46,ADVENZYMES,EQ,154258,79801,51.73
20,47,AEGISCHEM,EQ,336107,147418,43.86
20,48,AFFLE,EQ,39399,25671,65.16
20,49,AGCNET,EQ,15744,13312,84.55
20,50,AGRITECH,EQ,9913,5344,53.91
20,51,AGROPHOS,EQ,25821,19782,76.61
20,52,AHLADA,EQ,2406,1631,67.79
20,53,AHLEAST,EQ,6168,5989,97.10
20,54,AHLUCONT,EQ,8854,5232,59.09
20,55,AHLWEST,EQ,9370,3263,34.82
20,56,AIAENG,EQ,60060,39512,65.79
20,57,AIRAN,EQ,72905,49014,67.23
20,58,AISL,SM,21600,0,0.00
20,59,AJANTPHARM,EQ,113308,60653,53.53
20,60,AJMERA,EQ,57988,19995,34.48
20,61,AKASH,EQ,32121,29542,91.97
20,62,AKG,EQ,209,209,100.00
20,63,AKSHARCHEM,EQ,14151,8998,63.59
20,64,AKSHOPTFBR,EQ,338140,272100,80.47
20,65,AKZOINDIA,EQ,36784,23451,63.75
20,66,ALANKIT,EQ,523161,233625,44.66
20,67,ALBERTDAVD,EQ,6820,5475,80.28
20,68,ALEMBICLTD,EQ,494580,196641,39.76
20,69,ALICON,EQ,14390,7435,51.67
20,70,ALKALI,EQ,343220,123511,35.99
20,71,ALKEM,EQ,174143,77629,44.58
20,72,ALKYLAMINE,EQ,78035,21503,27.56
20,73,ALLCARGO,EQ,168859,128828,76.29
20,74,ALLSEC,EQ,6583,2759,41.91
20,75,ALMONDZ,EQ,15828,11934,75.40
20,76,ALOKINDS,EQ,6372414,3535804,55.49
20,77,ALPA,EQ,15734,11263,71.58
20,78,ALPHAGEO,EQ,12317,9231,74.95
20,79,AMARAJABAT,EQ,451465,117344,25.99
20,80,AMBER,EQ,73498,37016,50.36
20,81,AMBIKCO,EQ,18005,13715,76.17
20,82,AMBUJACEM,EQ,6089054,2195436,36.06
20,83,AMJLAND,EQ,5338,4099,76.79
20,84,AMRUTANJAN,EQ,131964,24103,18.26
20,85,ANANTRAJ,EQ,252415,184845,73.23
20,86,ANDHRACEMT,EQ,165337,129473,78.31
20,87,ANDHRAPAP,EQ,34103,28577,83.80
20,88,ANDHRSUGAR,EQ,30724,20182,65.69
20,89,ANGELBRKG,EQ,104256,64351,61.72
20,90,ANIKINDS,EQ,33193,26455,79.70
20,91,ANKITMETAL,EQ,60148,49409,82.15
20,92,ANSALAPI,EQ,228930,139380,60.88
20,93,ANSALHSG,EQ,28527,20956,73.46
20,94,ANUP,EQ,37439,25459,68.00
20,95,ANURAS,EQ,530051,246582,46.52
20,96,APARINDS,EQ,57583,34943,60.68
20,97,APCL,EQ,22088,14552,65.88
20,98,APCOTEXIND,EQ,56056,23761,42.39
20,99,APEX,EQ,84786,31690,37.38
20,100,APLAPOLLO,EQ,244711,178737,73.04
20,101,APLLTD,EQ,408354,153792,37.66
20,102,APOLLO,EQ,141222,65157,46.14
20,103,APOLLOHOSP,EQ,1420415,788349,55.50
20,104,APOLLOPIPE,EQ,79681,40878,51.30
20,105,APOLLOTYRE,EQ,4419367,1078099,24.39
20,106,APOLSINHOT,EQ,8016,3330,41.54
20,107,APTECHT,EQ,212080,54513,25.70
20,108,ARCHIES,EQ,86313,55626,64.45
20,109,ARENTERP,EQ,89,72,80.90
20,110,ARIES,EQ,165751,96477,58.21
20,111,ARIHANT,EQ,2477,2009,81.11
20,112,ARIHANTSUP,EQ,61429,12931,21.05
20,113,ARMANFIN,EQ,6455,3606,55.86
20,114,AROGRANITE,EQ,24506,12965,52.91
20,115,ARSSINFRA,EQ,36412,27172,74.62
20,116,ARTEMISMED,EQ,841,440,52.32
20,117,ARVIND,EQ,742266,353877,47.68
20,118,ARVINDFASN,EQ,312599,226408,72.43
20,119,ARVSMART,EQ,180201,128065,71.07
20,120,ASAHIINDIA,EQ,75163,52239,69.50
20,121,ASAHISONG,EQ,18771,11743,62.56
20,122,ASALCBR,EQ,188517,148360,78.70
20,123,ASHAPURMIN,EQ,127490,98150,76.99
20,124,ASHIANA,EQ,54599,26099,47.80
20,125,ASHIMASYN,EQ,298049,244947,82.18
20,126,ASHOKA,EQ,1617052,388685,24.04
20,127,ASHOKLEY,EQ,16985618,4603779,27.10
20,128,ASIANHOTNR,EQ,5137,3480,67.74
20,129,ASIANPAINT,EQ,2333410,803209,34.42
20,130,ASIANTILES,EQ,1566927,862888,55.07
20,131,ASPINWALL,EQ,1963,1099,55.99
20,132,ASTEC,EQ,32512,18545,57.04
20,133,ASTERDM,EQ,120474,84972,70.53
20,134,ASTRAL,EQ,690471,437007,63.29
20,135,ASTRAMICRO,EQ,391789,303031,77.35
20,136,ASTRAZEN,EQ,35629,18336,51.46
20,137,ASTRON,EQ,30323,20617,67.99
20,138,ATFL,EQ,14723,8173,55.51
20,139,ATGL,EQ,1417318,656617,46.33
20,140,ATLANTA,EQ,17751,13613,76.69
20,141,ATUL,EQ,17008,9301,54.69
20,142,ATULAUTO,EQ,63678,34877,54.77
20,143,AUBANK,EQ,7650630,4103781,53.64
20,144,AURIONPRO,EQ,63392,30897,48.74
20,145,AUROPHARMA,EQ,1646609,750047,45.55
20,146,AUSOMENT,EQ,2072,1425,68.77
20,147,AUTOAXLES,EQ,3625,2238,61.74
20,148,AUTOIND,EQ,22930,18072,78.81
20,149,AVADHSUGAR,EQ,65290,26490,40.57
20,150,AVANTIFEED,EQ,445635,229479,51.49
20,151,AVG,SM,6000,3600,60.00
20,152,AVTNPL,EQ,101567,63516,62.54
20,153,AWHCL,EQ,87009,56955,65.46
20,154,AXISBANK,EQ,25965742,13909393,53.57
20,155,AXISBNKETF,EQ,3142,3126,99.49
20,156,AXISCADES,EQ,81314,62580,76.96
20,157,AXISGOLD,EQ,172623,123754,71.69
20,158,AXISNIFTY,EQ,2635,2123,80.57
20,159,AYMSYNTEX,EQ,46008,35608,77.40
20,160,BAGFILMS,EQ,178701,145897,81.64
20,161,BAJAJ-AUTO,EQ,749230,347201,46.34
20,162,BAJAJCON,EQ,494136,348893,70.61
20,163,BAJAJELEC,EQ,136886,70150,51.25
20,164,BAJAJFINSV,EQ,356516,102626,28.79
20,165,BAJAJHIND,EQ,4226987,2241975,53.04
20,166,BAJAJHLDNG,EQ,145669,73083,50.17
20,167,BAJFINANCE,EQ,1845391,662076,35.88
20,168,BALAJITELE,EQ,148681,99944,67.22
20,169,BALAMINES,EQ,119009,26818,22.53
20,170,BALAXI,EQ,2819,1162,41.22
20,171,BALKRISIND,EQ,287038,124800,43.48
20,172,BALMLAWRIE,EQ,369371,186886,50.60
20,173,BALPHARMA,EQ,11572,7424,64.15
20,174,BALRAMCHIN,EQ,1823074,542409,29.75
20,175,BANARBEADS,EQ,5462,3451,63.18
20,176,BANARISUG,EQ,4384,1366,31.16
20,177,BANCOINDIA,EQ,86589,43041,49.71
20,178,BANDHANBNK,EQ,8237822,3624323,44.00
20,179,BANG,EQ,9266,5190,56.01
20,180,BANKA,EQ,5979,4806,80.38
20,181,BANKBARODA,EQ,83791986,37297507,44.51
20,182,BANKBEES,EQ,959834,269148,28.04
20,183,BANKINDIA,EQ,3178425,1260302,39.65
