Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,17052021,1133596206,0001943
Trade Date <17-MAY-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,574422,293763,51.14
20,2,21STCENMGM,EQ,847,847,100.00
20,3,3IINFOTECH,EQ,36232695,14652868,40.44
20,4,3MINDIA,EQ,3053,1806,59.15
20,5,3PLAND,EQ,32654,19741,60.46
20,6,5PAISA,EQ,35043,18475,52.72
20,7,667GS2050,GS,102,102,100.00
20,8,716GS2050,GS,101,101,100.00
20,9,719GS2060,GS,1,1,100.00
20,10,763GS2059,GS,22,22,100.00
20,11,772GS2049,GS,2,2,100.00
20,12,A2ZINFRA,EQ,1155699,896921,77.61
20,13,AAATECH,SM,6000,6000,100.00
20,14,AAKASH,EQ,72466,20129,27.78
20,15,AARON,EQ,194436,59674,30.69
20,16,AARTIDRUGS,EQ,2292154,702494,30.65
20,17,AARTIIND,EQ,493942,109622,22.19
20,18,AARTISURF,EQ,10814,6789,62.78
20,19,AARVI,EQ,17337,12181,70.26
20,20,AAVAS,EQ,64012,53468,83.53
20,21,ABAN,EQ,89835,56940,63.38
20,22,ABB,EQ,112679,38160,33.87
20,23,ABBOTINDIA,EQ,10914,6332,58.02
20,24,ABCAPITAL,EQ,11168966,3265046,29.23
20,25,ABFRL,EQ,1684101,869417,51.62
20,26,ABFRLPP1,E1,7039,5589,79.40
20,27,ABMINTLTD,EQ,3654,2091,57.22
20,28,ABSLBANETF,EQ,5395,188,3.48
20,29,ABSLNN50ET,EQ,103,102,99.03
20,30,ABSLRIF6RG,MF,38,38,100.00
20,31,ACC,EQ,534633,170992,31.98
20,32,ACCELYA,EQ,4166,2146,51.51
20,33,ACCURACY,EQ,2448,1863,76.10
20,34,ACE,EQ,93861,54099,57.64
20,35,ACRYSIL,EQ,119419,75856,63.52
20,36,ADANIENT,EQ,7782732,1459232,18.75
20,37,ADANIGREEN,EQ,268800,268263,99.80
20,38,ADANIPORTS,EQ,12271212,1870515,15.24
20,39,ADANIPOWER,EQ,7355491,3707910,50.41
20,40,ADANITRANS,EQ,2138578,1137771,53.20
20,41,ADFFOODS,EQ,46284,25987,56.15
20,42,ADHUNIKIND,EQ,116374,68861,59.17
20,43,ADORWELD,EQ,35069,20772,59.23
20,44,ADROITINFO,EQ,20628,19002,92.12
20,45,ADSL,EQ,980002,470533,48.01
20,46,ADVANIHOTR,EQ,2964,2006,67.68
20,47,ADVENZYMES,EQ,179041,69465,38.80
20,48,AEGISCHEM,EQ,144739,66634,46.04
