Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,27042021,864581483,0001904
Trade Date <27-APR-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,74870,53673,71.69
20,2,21STCENMGM,EQ,4465,2830,63.38
20,3,3IINFOTECH,EQ,10429016,6759871,64.82
20,4,3MINDIA,EQ,5262,2477,47.07
20,5,3PLAND,EQ,18598,13028,70.05
20,6,5PAISA,EQ,116201,50443,43.41
20,7,622GS2035,GS,200,200,100.00
20,8,667GS2050,GS,300,300,100.00
20,9,716GS2050,GS,122,122,100.00
20,10,719GS2060,GS,51,51,100.00
20,11,772GS2049,GS,101,101,100.00
20,12,A2ZINFRA,EQ,424463,355918,83.85
20,13,AAATECH,SM,3000,3000,100.00
20,14,AAKASH,EQ,22268,8332,37.42
20,15,AARON,EQ,3688,2383,64.61
20,16,AARTIDRUGS,EQ,362213,94430,26.07
20,17,AARTIIND,EQ,1040243,359705,34.58
20,18,AARTISURF,EQ,19023,10401,54.68
20,19,AARVI,EQ,10812,4018,37.16
20,20,AAVAS,EQ,183672,165058,89.87
20,21,ABAN,EQ,46236,31643,68.44
20,22,ABB,EQ,444609,170288,38.30
20,23,ABBOTINDIA,EQ,6733,4309,64.00
20,24,ABCAPITAL,EQ,5325076,1789368,33.60
20,25,ABFRL,EQ,2842615,1066076,37.50
20,26,ABFRLPP1,E1,11184,8284,74.07
20,27,ABMINTLTD,EQ,257,248,96.50
20,28,ABSLBANETF,EQ,394,378,95.94
20,29,ABSLNN50ET,EQ,84,46,54.76
20,30,ABSLRIF6RG,MF,75,75,100.00
20,31,ACC,EQ,908739,191043,21.02
20,32,ACCELYA,EQ,1739,1237,71.13
20,33,ACCURACY,EQ,967,869,89.87
20,34,ACE,EQ,120226,64983,54.05
20,35,ACRYSIL,EQ,107649,60817,56.50
20,36,ADANIENT,EQ,7109421,1460912,20.55
20,37,ADANIGREEN,EQ,204814,115573,56.43
20,38,ADANIPORTS,EQ,20573107,1779639,8.65
20,39,ADANIPOWER,EQ,8916372,3780664,42.40
20,40,ADANITRANS,EQ,392365,193656,49.36
20,41,ADFFOODS,EQ,42945,20673,48.14
20,42,ADHUNIKIND,EQ,36245,23388,64.53
20,43,ADORWELD,EQ,8246,5634,68.32
20,44,ADROITINFO,EQ,47157,47157,100.00
20,45,ADSL,EQ,77927,52499,67.37
20,46,ADVANIHOTR,EQ,3816,2954,77.41
20,47,ADVENZYMES,EQ,178151,74211,41.66
20,48,AEGISCHEM,EQ,171861,106411,61.92
20,49,AFFLE,EQ,154904,61842,39.92
20,50,AGARIND,EQ,10401,8914,85.70
20,51,AGCNET,EQ,13742,10792,78.53
20,52,AGRITECH,EQ,22498,18209,80.94
20,53,AGROPHOS,EQ,20626,17725,85.94
20,54,AHLADA,EQ,3817,2792,73.15
20,55,AHLEAST,EQ,3873,2660,68.68
20,56,AHLUCONT,EQ,9700,6396,65.94
20,57,AHLWEST,EQ,7904,4171,52.77
20,58,AIAENG,EQ,17901,7377,41.21
20,59,AIRAN,EQ,34759,15364,44.20
20,60,AISL,SM,21600,1200,5.56
20,61,AJANTPHARM,EQ,96088,41274,42.95
20,62,AJMERA,EQ,22170,10850,48.94
20,63,AJOONI,SM,182204,173316,95.12
20,64,AKASH,EQ,40964,30882,75.39
20,65,AKG,EQ,8826,8826,100.00
20,66,AKSHARCHEM,EQ,30963,15866,51.24
20,67,AKSHOPTFBR,EQ,170397,131983,77.46
20,68,AKZOINDIA,EQ,22928,14965,65.27
20,69,ALANKIT,EQ,151693,127973,84.36
20,70,ALBERTDAVD,EQ,16881,10274,60.86
20,71,ALEMBICLTD,EQ,937341,342083,36.50
20,72,ALICON,EQ,6634,3932,59.27
20,73,ALKALI,EQ,78199,35592,45.51
20,74,ALKEM,EQ,80963,36972,45.67
20,75,ALKYLAMINE,EQ,829261,103808,12.52
20,76,ALLCARGO,EQ,43112,24736,57.38
20,77,ALLSEC,EQ,4850,2905,59.90
20,78,ALMONDZ,EQ,696,532,76.44
20,79,ALOKINDS,EQ,47143785,19215842,40.76
20,80,ALPHAGEO,EQ,29785,19917,66.87
20,81,ALPSINDUS,EQ,17040,14083,82.65
20,82,AMARAJABAT,EQ,508197,202963,39.94
20,83,AMBANIORG,SM,14000,14000,100.00
20,84,AMBER,EQ,63309,45737,72.24
20,85,AMBIKCO,EQ,10454,7556,72.28
20,86,AMBUJACEM,EQ,3740765,1287965,34.43
20,87,AMDIND,EQ,4968,3640,73.27
20,88,AMJLAND,EQ,1809,1101,60.86
20,89,AMRUTANJAN,EQ,53140,32282,60.75
