Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,04022021,1224698906,0001845
Trade Date <04-FEB-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,87927,54158,61.59
20,2,21STCENMGM,EQ,1124,1124,100.00
20,3,3IINFOTECH,EQ,11309856,5599530,49.51
20,4,3MINDIA,EQ,11736,9291,79.17
20,5,3PLAND,EQ,9092,6248,68.72
20,6,5PAISA,EQ,28727,18920,65.86
20,7,601GS2028,GS,1,1,100.00
20,8,619GS2034,GS,989,500,50.56
20,9,63MOONS,EQ,40744,23107,56.71
20,10,716GS2050,GS,500,500,100.00
20,11,719GS2060,GS,500,500,100.00
20,12,A2ZINFRA,EQ,301131,189818,63.04
20,13,AAATECH,SM,6000,3000,50.00
20,14,AARON,EQ,3768,1811,48.06
20,15,AARTIDRUGS,EQ,212662,93838,44.13
20,16,AARTIIND,EQ,425706,303668,71.33
20,17,AARTISURF,EQ,5393,5393,100.00
20,18,AARVEEDEN,EQ,24650,21185,85.94
20,19,AARVI,EQ,8003,3554,44.41
20,20,AAVAS,EQ,48490,23874,49.23
20,21,ABAN,EQ,249059,167977,67.44
20,22,ABB,EQ,282242,99949,35.41
20,23,ABBOTINDIA,EQ,33793,25133,74.37
20,24,ABCAPITAL,EQ,3877014,1254221,32.35
20,25,ABFRL,EQ,7711345,4590494,59.53
20,26,ABINFRA,SM,4000,4000,100.00
20,27,ABMINTLTD,EQ,2983,2858,95.81
20,28,ABSLBANETF,EQ,2126,1201,56.49
20,29,ABSLNN50ET,EQ,153,60,39.22
20,30,ABSLRIF6RG,MF,4000,4000,100.00
20,31,ACC,EQ,952288,278847,29.28
20,32,ACCELYA,EQ,12580,7815,62.12
20,33,ACCURACY,EQ,31446,24771,78.77
20,34,ACE,EQ,513727,251382,48.93
20,35,ACRYSIL,EQ,83015,60558,72.95
