Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,31032021,887238310,0001806
Trade Date <31-MAR-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,52205,35489,67.98
20,2,21STCENMGM,EQ,130,130,100.00
20,3,3IINFOTECH,EQ,2800199,2143440,76.55
20,4,3MINDIA,EQ,11229,6245,55.61
20,5,3PLAND,EQ,13908,11189,80.45
20,6,5PAISA,EQ,29652,17357,58.54
20,7,622GS2035,GS,10,10,100.00
20,8,63MOONS,EQ,31125,22046,70.83
20,9,719GS2060,GS,1,1,100.00
20,10,772GS2049,GS,4,4,100.00
20,11,813GS2045,GS,3,3,100.00
20,12,A2ZINFRA,EQ,402378,329234,81.82
20,13,AAATECH,SM,12000,9000,75.00
20,14,AARON,EQ,1575,1422,90.29
20,15,AARTIDRUGS,EQ,474917,138250,29.11
20,16,AARTIIND,EQ,195416,66497,34.03
20,17,AARTISURF,EQ,9552,6020,63.02
20,18,AARVEEDEN,EQ,815,662,81.23
20,19,AARVI,EQ,7888,6886,87.30
20,20,AAVAS,EQ,105339,66968,63.57
20,21,ABAN,EQ,58263,51542,88.46
20,22,ABB,EQ,180576,136413,75.54
20,23,ABBOTINDIA,EQ,9339,5001,53.55
20,24,ABCAPITAL,EQ,2184409,920075,42.12
20,25,ABFRL,EQ,940344,477410,50.77
20,26,ABFRLPP1,E1,1283,1083,84.41
20,27,ABMINTLTD,EQ,705,635,90.07
20,28,ABSLBANETF,EQ,262,219,83.59
20,29,ABSLNN50ET,EQ,1393,522,37.47
20,30,ABSLRIF6RG,MF,1000,1000,100.00
20,31,ACC,EQ,672297,149159,22.19
20,32,ACCELYA,EQ,6111,2331,38.14
20,33,ACCORD,SM,4000,4000,100.00
20,34,ACCURACY,EQ,57199,55165,96.44
20,35,ACE,EQ,155182,71891,46.33
20,36,ACRYSIL,EQ,55410,49727,89.74
20,37,ADANIENT,EQ,6440569,546179,8.48
20,38,ADANIGREEN,EQ,779163,476062,61.10
20,39,ADANIPORTS,EQ,7752226,1464702,18.89
20,40,ADANIPOWER,EQ,15893871,7135806,44.90
20,41,ADANITRANS,EQ,1219884,607516,49.80
20,42,ADFFOODS,EQ,50080,16109,32.17
20,43,ADHUNIKIND,EQ,64298,38650,60.11
20,44,ADORWELD,EQ,7656,4703,61.43
20,45,ADSL,EQ,100558,41167,40.94
20,46,ADVANIHOTR,EQ,7357,3047,41.42
20,47,ADVENZYMES,EQ,210023,154856,73.73
20,48,AEGISCHEM,EQ,1303568,1052759,80.76
20,49,AFFLE,EQ,66881,35243,52.70
20,50,AGCNET,EQ,11165,9108,81.58
20,51,AGRITECH,EQ,9761,6987,71.58
20,52,AGROPHOS,EQ,43988,38398,87.29
20,53,AHLADA,EQ,842,552,65.56
20,54,AHLEAST,EQ,832,814,97.84
20,55,AHLUCONT,EQ,2698,1553,57.56
20,56,AHLWEST,EQ,1294,708,54.71
20,57,AIAENG,EQ,92875,61937,66.69
20,58,AIRAN,EQ,39639,24668,62.23
20,59,AISL,SM,24000,2400,10.00
20,60,AJANTPHARM,EQ,174858,106290,60.79
20,61,AJMERA,EQ,83754,22407,26.75
20,62,AJOONI,SM,31108,31108,100.00
20,63,AKASH,EQ,15802,13796,87.31
20,64,AKG,EQ,51,51,100.00
20,65,AKSHARCHEM,EQ,10528,7449,70.75
20,66,AKSHOPTFBR,EQ,181023,136115,75.19
20,67,AKZOINDIA,EQ,41077,21685,52.79
20,68,ALANKIT,EQ,164271,86681,52.77
20,69,ALBERTDAVD,EQ,6790,5469,80.54
20,70,ALEMBICLTD,EQ,436630,148184,33.94
20,71,ALICON,EQ,14076,8081,57.41
20,72,ALKALI,EQ,20054,13667,68.15
20,73,ALKEM,EQ,154715,69095,44.66
20,74,ALKYLAMINE,EQ,38621,11367,29.43
20,75,ALLCARGO,EQ,105095,68832,65.50
20,76,ALLSEC,EQ,5267,3906,74.16
20,77,ALMONDZ,EQ,11049,5955,53.90
20,78,ALOKINDS,EQ,6409732,3943287,61.52
20,79,ALPA,EQ,48865,22829,46.72
20,80,ALPHAGEO,EQ,13719,10540,76.83
20,81,AMARAJABAT,EQ,505443,177197,35.06
20,82,AMBER,EQ,74351,32073,43.14
20,83,AMBIKCO,EQ,23517,14500,61.66
20,84,AMBUJACEM,EQ,7721201,2769885,35.87
20,85,AMJLAND,EQ,7902,5670,71.75
20,86,AMRUTANJAN,EQ,121464,35709,29.40
20,87,ANANTRAJ,EQ,205074,165047,80.48
20,88,ANDHRACEMT,EQ,102539,76855,74.95
20,89,ANDHRAPAP,EQ,30593,19082,62.37
20,90,ANDHRSUGAR,EQ,42314,26332,62.23
20,91,ANGELBRKG,EQ,242689,194801,80.27
20,92,ANIKINDS,EQ,18398,15414,83.78
20,93,ANKITMETAL,EQ,61769,28555,46.23
20,94,ANSALAPI,EQ,192045,128057,66.68
20,95,ANSALHSG,EQ,13505,11955,88.52
20,96,ANUP,EQ,38743,29701,76.66
20,97,ANURAS,EQ,527647,226578,42.94
20,98,APARINDS,EQ,25011,16243,64.94
20,99,APCL,EQ,13251,6677,50.39
20,100,APCOTEXIND,EQ,51218,28038,54.74
20,101,APEX,EQ,116649,50949,43.68
20,102,APLAPOLLO,EQ,236207,154238,65.30
20,103,APLLTD,EQ,376163,218245,58.02
20,104,APOLLO,EQ,168089,75089,44.67
20,105,APOLLOHOSP,EQ,665173,356901,53.66
20,106,APOLLOPIPE,EQ,191833,97252,50.70
20,107,APOLLOTYRE,EQ,3038051,415091,13.66
20,108,APOLSINHOT,EQ,2249,1625,72.25
20,109,APTECHT,EQ,142439,42186,29.62
20,110,ARCHIES,EQ,79247,65584,82.76
20,111,ARENTERP,EQ,418,189,45.22
20,112,ARIES,EQ,99577,66056,66.34
20,113,ARIHANT,EQ,613,458,74.71
20,114,ARIHANTSUP,EQ,54680,19575,35.80
20,115,ARMANFIN,EQ,4011,2658,66.27
20,116,AROGRANITE,EQ,26087,18077,69.30
20,117,ARSSINFRA,EQ,19605,10443,53.27
20,118,ARTEMISMED,EQ,2087,1102,52.80
20,119,ARVEE,EQ,102,102,100.00
20,120,ARVIND,EQ,450238,211038,46.87
20,121,ARVINDFASN,EQ,152241,89667,58.90
20,122,ARVSMART,EQ,94336,67652,71.71
20,123,ASAHIINDIA,EQ,1320199,122689,9.29
20,124,ASAHISONG,EQ,9390,4842,51.57
20,125,ASALCBR,EQ,33293,14265,42.85
20,126,ASHAPURMIN,EQ,169911,137962,81.20
20,127,ASHIANA,EQ,184863,112934,61.09
20,128,ASHIMASYN,EQ,130554,106565,81.63
20,129,ASHOKA,EQ,744957,268531,36.05
20,130,ASHOKLEY,EQ,16483456,3985474,24.18
20,131,ASIANHOTNR,EQ,3947,3239,82.06
20,132,ASIANPAINT,EQ,1616044,626733,38.78
20,133,ASIANTILES,EQ,1096182,613764,55.99
20,134,ASPINWALL,EQ,6038,5076,84.07
20,135,ASTEC,EQ,28683,13838,48.24
20,136,ASTERDM,EQ,77090,54519,70.72
20,137,ASTRAL,EQ,402531,187776,46.65
20,138,ASTRAMICRO,EQ,221204,144391,65.28
20,139,ASTRAZEN,EQ,41983,23692,56.43
20,140,ASTRON,EQ,53647,46628,86.92
20,141,ATALREAL,SM,1600,1600,100.00
20,142,ATFL,EQ,111211,106554,95.81
20,143,ATGL,EQ,2409498,812517,33.72
20,144,ATLANTA,EQ,26377,25109,95.19
20,145,ATUL,EQ,10347,4657,45.01
20,146,ATULAUTO,EQ,35318,15863,44.91
20,147,AUBANK,EQ,1930957,656991,34.02
20,148,AURIONPRO,EQ,54437,27488,50.50
20,149,AUROPHARMA,EQ,1493574,646865,43.31
20,150,AUSOMENT,EQ,1951,1260,64.58
20,151,AUTOAXLES,EQ,5969,3924,65.74
20,152,AUTOIND,EQ,40737,31586,77.54
20,153,AVADHSUGAR,EQ,43132,21056,48.82
20,154,AVANTIFEED,EQ,470363,315964,67.17
20,155,AVTNPL,EQ,115588,90967,78.70
20,156,AWHCL,EQ,98743,67689,68.55
20,157,AXISBANK,EQ,14924620,5814689,38.96
20,158,AXISBNKETF,EQ,1479,1158,78.30
20,159,AXISCADES,EQ,49095,38025,77.45
20,160,AXISGOLD,EQ,156515,110444,70.56
20,161,AXISNIFTY,EQ,3111,1482,47.64
20,162,AXISTECETF,EQ,676,398,58.88
20,163,AYMSYNTEX,EQ,14211,10296,72.45
20,164,BAGFILMS,EQ,179168,127542,71.19
20,165,BAJAJ-AUTO,EQ,694645,402553,57.95
20,166,BAJAJCON,EQ,406841,238019,58.50
20,167,BAJAJELEC,EQ,47703,21368,44.79
20,168,BAJAJFINSV,EQ,424140,154494,36.43
20,169,BAJAJHIND,EQ,2599155,1279299,49.22
20,170,BAJAJHLDNG,EQ,57510,39391,68.49
20,171,BAJFINANCE,EQ,1845975,711501,38.54
20,172,BALAJITELE,EQ,373791,225805,60.41
20,173,BALAMINES,EQ,147125,39465,26.82
20,174,BALAXI,EQ,1750,1116,63.77
20,175,BALKRISIND,EQ,844158,309316,36.64
20,176,BALMLAWRIE,EQ,667777,187250,28.04
20,177,BALPHARMA,EQ,13537,10859,80.22
20,178,BALRAMCHIN,EQ,2797591,1112322,39.76
20,179,BANARBEADS,EQ,5692,3596,63.18
20,180,BANARISUG,EQ,6221,283,4.55
20,181,BANCOINDIA,EQ,94720,70172,74.08
20,182,BANDHANBNK,EQ,5960197,2256821,37.86
20,183,BANG,EQ,616,357,57.95
20,184,BANKA,EQ,2808,2213,78.81
20,185,BANKBARODA,EQ,54265324,10458435,19.27
20,186,BANKBEES,EQ,716491,264984,36.98
20,187,BANKINDIA,EQ,4906544,1865920,38.03
20,188,BANSWRAS,EQ,22639,20318,89.75
20,189,BASF,EQ,32062,10697,33.36
20,190,BASML,EQ,5516,4248,77.01
20,191,BATAINDIA,EQ,435917,209319,48.02
20,192,BAYERCROP,EQ,48670,22539,46.31
20,193,BBL,EQ,3327,2003,60.20
20,194,BBTC,EQ,61526,40092,65.16
20,195,BCG,EQ,2355847,1317102,55.91
20,196,BCLIND,EQ,19207,10171,52.95
20,197,BCP,EQ,725193,317109,43.73
20,198,BDL,EQ,100517,60458,60.15
20,199,BEARDSELL,EQ,23784,23280,97.88
20,200,BECTORFOOD,EQ,393087,163887,41.69
20,201,BEDMUTHA,EQ,10302,8469,82.21
20,202,BEL,EQ,8044840,3184326,39.58
20,203,BEML,EQ,241826,55304,22.87
20,204,BEPL,EQ,399296,206159,51.63
20,205,BERGEPAINT,EQ,897399,287215,32.01
20,206,BESTAGRO,EQ,41910,28361,67.67
20,207,BETA,SM,1600,1600,100.00
20,208,BFINVEST,EQ,4362,2498,57.27
20,209,BFUTILITIE,EQ,115626,46677,40.37
20,210,BGRENERGY,EQ,74038,41440,55.97
20,211,BHAGERIA,EQ,7476,4536,60.67
20,212,BHAGYAPROP,EQ,1090,1045,95.87
20,213,BHARATFORG,EQ,846169,217773,25.74
20,214,BHARATGEAR,EQ,7340,5620,76.57
20,215,BHARATRAS,EQ,1004,653,65.04
20,216,BHARTIARTL,EQ,7570387,3057399,40.39
20,217,BHEL,EQ,28483055,5249143,18.43
20,218,BIGBLOC,EQ,584,584,100.00
20,219,BIL,EQ,340431,327088,96.08
20,220,BINDALAGRO,EQ,186753,138781,74.31
20,221,BIOCON,EQ,5228409,1051488,20.11
20,222,BIRET,RR,883400,845600,95.72
20,223,BIRLACABLE,EQ,106429,34869,32.76
20,224,BIRLACORPN,EQ,768747,211455,27.51
20,225,BIRLAMONEY,EQ,92333,56256,60.93
20,226,BIRLATYRE,EQ,188935,126661,67.04
20,227,BKMINDST,EQ,59359,43340,73.01
20,228,BLISSGVS,EQ,298754,195241,65.35
20,229,BLS,EQ,119677,92688,77.45
20,230,BLUEDART,EQ,83296,25648,30.79
20,231,BLUESTARCO,EQ,417879,163397,39.10
20,232,BODALCHEM,EQ,646060,202726,31.38
20,233,BOHRA,SM,30000,30000,100.00
20,234,BOMDYEING,EQ,2785010,855130,30.70
