Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,08022021,1103172873,0001871
Trade Date <08-FEB-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,145057,88154,60.77
20,2,21STCENMGM,EQ,7386,4958,67.13
20,3,3IINFOTECH,EQ,10449708,5644737,54.02
20,4,3MINDIA,EQ,15009,8834,58.86
20,5,3PLAND,EQ,14066,8712,61.94
20,6,5PAISA,EQ,20452,10763,52.63
20,7,618GS2024,GS,1000,1000,100.00
20,8,63MOONS,EQ,114289,73949,64.70
20,9,667GS2050,GS,200,200,100.00
20,10,A2ZINFRA,EQ,411277,280541,68.21
20,11,AAATECH,SM,27000,21000,77.78
20,12,AARON,EQ,1942,1437,74.00
20,13,AARTIDRUGS,EQ,263982,130358,49.38
20,14,AARTIIND,EQ,251819,117009,46.47
20,15,AARTISURF,EQ,37447,12572,33.57
20,16,AARVEEDEN,EQ,30087,26614,88.46
20,17,AARVI,EQ,8169,6690,81.89
20,18,AAVAS,EQ,259307,178926,69.00
20,19,ABAN,EQ,559578,287821,51.44
20,20,ABB,EQ,90255,34560,38.29
20,21,ABBOTINDIA,EQ,29673,19486,65.67
20,22,ABCAPITAL,EQ,6890154,2232741,32.40
20,23,ABFRL,EQ,8882503,3475111,39.12
20,24,ABMINTLTD,EQ,11673,10122,86.71
20,25,ABSLBANETF,EQ,351,202,57.55
20,26,ABSLNN50ET,EQ,89,84,94.38
20,27,ABSLRIF6RG,MF,20500,20500,100.00
20,28,ACC,EQ,1247842,228456,18.31
20,29,ACCELYA,EQ,5002,3194,63.85
20,30,ACCURACY,EQ,48292,37322,77.28
20,31,ACE,EQ,1533349,727322,47.43
20,32,ACRYSIL,EQ,14776,14776,100.00
20,33,ADANIENT,EQ,7085276,719083,10.15
20,34,ADANIGREEN,EQ,431477,266074,61.67
20,35,ADANIPORTS,EQ,8887710,1676333,18.86
20,36,ADANIPOWER,EQ,4410119,2092335,47.44
20,37,ADANITRANS,EQ,1235134,559787,45.32
20,38,ADFFOODS,EQ,103120,35187,34.12
20,39,ADHUNIKIND,EQ,57462,40667,70.77
20,40,ADORWELD,EQ,72815,29454,40.45
20,41,ADROITINFO,EQ,2027,1679,82.83
20,42,ADSL,EQ,103659,43664,42.12
20,43,ADVANIHOTR,EQ,11425,10348,90.57
20,44,ADVENZYMES,EQ,1761276,611565,34.72
20,45,AEGISCHEM,EQ,897620,407625,45.41
20,46,AFFLE,EQ,442939,111013,25.06
20,47,AGCNET,EQ,7954,6380,80.21
20,48,AGRITECH,EQ,9906,8336,84.15
20,49,AGROPHOS,EQ,44844,31124,69.41
20,50,AHLADA,EQ,12247,10010,81.73
20,51,AHLEAST,EQ,1208,734,60.76
20,52,AHLUCONT,EQ,169573,102795,60.62
20,53,AHLWEST,EQ,536,491,91.60
20,54,AIAENG,EQ,24875,15045,60.48
20,55,AIRAN,EQ,108720,98271,90.39
20,56,AIROLAM,SM,3000,3000,100.00
20,57,AISL,SM,2400,2400,100.00
20,58,AJANTPHARM,EQ,176050,109706,62.32
20,59,AJMERA,EQ,89041,35826,40.24
20,60,AJOONI,SM,8000,4000,50.00
20,61,AKASH,EQ,102903,101160,98.31
20,62,AKG,SM,6400,6400,100.00
20,63,AKSHARCHEM,EQ,11665,6851,58.73
20,64,AKSHOPTFBR,EQ,306400,224186,73.17
20,65,AKZOINDIA,EQ,10452,7493,71.69
20,66,ALANKIT,EQ,114087,89616,78.55
20,67,ALBERTDAVD,EQ,45210,13878,30.70
20,68,ALEMBICLTD,EQ,2172589,1028849,47.36
20,69,ALICON,EQ,5530,3612,65.32
20,70,ALKALI,EQ,7815,4642,59.40
20,71,ALKEM,EQ,159798,88769,55.55
20,72,ALKYLAMINE,EQ,27019,12307,45.55
20,73,ALLCARGO,EQ,390326,189058,48.44
20,74,ALLSEC,EQ,77726,41867,53.86
20,75,ALMONDZ,EQ,16579,13980,84.32
20,76,ALOKINDS,EQ,6475878,3448128,53.25
20,77,ALPA,EQ,141664,82403,58.17
20,78,ALPHAGEO,EQ,55626,40555,72.91
20,79,AMARAJABAT,EQ,1745360,235973,13.52
20,80,AMBANIORG,SM,4000,4000,100.00
20,81,AMBER,EQ,61970,20787,33.54
20,82,AMBIKCO,EQ,18612,13337,71.66
20,83,AMBUJACEM,EQ,5445773,2223445,40.83
20,84,AMDIND,EQ,10397,8777,84.42
20,85,AMJLAND,EQ,17248,12107,70.19
20,86,AMJUMBO,SM,304000,248000,81.58
20,87,AMRUTANJAN,EQ,42781,19938,46.60
20,88,ANANTRAJ,EQ,993904,907371,91.29
20,89,ANDHRACEMT,EQ,197927,131738,66.56
20,90,ANDHRAPAP,EQ,40748,29130,71.49
20,91,ANDHRSUGAR,EQ,48248,28679,59.44
20,92,ANGELBRKG,EQ,209225,131548,62.87
20,93,ANIKINDS,EQ,19440,13116,67.47
20,94,ANKITMETAL,EQ,161008,149565,92.89
20,95,ANSALAPI,EQ,433081,290186,67.01
20,96,ANSALHSG,EQ,85539,54462,63.67
20,97,ANUP,EQ,78083,47014,60.21
