Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,29042021,922461851,0001914
Trade Date <29-APR-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,128921,84965,65.90
20,2,21STCENMGM,EQ,6422,3774,58.77
20,3,3IINFOTECH,EQ,30427831,14790150,48.61
20,4,3MINDIA,EQ,3708,1391,37.51
20,5,3PLAND,EQ,8606,3752,43.60
20,6,579GS2030,GS,200,200,100.00
20,7,5PAISA,EQ,20764,12356,59.51
20,8,619GS2034,GS,500,500,100.00
20,9,622GS2035,GS,500,500,100.00
20,10,667GS2050,GS,431,431,100.00
20,11,719GS2060,GS,1357,1357,100.00
20,12,763GS2059,GS,1,1,100.00
20,13,772GS2049,GS,55,55,100.00
20,14,A2ZINFRA,EQ,288138,214084,74.30
20,15,AAKASH,EQ,42086,12510,29.72
20,16,AARON,EQ,4329,848,19.59
20,17,AARTIDRUGS,EQ,387456,89624,23.13
20,18,AARTIIND,EQ,403736,97767,24.22
20,19,AARTISURF,EQ,19716,10694,54.24
20,20,AARVI,EQ,10433,6950,66.62
20,21,AAVAS,EQ,194850,50188,25.76
20,22,ABAN,EQ,55010,39402,71.63
20,23,ABB,EQ,110440,34876,31.58
20,24,ABBOTINDIA,EQ,7789,5514,70.79
20,25,ABCAPITAL,EQ,1869582,732672,39.19
20,26,ABFRL,EQ,1838221,900973,49.01
20,27,ABFRLPP1,E1,1182,770,65.14
20,28,ABMINTLTD,EQ,668,544,81.44
20,29,ABSLBANETF,EQ,435,317,72.87
20,30,ABSLNN50ET,EQ,535,501,93.64
20,31,ABSLRIF6RG,MF,369,369,100.00
20,32,ACC,EQ,597466,174203,29.16
20,33,ACCELYA,EQ,260182,36838,14.16
20,34,ACCURACY,EQ,7868,4590,58.34
20,35,ACE,EQ,134833,82280,61.02
20,36,ACRYSIL,EQ,32582,16952,52.03
20,37,ADANIENT,EQ,4070698,738707,18.15
20,38,ADANIGREEN,EQ,218774,110065,50.31
20,39,ADANIPORTS,EQ,13851910,1304895,9.42
20,40,ADANIPOWER,EQ,41341948,12794658,30.95
20,41,ADANITRANS,EQ,335442,174590,52.05
20,42,ADFFOODS,EQ,24773,11414,46.07
20,43,ADHUNIKIND,EQ,171707,112232,65.36
20,44,ADORWELD,EQ,21587,15496,71.78
20,45,ADROITINFO,EQ,1291,1291,100.00
20,46,ADSL,EQ,72924,50056,68.64
20,47,ADVANIHOTR,EQ,4844,3428,70.77
20,48,ADVENZYMES,EQ,481950,131390,27.26
20,49,AEGISCHEM,EQ,372367,142422,38.25
20,50,AFFLE,EQ,53825,22048,40.96
20,51,AGARIND,EQ,8265,6330,76.59
20,52,AGCNET,EQ,8317,6781,81.53
20,53,AGRITECH,EQ,20050,14042,70.03
20,54,AGROPHOS,EQ,56330,35723,63.42
20,55,AHLADA,EQ,2698,2407,89.21
20,56,AHLEAST,EQ,1214,944,77.76
20,57,AHLUCONT,EQ,2108,1283,60.86
20,58,AHLWEST,EQ,5702,3548,62.22
20,59,AIAENG,EQ,11826,5546,46.90
20,60,AIRAN,EQ,16502,9902,60.00
20,61,AISL,SM,22800,3600,15.79
20,62,AJANTPHARM,EQ,321014,136428,42.50
20,63,AJMERA,EQ,18596,9060,48.72
20,64,AJOONI,SM,66660,48884,73.33
20,65,AKASH,EQ,30546,18940,62.00
20,66,AKG,EQ,22999,16621,72.27
20,67,AKSHARCHEM,EQ,11737,6572,55.99
20,68,AKSHOPTFBR,EQ,186181,143260,76.95
20,69,AKZOINDIA,EQ,5932,2179,36.73
20,70,ALANKIT,EQ,70674,55399,78.39
20,71,ALBERTDAVD,EQ,7977,5101,63.95
20,72,ALEMBICLTD,EQ,474089,154507,32.59
20,73,ALICON,EQ,11935,8211,68.80
20,74,ALKALI,EQ,29207,20131,68.93
20,75,ALKEM,EQ,201839,103822,51.44
20,76,ALKYLAMINE,EQ,279240,57017,20.42
20,77,ALLCARGO,EQ,95123,54394,57.18
20,78,ALLSEC,EQ,13926,8916,64.02
20,79,ALMONDZ,EQ,2022,1798,88.92
20,80,ALOKINDS,EQ,19955894,8912548,44.66
20,81,ALPHAGEO,EQ,43109,23080,53.54
20,82,ALPSINDUS,EQ,2892,1762,60.93
20,83,AMARAJABAT,EQ,1335655,403958,30.24
20,84,AMBANIORG,SM,8000,8000,100.00
20,85,AMBER,EQ,41212,25633,62.20
20,86,AMBICAAGAR,EQ,2580,2580,100.00
20,87,AMBIKCO,EQ,6596,4272,64.77
20,88,AMBUJACEM,EQ,6658734,1883061,28.28
