Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,14012021,962882693,0001739
Trade Date <14-JAN-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,374980,156697,41.79
20,2,21STCENMGM,EQ,3428,2747,80.13
20,3,3IINFOTECH,EQ,3617241,3611720,99.85
20,4,3MINDIA,EQ,3041,1944,63.93
20,5,3PLAND,EQ,7118,5193,72.96
20,6,509GS2022,GS,100,100,100.00
20,7,5PAISA,EQ,219497,112536,51.27
20,8,601GS2028,GS,508,500,98.43
20,9,759GS2026,GS,31,31,100.00
20,10,772GS2055,GS,402,402,100.00
20,11,A2ZINFRA,EQ,1127602,760555,67.45
20,12,AAATECH,SM,9000,6000,66.67
20,13,AAKASH,EQ,60764,19773,32.54
20,14,AARON,EQ,9017,5015,55.62
20,15,AARTIDRUGS,EQ,337959,108954,32.24
20,16,AARTIIND,EQ,276643,144194,52.12
20,17,AARTISURF,EQ,16526,11857,71.75
20,18,AARVI,EQ,7238,5645,77.99
20,19,AAVAS,EQ,71011,46494,65.47
20,20,ABB,EQ,45754,17233,37.66
20,21,ABBOTINDIA,EQ,26752,18121,67.74
20,22,ABCAPITAL,EQ,2111500,763016,36.14
20,23,ABFRL,EQ,1854475,769332,41.49
20,24,ABINFRA,SM,12000,12000,100.00
20,25,ABSLBANETF,EQ,144,141,97.92
20,26,ABSLNN50ET,EQ,40,28,70.00
20,27,ABSLRIF6RG,MF,10,10,100.00
20,28,ACC,EQ,627682,197345,31.44
20,29,ACCELYA,EQ,3428,1999,58.31
20,30,ACCURACY,EQ,21051,16930,80.42
20,31,ACE,EQ,249116,144642,58.06
20,32,ACRYSIL,EQ,33647,23016,68.40
20,33,ADANIENT,EQ,3161306,393110,12.44
20,34,ADANIGREEN,EQ,1514658,836657,55.24
20,35,ADANIPORTS,EQ,6066782,921742,15.19
20,36,ADANIPOWER,EQ,4383524,2221230,50.67
20,37,ADANITRANS,EQ,426825,168825,39.55
20,38,ADFFOODS,EQ,23616,10592,44.85
20,39,ADORWELD,EQ,17243,9415,54.60
20,40,ADSL,EQ,246178,130240,52.90
20,41,ADVENZYMES,EQ,111350,47396,42.56
20,42,AEGISCHEM,EQ,646257,251921,38.98
20,43,AFFLE,EQ,39775,25776,64.80
20,44,AGARIND,EQ,71866,32070,44.62
20,45,AGROPHOS,EQ,54962,44655,81.25
20,46,AHLADA,SM,4000,3000,75.00
20,47,AHLEAST,EQ,3125,2524,80.77
20,48,AHLUCONT,EQ,3575820,3452410,96.55
20,49,AHLWEST,EQ,806,563,69.85
20,50,AIAENG,EQ,89585,41698,46.55
20,51,AIRAN,EQ,42424,32895,77.54
20,52,AISL,SM,2400,1200,50.00
20,53,AJANTPHARM,EQ,67648,27546,40.72
20,54,AJMERA,EQ,113893,28324,24.87
20,55,AJOONI,SM,12000,4000,33.33
20,56,AKASH,EQ,2272,1428,62.85
20,57,AKG,SM,19200,6400,33.33
20,58,AKSHARCHEM,EQ,15202,7059,46.43
20,59,AKSHOPTFBR,EQ,288977,160924,55.69
20,60,AKZOINDIA,EQ,103750,96885,93.38
20,61,ALANKIT,EQ,133340,74390,55.79
20,62,ALBERTDAVD,EQ,8440,4200,49.76
20,63,ALEMBICLTD,EQ,212924,110501,51.90
20,64,ALICON,EQ,15102,10011,66.29
20,65,ALKALI,EQ,89956,39879,44.33
20,66,ALKEM,EQ,87367,68894,78.86
20,67,ALKYLAMINE,EQ,26221,9941,37.91
20,68,ALLCARGO,EQ,186593,108495,58.15
20,69,ALLSEC,EQ,10565,5129,48.55
20,70,ALMONDZ,EQ,36280,28905,79.67
20,71,ALOKINDS,EQ,5830748,2827265,48.49
