Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,22042021,799312364,0001804
Trade Date <22-APR-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,66086,35089,53.10
20,2,21STCENMGM,EQ,843,840,99.64
20,3,3IINFOTECH,EQ,10586625,6981214,65.94
20,4,3MINDIA,EQ,7824,4501,57.53
20,5,3PLAND,EQ,4094,3327,81.27
20,6,5PAISA,EQ,161082,67114,41.66
20,7,63MOONS,EQ,548933,233420,42.52
20,8,667GS2050,GS,10,10,100.00
20,9,716GS2050,GS,15,15,100.00
20,10,719GS2060,GS,45,45,100.00
20,11,A2ZINFRA,EQ,747649,471389,63.05
20,12,AARON,EQ,15418,6422,41.65
20,13,AARTIDRUGS,EQ,509029,177153,34.80
20,14,AARTIIND,EQ,143565,33996,23.68
20,15,AARTISURF,EQ,29632,17515,59.11
20,16,AARVEEDEN,EQ,28551,23791,83.33
20,17,AARVI,EQ,19740,12661,64.14
20,18,AAVAS,EQ,90264,43651,48.36
20,19,ABAN,EQ,43416,28805,66.35
20,20,ABB,EQ,93857,48270,51.43
20,21,ABBOTINDIA,EQ,16391,8264,50.42
20,22,ABCAPITAL,EQ,1966765,577736,29.37
20,23,ABFRL,EQ,1948743,716443,36.76
20,24,ABFRLPP1,E1,1339,1098,82.00
20,25,ABINFRA,SM,8000,4000,50.00
20,26,ABMINTLTD,EQ,123,115,93.50
20,27,ABSLBANETF,EQ,43,27,62.79
20,28,ABSLNN50ET,EQ,544,507,93.20
20,29,ABSLRIF6RG,MF,3000,3000,100.00
20,30,ACC,EQ,1662315,288439,17.35
20,31,ACCELYA,EQ,1664,1040,62.50
20,32,ACCURACY,EQ,25183,13742,54.57
20,33,ACE,EQ,184791,114243,61.82
20,34,ACRYSIL,EQ,105991,55212,52.09
20,35,ADANIENT,EQ,7124786,1182069,16.59
20,36,ADANIGREEN,EQ,434346,201134,46.31
20,37,ADANIPORTS,EQ,26840536,2446278,9.11
20,38,ADANIPOWER,EQ,12818441,3359238,26.21
20,39,ADANITRANS,EQ,805754,319216,39.62
20,40,ADFFOODS,EQ,26565,10930,41.14
20,41,ADHUNIKIND,EQ,57883,31359,54.18
20,42,ADORWELD,EQ,27976,16620,59.41
20,43,ADSL,EQ,345240,112104,32.47
20,44,ADVANIHOTR,EQ,5407,3221,59.57
20,45,ADVENZYMES,EQ,339917,121485,35.74
20,46,AEGISCHEM,EQ,160596,89277,55.59
20,47,AFFLE,EQ,25566,12342,48.28
20,48,AGCNET,EQ,14977,9578,63.95
20,49,AGRITECH,EQ,33631,26351,78.35
20,50,AGROPHOS,EQ,58985,42912,72.75
20,51,AHLADA,EQ,2368,2159,91.17
20,52,AHLEAST,EQ,3181,2757,86.67
20,53,AHLUCONT,EQ,9101,6138,67.44
20,54,AHLWEST,EQ,624,515,82.53
20,55,AIAENG,EQ,63121,51416,81.46
20,56,AIRAN,EQ,23618,19516,82.63
20,57,AIROLAM,SM,3000,3000,100.00
20,58,AISL,SM,18000,0,0.00
20,59,AJANTPHARM,EQ,319114,135589,42.49
20,60,AJMERA,EQ,39858,15751,39.52
20,61,AJOONI,SM,26664,22220,83.33
20,62,AKASH,EQ,4140,1837,44.37
20,63,AKG,EQ,17450,17450,100.00
20,64,AKSHARCHEM,EQ,14893,8940,60.03
20,65,AKSHOPTFBR,EQ,230047,156727,68.13
20,66,AKZOINDIA,EQ,6232,1894,30.39
20,67,ALANKIT,EQ,130865,86358,65.99
20,68,ALBERTDAVD,EQ,231033,85386,36.96
20,69,ALEMBICLTD,EQ,2448975,704342,28.76
20,70,ALICON,EQ,2156,1359,63.03
20,71,ALKALI,EQ,27419,19774,72.12
20,72,ALKEM,EQ,332865,78123,23.47
20,73,ALKYLAMINE,EQ,56173,13419,23.89
20,74,ALLCARGO,EQ,206439,103819,50.29
20,75,ALLSEC,EQ,8777,4354,49.61
20,76,ALMONDZ,EQ,7484,2671,35.69
20,77,ALOKINDS,EQ,6432336,2198499,34.18
20,78,ALPA,EQ,1608431,495567,30.81
20,79,ALPHAGEO,EQ,8533,5145,60.30
20,80,AMARAJABAT,EQ,966057,472994,48.96
20,81,AMBER,EQ,107306,77778,72.48
20,82,AMBIKCO,EQ,8664,6058,69.92
20,83,AMBUJACEM,EQ,7474006,2923485,39.12
20,84,AMJLAND,EQ,53663,26261,48.94
20,85,AMRUTANJAN,EQ,200400,51628,25.76
20,86,ANANTRAJ,EQ,372416,240414,64.56
