Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,21092021,870686269,0001823
Trade Date <21-SEP-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1018GS2026,GS,3,3,100.00
20,2,20MICRONS,EQ,85691,39746,46.38
20,3,21STCENMGM,EQ,46536,31892,68.53
20,4,3MINDIA,EQ,9008,7932,88.06
20,5,5PAISA,EQ,37575,14715,39.16
20,6,610GS2031,GS,500,400,80.00
20,7,63MOONS,EQ,32137,20307,63.19
20,8,667GS2035,GS,100,100,100.00
20,9,667GS2050,GS,143,121,84.62
20,10,676GS2061,GS,10005,10005,100.00
20,11,719GS2060,GS,34,34,100.00
20,12,759GS2026,GS,1000,1000,100.00
20,13,762GS2039,GS,624,624,100.00
20,14,772GS2055,GS,200,200,100.00
20,15,A2ZINFRA,EQ,298676,186234,62.35
20,16,AAATECH,SM,6000,0,0.00
20,17,AAKASH,EQ,181814,112713,61.99
20,18,AAREYDRUGS,EQ,36159,24601,68.04
20,19,AARON,EQ,8307,4393,52.88
20,20,AARTIDRUGS,EQ,188130,63987,34.01
20,21,AARTIIND,EQ,774193,335342,43.32
20,22,AARTISURF,EQ,22684,12394,54.64
20,23,AARVEEDEN,EQ,11940,8271,69.27
20,24,AARVI,EQ,21101,12757,60.46
20,25,AAVAS,EQ,29946,12139,40.54
20,26,ABAN,EQ,136210,77229,56.70
20,27,ABB,EQ,118562,69337,58.48
20,28,ABBOTINDIA,EQ,6756,2378,35.20
20,29,ABCAPITAL,EQ,1643924,556403,33.85
20,30,ABFRL,EQ,2230529,661313,29.65
20,31,ABSLBANETF,EQ,60889,60186,98.85
20,32,ABSLNN50ET,EQ,772,530,68.65
20,33,ACC,EQ,567297,241874,42.64
20,34,ACCELYA,EQ,72154,34225,47.43
20,35,ACCORD,SM,2000,2000,100.00
20,36,ACCURACY,EQ,120435,39796,33.04
20,37,ACE,EQ,1289580,312782,24.25
20,38,ACRYSIL,EQ,120629,49768,41.26
20,39,ADANIENT,EQ,2682157,390245,14.55
20,40,ADANIGREEN,EQ,1798120,1228772,68.34
20,41,ADANIPORTS,EQ,7766479,2611503,33.63
20,42,ADANIPOWER,EQ,3703371,1938229,52.34
20,43,ADFFOODS,EQ,26224,14366,54.78
20,44,ADORWELD,EQ,17261,11818,68.47
20,45,ADSL,EQ,140332,72371,51.57
20,46,ADVANIHOTR,EQ,100985,53012,52.49
20,47,ADVENZYMES,EQ,375378,208590,55.57
20,48,AEGISCHEM,EQ,690298,308900,44.75
20,49,AFFLE,EQ,78905,52879,67.02
20,50,AGARIND,EQ,19524,15564,79.72
20,51,AGRITECH,EQ,39874,25769,64.63
20,52,AGROPHOS,EQ,223395,129108,57.79
20,53,AHLADA,EQ,39518,26903,68.08
20,54,AHLEAST,EQ,27301,18650,68.31
20,55,AHLUCONT,EQ,16257,8770,53.95
20,56,AHLWEST,EQ,1158,662,57.17
20,57,AIAENG,EQ,15353,8751,57.00
20,58,AILIMITED,SM,9000,9000,100.00
20,59,AIROLAM,SM,42000,27000,64.29
20,60,AISL,SM,1200,1200,100.00
20,61,AJANTPHARM,EQ,96302,45538,47.29
20,62,AJOONI,EQ,6212,4738,76.27
20,63,AKASH,EQ,103010,53300,51.74
20,64,AKG,EQ,12673,9636,76.04
20,65,AKSHARCHEM,EQ,14460,5552,38.40
20,66,AKZOINDIA,EQ,12887,7352,57.05
20,67,ALANKIT,EQ,343347,209810,61.11
20,68,ALBERTDAVD,EQ,14322,6603,46.10
20,69,ALEMBICLTD,EQ,203394,68288,33.57
20,70,ALICON,EQ,19349,11488,59.37
20,71,ALKALI,EQ,11915,8545,71.72
20,72,ALKEM,EQ,83455,26421,31.66
20,73,ALKYLAMINE,EQ,313716,111941,35.68
20,74,ALLCARGO,EQ,2028426,635782,31.34
20,75,ALLSEC,EQ,10490,5303,50.55
20,76,ALMONDZ,EQ,55540,27825,50.10
20,77,ALOKINDS,EQ,4742229,1911412,40.31
20,78,ALPA,EQ,39479,21072,53.38
20,79,ALPHAGEO,EQ,107788,34794,32.28
20,80,AMARAJABAT,EQ,885247,240013,27.11
20,81,AMBANIORG,SM,2000,2000,100.00
20,82,AMBER,EQ,69452,38366,55.24
20,83,AMBICAAGAR,EQ,24711,20920,84.66
20,84,AMBIKCO,EQ,17534,10270,58.57
20,85,AMBUJACEM,EQ,4386443,2136494,48.71
20,86,AMDIND,EQ,4555,3081,67.64
20,87,AMIORG,EQ,720368,178790,24.82
20,88,AMJLAND,EQ,347510,165925,47.75
20,89,AMRUTANJAN,EQ,1637420,188658,11.52
20,90,ANANTRAJ,EQ,959465,449073,46.80
20,91,ANDHRAPAP,EQ,35464,13605,38.36
20,92,ANDHRSUGAR,EQ,52577,28184,53.61
20,93,ANDREWYU,EQ,149719,110106,73.54
20,94,ANGELBRKG,EQ,275607,91255,33.11
20,95,ANIKINDS,EQ,9140,6993,76.51
20,96,ANMOL,EQ,283301,28038,9.90
20,97,ANSALAPI,EQ,32186,23060,71.65
20,98,ANSALHSG,EQ,42602,33076,77.64
20,99,ANUP,EQ,37836,17118,45.24
20,100,ANURAS,EQ,78060,34804,44.59
20,101,APARINDS,EQ,69622,25309,36.35
20,102,APCL,EQ,40331,26801,66.45
20,103,APCOTEXIND,EQ,343626,109144,31.76
20,104,APEX,EQ,168159,66106,39.31
20,105,APLAPOLLO,EQ,431413,285110,66.09
20,106,APLLTD,EQ,219767,46719,21.26
20,107,APOLLO,EQ,108023,47189,43.68
20,108,APOLLOHOSP,EQ,462221,243537,52.69
20,109,APOLLOPIPE,EQ,118194,52002,44.00
20,110,APOLLOTYRE,EQ,3012522,880506,29.23
20,111,APOLSINHOT,EQ,8371,4897,58.50
20,112,APTECHT,EQ,304607,93479,30.69
20,113,APTUS,EQ,761629,419956,55.14
20,114,ARCHIDPLY,EQ,11993,8432,70.31
20,115,ARENTERP,EQ,34732,21551,62.05
20,116,ARIES,EQ,31843,16150,50.72
20,117,ARIHANT,EQ,123093,1518,1.23
20,118,ARIHANTCAP,EQ,29044,16909,58.22
20,119,ARIHANTSUP,EQ,104777,46866,44.73
20,120,ARMANFIN,EQ,41586,14280,34.34
20,121,AROGRANITE,EQ,32225,16980,52.69
20,122,ARROWGREEN,EQ,7840,4201,53.58
20,123,ARSHIYA,EQ,32011,17046,53.25
20,124,ARSSINFRA,EQ,10233,6180,60.39
20,125,ARTEMISMED,EQ,33106,25124,75.89
20,126,ARVIND,EQ,1524040,612911,40.22
20,127,ARVINDFASN,EQ,319951,106898,33.41
20,128,ARVSMART,EQ,241986,118851,49.11
20,129,ASAHIINDIA,EQ,29924,13296,44.43
20,130,ASAHISONG,EQ,16913,8293,49.03
20,131,ASALCBR,EQ,45075,20878,46.32
20,132,ASHAPURMIN,EQ,212749,150230,70.61
20,133,ASHIANA,EQ,192141,77560,40.37
20,134,ASHIMASYN,EQ,24912,17359,69.68
20,135,ASHOKA,EQ,931648,533794,57.30
20,136,ASHOKLEY,EQ,10341959,3345127,32.35
20,137,ASIANHOTNR,EQ,52016,19543,37.57
20,138,ASIANPAINT,EQ,922057,386413,41.91
20,139,ASIANTILES,EQ,1766642,628825,35.59
20,140,ASPINWALL,EQ,5920,4127,69.71
20,141,ASTEC,EQ,9750,4417,45.30
20,142,ASTERDM,EQ,1303781,371331,28.48
20,143,ASTRAL,EQ,390343,161459,41.36
20,144,ASTRAMICRO,EQ,473410,170933,36.11
20,145,ASTRAZEN,EQ,20429,8863,43.38
20,146,ASTRON,EQ,151844,114172,75.19
20,147,ATALREAL,SM,43200,22400,51.85
20,148,ATFL,EQ,7770,2754,35.44
20,149,ATUL,EQ,34627,21353,61.67
20,150,ATULAUTO,EQ,60024,25796,42.98
20,151,AUBANK,EQ,1930133,1108258,57.42
20,152,AURDIS,SM,10000,6000,60.00
20,153,AUROPHARMA,EQ,2664801,802251,30.11
20,154,AUTOAXLES,EQ,10108,5209,51.53
20,155,AUTOIND,EQ,21147,12130,57.36
20,156,AVADHSUGAR,EQ,41099,17016,41.40
20,157,AVANTIFEED,EQ,212851,111216,52.25
20,158,AVG,SM,2400,2400,100.00
20,159,AVTNPL,EQ,219773,100280,45.63
20,160,AWHCL,EQ,179030,54900,30.67
20,161,AXISBANK,EQ,7833561,3018650,38.53
20,162,AXISBNKETF,EQ,6405,2785,43.48
20,163,AXISBPSETF,EQ,1161632,1159458,99.81
20,164,AXISCADES,EQ,40201,26661,66.32
20,165,AXISGOLD,EQ,57479,42851,74.55
20,166,AXISHCETF,EQ,5950,3381,56.82
20,167,AXISNIFTY,EQ,2752,1943,70.60
20,168,AXISTECETF,EQ,2427,1652,68.07
20,169,AYMSYNTEX,EQ,81543,49280,60.43
20,170,BAFNAPH,EQ,1065,730,68.54
20,171,BAGFILMS,EQ,96079,96079,100.00
20,172,BAJAJ-AUTO,EQ,354217,146656,41.40
20,173,BAJAJCON,EQ,349991,133585,38.17
20,174,BAJAJELEC,EQ,196894,45469,23.09
20,175,BAJAJFINSV,EQ,384694,56060,14.57
20,176,BAJAJHLDNG,EQ,343062,105463,30.74
20,177,BAJFINANCE,EQ,1993133,545472,27.37
20,178,BALAJITELE,EQ,1228351,438518,35.70
20,179,BALAMINES,EQ,179390,64922,36.19
20,180,BALAXI,EQ,3330,913,27.42
20,181,BALKRISIND,EQ,376048,159916,42.53
20,182,BALMLAWRIE,EQ,381101,146238,38.37
20,183,BALPHARMA,EQ,778994,235785,30.27
20,184,BALRAMCHIN,EQ,1019606,576406,56.53
20,185,BANARBEADS,EQ,15383,8006,52.04
20,186,BANARISUG,EQ,17351,9279,53.48
20,187,BANCOINDIA,EQ,283918,110251,38.83
20,188,BANDHANBNK,EQ,4293229,1278695,29.78
20,189,BANKBARODA,EQ,24543270,4986798,20.32
20,190,BANKBEES,EQ,692127,287430,41.53
20,191,BANKINDIA,EQ,8907778,4582944,51.45
20,192,BANSWRAS,EQ,5032,3420,67.97
20,193,BARBEQUE,EQ,45908,24133,52.57
20,194,BASF,EQ,42834,17575,41.03
20,195,BASML,EQ,92211,68668,74.47
20,196,BATAINDIA,EQ,495472,247762,50.01
20,197,BAYERCROP,EQ,9591,5257,54.81
20,198,BBL,EQ,14921,9698,65.00
20,199,BBTC,EQ,41826,14369,34.35
20,200,BCLIND,EQ,69773,28574,40.95
20,201,BCONCEPTS,SM,27000,3000,11.11
20,202,BCP,EQ,1388146,1009073,72.69
20,203,BDL,EQ,138767,64477,46.46
20,204,BEARDSELL,EQ,13716,10081,73.50
20,205,BECTORFOOD,EQ,124576,49510,39.74
20,206,BEDMUTHA,EQ,11879,6404,53.91
20,207,BEL,EQ,6925971,1663281,24.02
20,208,BEML,EQ,180958,59558,32.91
20,209,BEPL,EQ,645821,260516,40.34
20,210,BERGEPAINT,EQ,595224,345194,57.99
20,211,BESTAGRO,EQ,36220,15603,43.08
20,212,BETA,SM,12000,9600,80.00
20,213,BEWLTD,ST,6000,6000,100.00
20,214,BFINVEST,EQ,32663,11932,36.53
20,215,BFUTILITIE,EQ,149050,64465,43.25
20,216,BGRENERGY,EQ,141449,64907,45.89
20,217,BHAGERIA,EQ,41270,21621,52.39
20,218,BHAGYANGR,EQ,35402,23517,66.43
20,219,BHAGYAPROP,EQ,22426,12905,57.54
20,220,BHANDARI,EQ,384555,224557,58.39
20,221,BHARATFORG,EQ,1884073,972306,51.61
