Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,19042021,813719131,0001805
Trade Date <19-APR-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,52025,25619,49.24
20,2,21STCENMGM,EQ,504,499,99.01
20,3,3IINFOTECH,EQ,11001338,6415105,58.31
20,4,3MINDIA,EQ,8336,4286,51.42
20,5,3PLAND,EQ,4141,2849,68.80
20,6,5PAISA,EQ,339639,114980,33.85
20,7,63MOONS,EQ,731246,241332,33.00
20,8,68GS2060,GS,110,110,100.00
20,9,716GS2050,GS,10,10,100.00
20,10,717GS2028,GS,100,100,100.00
20,11,A2ZINFRA,EQ,1599570,1194893,74.70
20,12,AAATECH,SM,3000,3000,100.00
20,13,AARON,EQ,709,308,43.44
20,14,AARTIDRUGS,EQ,1064037,251313,23.62
20,15,AARTIIND,EQ,311866,95151,30.51
20,16,AARTISURF,EQ,25491,14398,56.48
20,17,AARVEEDEN,EQ,39563,25335,64.04
20,18,AARVI,EQ,218712,76001,34.75
20,19,AAVAS,EQ,236286,220242,93.21
20,20,ABAN,EQ,99774,85026,85.22
20,21,ABB,EQ,177488,50689,28.56
20,22,ABBOTINDIA,EQ,17043,12152,71.30
20,23,ABCAPITAL,EQ,2847571,1019902,35.82
20,24,ABFRL,EQ,3144326,1817878,57.81
20,25,ABFRLPP1,E1,11096,6972,62.83
20,26,ABINFRA,SM,12000,8000,66.67
20,27,ABMINTLTD,EQ,390,389,99.74
20,28,ABSLBANETF,EQ,5241,4000,76.32
20,29,ABSLNN50ET,EQ,217,176,81.11
20,30,ABSLRIF6RG,MF,4634,4634,100.00
20,31,ACC,EQ,1288212,391893,30.42
20,32,ACCELYA,EQ,5389,3945,73.20
20,33,ACCURACY,EQ,16806,9740,57.96
20,34,ACE,EQ,199091,121441,61.00
20,35,ACRYSIL,EQ,150400,94132,62.59
20,36,ADANIENT,EQ,8565063,1121492,13.09
20,37,ADANIGREEN,EQ,563766,263842,46.80
20,38,ADANIPORTS,EQ,22935238,3547157,15.47
20,39,ADANIPOWER,EQ,15381214,5603295,36.43
20,40,ADANITRANS,EQ,1713716,605971,35.36
20,41,ADFFOODS,EQ,30925,14610,47.24
20,42,ADHUNIKIND,EQ,43038,31652,73.54
20,43,ADORWELD,EQ,90283,45577,50.48
20,44,ADSL,EQ,190514,94792,49.76
20,45,ADVANIHOTR,EQ,9083,6902,75.99
20,46,ADVENZYMES,EQ,193096,82245,42.59
20,47,AEGISCHEM,EQ,265990,158917,59.75
20,48,AFFLE,EQ,41212,18160,44.06
20,49,AGCNET,EQ,21067,16549,78.55
20,50,AGRITECH,EQ,14826,10109,68.18
20,51,AGROPHOS,EQ,27083,25566,94.40
20,52,AHLADA,EQ,10975,10105,92.07
20,53,AHLEAST,EQ,3589,2769,77.15
20,54,AHLUCONT,EQ,14915,9379,62.88
20,55,AHLWEST,EQ,4254,2411,56.68
20,56,AIAENG,EQ,16379,8349,50.97
20,57,AIRAN,EQ,52743,33998,64.46
20,58,AIROLAM,SM,6000,6000,100.00
20,59,AISL,SM,20400,1200,5.88
20,60,AJANTPHARM,EQ,220727,93893,42.54
20,61,AJMERA,EQ,46152,21578,46.75
20,62,AKASH,EQ,24320,19134,78.68
20,63,AKG,EQ,177,177,100.00
20,64,AKSHARCHEM,EQ,24589,16328,66.40
