Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,13012021,1285606499,0001800
Trade Date <13-JAN-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,286999,198886,69.30
20,2,21STCENMGM,EQ,2655,1654,62.30
20,3,3IINFOTECH,EQ,6108862,5816396,95.21
20,4,3MINDIA,EQ,4715,1980,41.99
20,5,3PLAND,EQ,4770,3143,65.89
20,6,5PAISA,EQ,197350,94026,47.64
20,7,716GS2050,GS,58,58,100.00
20,8,719GS2060,GS,251,251,100.00
20,9,732GS2024,GS,100,100,100.00
20,10,74GS2035,GS,300,300,100.00
20,11,759GS2026,GS,100,100,100.00
20,12,772GS2055,GS,10,10,100.00
20,13,824GS2027,GS,100,100,100.00
20,14,A2ZINFRA,EQ,1452801,979893,67.45
20,15,AAKASH,EQ,100969,48028,47.57
20,16,AARON,EQ,3590,1427,39.75
20,17,AARTIDRUGS,EQ,356778,174000,48.77
20,18,AARTIIND,EQ,492339,345847,70.25
20,19,AARTISURF,EQ,8849,5590,63.17
20,20,AARVI,EQ,19971,15578,78.00
20,21,AAVAS,EQ,95717,42756,44.67
20,22,ABB,EQ,159570,73676,46.17
20,23,ABBOTINDIA,EQ,40084,28661,71.50
20,24,ABCAPITAL,EQ,3457441,1078417,31.19
20,25,ABFRL,EQ,4537370,1727224,38.07
20,26,ABINFRA,SM,8000,8000,100.00
20,27,ABSLBANETF,EQ,56,35,62.50
20,28,ABSLNN50ET,EQ,160,111,69.38
20,29,ABSLRIF6RG,MF,1000,1000,100.00
20,30,ACC,EQ,922665,214291,23.23
20,31,ACCELYA,EQ,16768,5444,32.47
20,32,ACCURACY,EQ,45609,22898,50.21
20,33,ACE,EQ,278424,137616,49.43
20,34,ADANIENT,EQ,4948731,356409,7.20
20,35,ADANIGREEN,EQ,985028,387125,39.30
20,36,ADANIPORTS,EQ,11045555,1830448,16.57
20,37,ADANIPOWER,EQ,9072086,4491716,49.51
20,38,ADANITRANS,EQ,290357,117792,40.57
20,39,ADFFOODS,EQ,29927,16410,54.83
