Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,14072021,858362408,0001748
Trade Date <14-JUL-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,186786,101094,54.12
20,2,21STCENMGM,EQ,43143,35752,82.87
20,3,3MINDIA,EQ,983,624,63.48
20,4,3PLAND,EQ,39478,39477,100.00
20,5,5PAISA,EQ,243799,89466,36.70
20,6,610GS2031,GS,200,200,100.00
20,7,667GS2050,GS,5161,5161,100.00
20,8,676GS2061,GS,7052,7052,100.00
20,9,706GS2046,GS,100,100,100.00
20,10,716GS2050,GS,925,925,100.00
20,11,763GS2059,GS,16,16,100.00
20,12,772GS2055,GS,595,595,100.00
20,13,AAKASH,EQ,260655,88357,33.90
20,14,AARTIDRUGS,EQ,160816,90994,56.58
20,15,AARTIIND,EQ,583910,347115,59.45
20,16,AARTISURF,EQ,11816,7408,62.69
20,17,AARVI,EQ,240643,107821,44.81
20,18,AAVAS,EQ,20436,7775,38.05
20,19,ABB,EQ,155095,37235,24.01
20,20,ABBOTINDIA,EQ,5283,2951,55.86
20,21,ABCAPITAL,EQ,2976010,1209763,40.65
20,22,ABFRL,EQ,7607482,1211687,15.93
20,23,ABINFRA,SM,12000,12000,100.00
20,24,ABMINTLTD,EQ,9079,5469,60.24
20,25,ABSLBANETF,EQ,112,81,72.32
20,26,ABSLNN50ET,EQ,25,21,84.00
20,27,ABSLRIF6RD,MF,25,25,100.00
20,28,ABSLRIF6RG,MF,28101,28101,100.00
20,29,ACC,EQ,363780,113893,31.31
20,30,ACCELYA,EQ,140161,55365,39.50
20,31,ACCORD,SM,2000,2000,100.00
20,32,ACCURACY,EQ,17183,11355,66.08
20,33,ACE,EQ,395706,123017,31.09
20,34,ACRYSIL,EQ,53216,28541,53.63
20,35,ADANIENT,EQ,3859529,407274,10.55
20,36,ADANIPORTS,EQ,13812481,3457028,25.03
20,37,ADFFOODS,EQ,31167,15762,50.57
20,38,ADORWELD,EQ,168398,79867,47.43
20,39,ADSL,EQ,464642,235305,50.64
20,40,ADVANIHOTR,EQ,25369,16061,63.31
20,41,ADVENZYMES,EQ,535175,217483,40.64
20,42,AEGISCHEM,EQ,1525291,582935,38.22
20,43,AGARIND,EQ,42579,31816,74.72
20,44,AGRITECH,EQ,11779,8344,70.84
20,45,AGROPHOS,EQ,120854,73744,61.02
20,46,AHIMSA,SM,18000,0,0.00
20,47,AHLADA,EQ,43669,30627,70.13
20,48,AHLEAST,EQ,3095,2321,74.99
20,49,AHLUCONT,EQ,24701,13247,53.63
20,50,AHLWEST,EQ,4279,2786,65.11
20,51,AIAENG,EQ,27576,18632,67.57
20,52,AILIMITED,SM,6000,6000,100.00
20,53,AIROLAM,SM,21000,12000,57.14
20,54,AISL,SM,26400,3600,13.64
20,55,AJANTPHARM,EQ,38029,19672,51.73
20,56,AJMERA,EQ,151868,64980,42.79
20,57,AKASH,EQ,28718,22148,77.12
20,58,AKG,EQ,3228,2160,66.91
20,59,AKSHARCHEM,EQ,74482,35925,48.23
20,60,AKZOINDIA,EQ,5517,3383,61.32
20,61,ALANKIT,EQ,4133858,1754171,42.43
20,62,ALBERTDAVD,EQ,462009,114988,24.89
20,63,ALEMBICLTD,EQ,749997,198955,26.53
20,64,ALICON,EQ,624414,145100,23.24
20,65,ALKALI,EQ,42384,23414,55.24
20,66,ALKEM,EQ,126633,92641,73.16
20,67,ALKYLAMINE,EQ,78269,36754,46.96
20,68,ALLCARGO,EQ,234756,141411,60.24
20,69,ALLSEC,EQ,130595,51244,39.24
20,70,ALMONDZ,EQ,55717,36611,65.71
20,71,ALOKINDS,EQ,21384583,6096213,28.51
20,72,ALPHAGEO,EQ,14301,8244,57.65
20,73,AMARAJABAT,EQ,554805,258610,46.61
20,74,AMBER,EQ,80786,51086,63.24
20,75,AMBICAAGAR,EQ,50343,32595,64.75
20,76,AMBIKCO,EQ,252433,104833,41.53
20,77,AMBUJACEM,EQ,4877918,2369047,48.57
20,78,AMDIND,EQ,55471,32642,58.85
20,79,AMJLAND,EQ,87204,53576,61.44
20,80,AMRUTANJAN,EQ,47508,19032,40.06
20,81,ANDHRAPAP,EQ,45955,21690,47.20
20,82,ANDHRSUGAR,EQ,63553,29336,46.16
20,83,ANGELBRKG,EQ,845754,231915,27.42
20,84,ANIKINDS,EQ,169746,70070,41.28
20,85,ANMOL,EQ,24948,4301,17.24
20,86,ANSALHSG,EQ,134223,134223,100.00
20,87,ANUP,EQ,31417,17150,54.59
20,88,ANURAS,EQ,109017,55585,50.99
20,89,APARINDS,EQ,43189,20853,48.28
20,90,APCL,EQ,45295,21416,47.28
20,91,APCOTEXIND,EQ,94356,53105,56.28
20,92,APEX,EQ,171776,76705,44.65
20,93,APLAPOLLO,EQ,182973,145474,79.51
20,94,APLLTD,EQ,136689,50948,37.27
20,95,APOLLO,EQ,2281829,727191,31.87
20,96,APOLLOHOSP,EQ,395272,134430,34.01
20,97,APOLLOPIPE,EQ,38795,31985,82.45
20,98,APOLLOTYRE,EQ,7246560,2125208,29.33
20,99,APOLSINHOT,EQ,773,460,59.51
20,100,APTECHT,EQ,246176,118577,48.17
20,101,ARCHIES,EQ,138276,84998,61.47
20,102,ARENTERP,EQ,3736,2145,57.41
20,103,ARIES,EQ,3235026,585278,18.09
20,104,ARIHANTCAP,EQ,36139,29864,82.64
20,105,ARMANFIN,EQ,10763,6007,55.81
20,106,AROGRANITE,EQ,513364,251016,48.90
20,107,ARSHIYA,EQ,107084,76987,71.89
20,108,ARVIND,EQ,11944084,3965573,33.20
20,109,ARVINDFASN,EQ,3805727,1116697,29.34
20,110,ARVSMART,EQ,487432,211562,43.40
20,111,ASAHIINDIA,EQ,88642,49631,55.99
20,112,ASAHISONG,EQ,121594,51230,42.13
20,113,ASALCBR,EQ,107217,86650,80.82
20,114,ASHIANA,EQ,1262644,441757,34.99
20,115,ASHOKA,EQ,2173760,855735,39.37
20,116,ASHOKLEY,EQ,14554676,6185976,42.50
20,117,ASIANHOTNR,EQ,16034,11187,69.77
20,118,ASIANPAINT,EQ,470744,246580,52.38
20,119,ASIANTILES,EQ,1686134,715100,42.41
20,120,ASLIND,SM,4000,4000,100.00
20,121,ASPINWALL,EQ,9386,5893,62.78
20,122,ASTEC,EQ,100462,53871,53.62
20,123,ASTERDM,EQ,1081480,378154,34.97
20,124,ASTRAL,EQ,232813,114009,48.97
20,125,ASTRAMICRO,EQ,3052841,1104402,36.18
20,126,ASTRAZEN,EQ,10110,5553,54.93
20,127,ASTRON,EQ,4155003,1137929,27.39
20,128,ATFL,EQ,13860,7509,54.18
20,129,ATUL,EQ,4406,2839,64.43
20,130,ATULAUTO,EQ,1212102,411406,33.94
20,131,AUBANK,EQ,561721,104974,18.69
20,132,AURDIS,SM,2000,2000,100.00
20,133,AURIONPRO,EQ,89090,49667,55.75
20,134,AUROPHARMA,EQ,2120684,729551,34.40
20,135,AUSOMENT,EQ,27605,13119,47.52
20,136,AUTOAXLES,EQ,13947,6158,44.15
20,137,AVADHSUGAR,EQ,91727,49194,53.63
20,138,AVANTIFEED,EQ,368729,115430,31.30
