Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,20072021,1002841295,0001806
Trade Date <20-JUL-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,345355,162378,47.02
20,2,21STCENMGM,EQ,1655,1655,100.00
20,3,3MINDIA,EQ,3530,2138,60.57
20,4,5PAISA,EQ,107902,39909,36.99
20,5,622GS2035,GS,100,100,100.00
20,6,63MOONS,EQ,453565,305443,67.34
20,7,667GS2050,GS,2088,1788,85.63
20,8,676GS2061,GS,1528,1528,100.00
20,9,737GS2023,GS,35599,35599,100.00
20,10,A2ZINFRA,EQ,699046,474709,67.91
20,11,AAATECH,SM,15000,12000,80.00
20,12,AAKASH,EQ,81753,34366,42.04
20,13,AARON,EQ,29601,22220,75.07
20,14,AARTIDRUGS,EQ,192944,80193,41.56
20,15,AARTIIND,EQ,1889603,512896,27.14
20,16,AARTISURF,EQ,17519,7770,44.35
20,17,AARVEEDEN,EQ,133458,98044,73.46
20,18,AARVI,EQ,110136,54578,49.56
20,19,AAVAS,EQ,46581,17702,38.00
20,20,ABAN,EQ,306203,205284,67.04
20,21,ABB,EQ,111360,77222,69.34
20,22,ABBOTINDIA,EQ,9865,5398,54.72
20,23,ABCAPITAL,EQ,4180491,1413092,33.80
20,24,ABFRL,EQ,4363622,1442439,33.06
20,25,ABINFRA,SM,16000,16000,100.00
20,26,ABMINTLTD,EQ,872,872,100.00
20,27,ABSLBANETF,EQ,595,359,60.34
20,28,ABSLNN50ET,EQ,75,66,88.00
20,29,ABSLRIF6RG,MF,8102,8102,100.00
20,30,ACC,EQ,8593295,441260,5.13
20,31,ACCELYA,EQ,100644,36530,36.30
20,32,ACCURACY,EQ,52587,5636,10.72
20,33,ACE,EQ,670416,204354,30.48
20,34,ACRYSIL,EQ,83556,48974,58.61
20,35,ADANIENT,EQ,4529933,372394,8.22
20,36,ADANIPORTS,EQ,11533588,1787715,15.50
20,37,ADFFOODS,EQ,38500,15963,41.46
20,38,ADORWELD,EQ,51862,24458,47.16
20,39,ADSL,EQ,257075,170325,66.25
20,40,ADVANIHOTR,EQ,122746,56841,46.31
20,41,ADVENZYMES,EQ,237106,114983,48.49
20,42,AEGISCHEM,EQ,931238,485640,52.15
20,43,AGARIND,EQ,32542,20955,64.39
20,44,AGRITECH,EQ,19114,8110,42.43
20,45,AGROPHOS,EQ,120758,82190,68.06
20,46,AHLADA,EQ,135428,107219,79.17
20,47,AHLEAST,EQ,3062,1975,64.50
20,48,AHLUCONT,EQ,27545,8182,29.70
20,49,AHLWEST,EQ,13633,9834,72.13
20,50,AIAENG,EQ,14642,8835,60.34
20,51,AISL,SM,22800,1200,5.26
20,52,AJANTPHARM,EQ,47679,13209,27.70
20,53,AJMERA,EQ,137017,72612,52.99
20,54,AJOONI,EQ,63425,41684,65.72
20,55,AKASH,EQ,94650,54030,57.08
20,56,AKG,EQ,8870,6649,74.96
20,57,AKSHARCHEM,EQ,63778,23293,36.52
20,58,AKZOINDIA,EQ,12496,5258,42.08
20,59,ALANKIT,EQ,1716488,555840,32.38
20,60,ALBERTDAVD,EQ,726990,130569,17.96
20,61,ALEMBICLTD,EQ,1312091,393305,29.98
20,62,ALICON,EQ,125004,40078,32.06
20,63,ALKALI,EQ,90150,49033,54.39
20,64,ALKEM,EQ,353487,95436,27.00
20,65,ALKYLAMINE,EQ,67909,32060,47.21
20,66,ALLCARGO,EQ,1156221,568024,49.13
20,67,ALLSEC,EQ,188145,76364,40.59
20,68,ALMONDZ,EQ,30005,18227,60.75
20,69,ALOKINDS,EQ,25261513,12455548,49.31
20,70,ALPA,EQ,39483,31296,79.26
20,71,ALPHAGEO,EQ,49083,31860,64.91
20,72,AMARAJABAT,EQ,1075401,488459,45.42
20,73,AMBER,EQ,85734,53086,61.92
20,74,AMBICAAGAR,EQ,62107,31314,50.42
20,75,AMBIKCO,EQ,70782,30517,43.11
20,76,AMBUJACEM,EQ,16347083,2136743,13.07
20,77,AMDIND,EQ,28165,17328,61.52
20,78,AMJLAND,EQ,142491,75124,52.72
20,79,AMRUTANJAN,EQ,33997,16876,49.64
20,80,ANDHRAPAP,EQ,57433,26902,46.84
20,81,ANDHRSUGAR,EQ,78762,45027,57.17
20,82,ANGELBRKG,EQ,1351343,528587,39.12
20,83,ANIKINDS,EQ,57387,34420,59.98
20,84,ANMOL,EQ,25997,3715,14.29
20,85,ANSALAPI,EQ,324633,197888,60.96
20,86,ANSALHSG,EQ,1420186,797555,56.16
20,87,ANUP,EQ,126182,49912,39.56
20,88,ANURAS,EQ,104236,54808,52.58
20,89,APARINDS,EQ,33960,17870,52.62
20,90,APCL,EQ,607773,165073,27.16
20,91,APCOTEXIND,EQ,108007,60534,56.05
20,92,APEX,EQ,188097,68657,36.50
20,93,APLAPOLLO,EQ,294962,170997,57.97
20,94,APLLTD,EQ,285765,104986,36.74
20,95,APOLLO,EQ,200972,100649,50.08
20,96,APOLLOHOSP,EQ,357815,78933,22.06
20,97,APOLLOPIPE,EQ,25471,17217,67.59
20,98,APOLLOTYRE,EQ,5642151,2179283,38.63
20,99,APOLSINHOT,EQ,2522,1565,62.05
20,100,APTECHT,EQ,222012,85727,38.61
20,101,ARENTERP,EQ,2727,2427,89.00
20,102,ARIES,EQ,735810,257292,34.97
20,103,ARIHANT,EQ,6949,4223,60.77
20,104,ARIHANTCAP,EQ,99568,55262,55.50
20,105,ARIHANTSUP,EQ,80991,43011,53.11
20,106,ARMANFIN,EQ,6560,3187,48.58
20,107,AROGRANITE,EQ,117062,61390,52.44
20,108,ARROWGREEN,EQ,10811,6767,62.59
20,109,ARSHIYA,EQ,185460,146516,79.00
20,110,ARSSINFRA,EQ,25137,20809,82.78
20,111,ARTEMISMED,EQ,8527,5618,65.88
20,112,ARVIND,EQ,1681246,772987,45.98
20,113,ARVINDFASN,EQ,998316,438225,43.90
20,114,ARVSMART,EQ,221781,107807,48.61
20,115,ASAHIINDIA,EQ,72977,29367,40.24
20,116,ASAHISONG,EQ,21265,11956,56.22
20,117,ASALCBR,EQ,65912,34678,52.61
20,118,ASHIANA,EQ,194072,110369,56.87
20,119,ASHIMASYN,EQ,103741,82774,79.79
20,120,ASHOKA,EQ,2295725,790113,34.42
20,121,ASHOKLEY,EQ,7297592,2155629,29.54
20,122,ASIANHOTNR,EQ,11772,5897,50.09
20,123,ASIANPAINT,EQ,6755922,1145884,16.96
20,124,ASIANTILES,EQ,318911,159983,50.17
20,125,ASPINWALL,EQ,41094,21382,52.03
20,126,ASTEC,EQ,32651,18124,55.51
20,127,ASTERDM,EQ,716623,242314,33.81
20,128,ASTRAL,EQ,221422,111955,50.56
20,129,ASTRAMICRO,EQ,903598,299104,33.10
20,130,ASTRAZEN,EQ,12471,6816,54.65
20,131,ASTRON,EQ,802400,220613,27.49
20,132,ATALREAL,SM,4800,3200,66.67
20,133,ATFL,EQ,409677,60722,14.82
20,134,ATUL,EQ,9373,7143,76.21
20,135,ATULAUTO,EQ,252967,117939,46.62
20,136,AUBANK,EQ,1287271,491533,38.18
20,137,AURIONPRO,EQ,910685,265804,29.19
20,138,AUROPHARMA,EQ,1710472,632691,36.99
20,139,AUTOAXLES,EQ,17973,8334,46.37
20,140,AUTOIND,EQ,74908,54403,72.63
20,141,AVADHSUGAR,EQ,97530,48548,49.78
20,142,AVANTIFEED,EQ,380283,128142,33.70
20,143,AVROIND,SM,14000,8000,57.14
20,144,AVTNPL,EQ,906728,199770,22.03
20,145,AWHCL,EQ,124434,70445,56.61
20,146,AXISBANK,EQ,5815740,2942885,50.60
