Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,02072021,1022911938,0001740
Trade Date <02-JUL-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,178511,120121,67.29
20,2,21STCENMGM,EQ,2149,2147,99.91
20,3,3MINDIA,EQ,1962,1177,59.99
20,4,3PLAND,EQ,6864,5775,84.13
20,5,503KL24,SG,100,100,100.00
20,6,522GS2025,GS,285,285,100.00
20,7,5PAISA,EQ,30228,14889,49.26
20,8,667GS2050,GS,604,600,99.34
20,9,68GS2060,GS,19,19,100.00
20,10,AAATECH,SM,15000,6000,40.00
20,11,AAKASH,EQ,168797,79671,47.20
20,12,AARTIDRUGS,EQ,901060,259751,28.83
20,13,AARTIIND,EQ,1467675,697237,47.51
20,14,AARTISURF,EQ,14167,8756,61.81
20,15,AARVI,EQ,27798,16646,59.88
20,16,AAVAS,EQ,26227,13556,51.69
20,17,ABB,EQ,92544,44852,48.47
20,18,ABBOTINDIA,EQ,5269,2584,49.04
20,19,ABCAPITAL,EQ,2538227,778787,30.68
20,20,ABFRL,EQ,1435061,530642,36.98
20,21,ABMINTLTD,EQ,1115,877,78.65
20,22,ABSLBANETF,EQ,447,261,58.39
20,23,ABSLNN50ET,EQ,86,78,90.70
20,24,ABSLRIF6RG,MF,9650,9650,100.00
20,25,ACC,EQ,293738,89714,30.54
20,26,ACCELYA,EQ,203007,116120,57.20
20,27,ACCORD,SM,2000,2000,100.00
20,28,ACCURACY,EQ,31731,25652,80.84
20,29,ACE,EQ,892894,313159,35.07
20,30,ACRYSIL,EQ,83553,42415,50.76
20,31,ADANIENT,EQ,6653653,601448,9.04
20,32,ADANIPORTS,EQ,17676086,2305663,13.04
20,33,ADFFOODS,EQ,28279,13052,46.15
20,34,ADORWELD,EQ,80792,51763,64.07
20,35,ADROITINFO,EQ,81928,70926,86.57
20,36,ADSL,EQ,609128,296571,48.69
20,37,ADVANIHOTR,EQ,11730,6979,59.50
20,38,ADVENZYMES,EQ,562258,236992,42.15
20,39,AEGISCHEM,EQ,244112,91667,37.55
20,40,AGARIND,EQ,20368,13002,63.84
20,41,AGRITECH,EQ,15088,8821,58.46
20,42,AGROPHOS,EQ,178151,43148,24.22
20,43,AHLADA,EQ,111868,75923,67.87
20,44,AHLEAST,EQ,2157,1324,61.38
20,45,AHLUCONT,EQ,54906,24525,44.67
20,46,AHLWEST,EQ,10910,7082,64.91
20,47,AIAENG,EQ,14215,5491,38.63
20,48,AILIMITED,ST,6000,6000,100.00
20,49,AIROLAM,SM,3000,3000,100.00
20,50,AISL,SM,33600,9600,28.57
20,51,AJANTPHARM,EQ,100264,29267,29.19
20,52,AJMERA,EQ,217756,93788,43.07
20,53,AKASH,EQ,67310,39974,59.39
20,54,AKG,EQ,21288,12810,60.17
20,55,AKSHARCHEM,EQ,53766,23231,43.21
20,56,AKZOINDIA,EQ,9619,5583,58.04
20,57,ALANKIT,EQ,857251,292518,34.12
20,58,ALBERTDAVD,EQ,17168,10919,63.60
20,59,ALEMBICLTD,EQ,297468,105478,35.46
20,60,ALICON,EQ,497288,89513,18.00
20,61,ALKALI,EQ,20395,13105,64.26
20,62,ALKEM,EQ,71982,17296,24.03
20,63,ALKYLAMINE,EQ,126551,51888,41.00
20,64,ALLCARGO,EQ,1232269,441938,35.86
20,65,ALLSEC,EQ,15790,6538,41.41
20,66,ALMONDZ,EQ,41696,30567,73.31
20,67,ALOKINDS,EQ,9173014,4265219,46.50
20,68,ALPHAGEO,EQ,168121,71224,42.36
20,69,AMARAJABAT,EQ,579305,188489,32.54
20,70,AMBER,EQ,287616,200416,69.68
20,71,AMBICAAGAR,EQ,44072,30525,69.26
20,72,AMBIKCO,EQ,20337,10450,51.38
20,73,AMBUJACEM,EQ,955697,269974,28.25
20,74,AMDIND,EQ,118257,85277,72.11
20,75,AMJLAND,EQ,184218,106889,58.02
20,76,AMRUTANJAN,EQ,105899,39371,37.18
20,77,ANDHRAPAP,EQ,33503,15864,47.35
20,78,ANDHRSUGAR,EQ,680044,184931,27.19
20,79,ANGELBRKG,EQ,288767,105186,36.43
20,80,ANIKINDS,EQ,127318,89789,70.52
20,81,ANMOL,EQ,27291,3801,13.93
20,82,ANSALHSG,EQ,414536,267084,64.43
20,83,ANUP,EQ,28376,16368,57.68
20,84,ANURAS,EQ,273681,141976,51.88
20,85,APARINDS,EQ,94778,47366,49.98
20,86,APCL,EQ,447281,126855,28.36
20,87,APCOTEXIND,EQ,78518,59919,76.31
20,88,APEX,EQ,2084832,517152,24.81
20,89,APLAPOLLO,EQ,107750,73421,68.14
20,90,APLLTD,EQ,233243,102844,44.09
20,91,APOLLO,EQ,82774,47768,57.71
20,92,APOLLOHOSP,EQ,573795,143719,25.05
20,93,APOLLOPIPE,EQ,12312,7487,60.81
20,94,APOLLOTYRE,EQ,3512190,528814,15.06
20,95,APOLSINHOT,EQ,3079,2203,71.55
20,96,APTECHT,EQ,1751430,405972,23.18
20,97,ARCHIES,EQ,2768162,1090028,39.38
20,98,ARENTERP,EQ,8508,4917,57.79
20,99,ARIES,EQ,263265,82754,31.43
20,100,ARIHANTCAP,EQ,13796,7550,54.73
20,101,ARMANFIN,EQ,9756,4171,42.75
20,102,AROGRANITE,EQ,267896,162396,60.62
20,103,ARSHIYA,EQ,277633,250176,90.11
20,104,ARVIND,EQ,1239623,628955,50.74
20,105,ARVINDFASN,EQ,289951,145307,50.11
