Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,20102021,1159657295,0001976
Trade Date <20-OCT-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,157664,94072,59.67
20,2,21STCENMGM,EQ,83830,73552,87.74
20,3,3MINDIA,EQ,6201,3120,50.31
20,4,3PLAND,EQ,7686,3351,43.60
20,5,585GS2030,GS,200,200,100.00
20,6,5PAISA,EQ,172917,77124,44.60
20,7,619GS2034,GS,10,10,100.00
20,8,63MOONS,EQ,69840,42009,60.15
20,9,664GS2035,GS,1,1,100.00
20,10,667GS2050,GS,400,400,100.00
20,11,676GS2061,GS,29175,16175,55.44
20,12,719GS2060,GS,2,2,100.00
20,13,726GS2029,GS,100,100,100.00
20,14,762GS2039,GS,200,200,100.00
20,15,A2ZINFRA,EQ,780367,449870,57.65
20,16,AAKASH,EQ,20526,15683,76.41
20,17,AAREYDRUGS,EQ,33712,23641,70.13
20,18,AARON,EQ,7138,3117,43.67
20,19,AARTIDRUGS,EQ,209653,132399,63.15
20,20,AARTIIND,EQ,3066624,1347113,43.93
20,21,AARTISURF,EQ,17079,10033,58.74
20,22,AARVEEDEN,EQ,49552,24521,49.49
20,23,AARVI,EQ,4895,3516,71.83
20,24,AAVAS,EQ,51316,22365,43.58
20,25,ABAN,EQ,341753,154839,45.31
20,26,ABB,EQ,93490,52890,56.57
20,27,ABBOTINDIA,EQ,43185,6517,15.09
20,28,ABCAPITAL,EQ,3034976,1290948,42.54
20,29,ABFRL,EQ,3565713,1062100,29.79
20,30,ABMINTLLTD,EQ,2701,1132,41.91
20,31,ABSLAMC,EQ,391114,270593,69.19
20,32,ABSLBANETF,EQ,327,171,52.29
20,33,ABSLNN50ET,EQ,2096,838,39.98
20,34,ACC,EQ,3817624,632759,16.57
20,35,ACCELYA,EQ,34379,14690,42.73
20,36,ACCORD,SM,8000,8000,100.00
20,37,ACCURACY,EQ,47042,23203,49.32
20,38,ACE,EQ,605428,183133,30.25
20,39,ACRYSIL,EQ,99052,66034,66.67
20,40,ADANIENT,EQ,2768997,704188,25.43
20,41,ADANIGREEN,EQ,241623,165196,68.37
20,42,ADANIPORTS,EQ,5467049,1124660,20.57
20,43,ADANIPOWER,EQ,20580766,8414092,40.88
20,44,ADFFOODS,EQ,11539,7144,61.91
20,45,ADORWELD,EQ,15559,10173,65.38
20,46,ADROITINFO,EQ,83657,67625,80.84
20,47,ADSL,EQ,264599,118035,44.61
20,48,ADVANIHOTR,EQ,30600,18322,59.88
