Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,18012021,1095250639,0001778
Trade Date <18-JAN-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,239897,155271,64.72
20,2,21STCENMGM,EQ,7201,6299,87.47
20,3,3IINFOTECH,EQ,56018736,17009892,30.36
20,4,3MINDIA,EQ,4922,2977,60.48
20,5,3PLAND,EQ,7379,7209,97.70
20,6,522GS2025,GS,1,1,100.00
20,7,5PAISA,EQ,115872,65631,56.64
20,8,667GS2050,GS,2,2,100.00
20,9,726GS2029,GS,100,100,100.00
20,10,762GS2039,GS,1000,1000,100.00
20,11,A2ZINFRA,EQ,767854,632344,82.35
20,12,AAATECH,SM,9000,6000,66.67
20,13,AAKASH,EQ,49897,17365,34.80
20,14,AARON,EQ,2152,1445,67.15
20,15,AARTIDRUGS,EQ,226229,96528,42.67
20,16,AARTIIND,EQ,254770,165124,64.81
20,17,AARTISURF,EQ,11973,8502,71.01
20,18,AARVI,EQ,11440,7852,68.64
20,19,AAVAS,EQ,50854,29407,57.83
20,20,ABB,EQ,370993,139011,37.47
20,21,ABBOTINDIA,EQ,23904,15559,65.09
20,22,ABCAPITAL,EQ,3392927,1162942,34.28
20,23,ABFRL,EQ,1460667,655534,44.88
20,24,ABINFRA,SM,8000,8000,100.00
20,25,ABSLBANETF,EQ,46,33,71.74
20,26,ABSLNN50ET,EQ,68,38,55.88
20,27,ABSLRIF6RG,MF,10,10,100.00
20,28,ACC,EQ,965219,303329,31.43
20,29,ACCELYA,EQ,3460,1846,53.35
20,30,ACCORD,SM,2000,2000,100.00
20,31,ACCURACY,EQ,15010,10181,67.83
20,32,ACE,EQ,393181,241283,61.37
20,33,ACRYSIL,EQ,42292,30751,72.71
20,34,ADANIENT,EQ,5204588,759027,14.58
20,35,ADANIGREEN,EQ,1294049,575109,44.44
20,36,ADANIPORTS,EQ,6258367,1429229,22.84
20,37,ADANIPOWER,EQ,6751449,4312274,63.87
20,38,ADANITRANS,EQ,526937,253436,48.10
20,39,ADFFOODS,EQ,124785,102851,82.42
20,40,ADORWELD,EQ,17256,10582,61.32
20,41,ADSL,EQ,181048,104240,57.58
20,42,ADVENZYMES,EQ,132659,49639,37.42
20,43,AEGISCHEM,EQ,304149,138726,45.61
20,44,AFFLE,EQ,62157,35269,56.74
20,45,AGARIND,EQ,119866,61102,50.98
20,46,AGROPHOS,EQ,113705,105298,92.61
20,47,AHLADA,SM,20000,16000,80.00
20,48,AHLEAST,EQ,3333,2722,81.67
20,49,AHLUCONT,EQ,118807,62334,52.47
20,50,AHLWEST,EQ,2543,1931,75.93
20,51,AIAENG,EQ,20368,8962,44.00
20,52,AIRAN,EQ,59262,34528,58.26
20,53,AIROLAM,SM,6000,3000,50.00
20,54,AISL,SM,1200,1200,100.00
20,55,AJANTPHARM,EQ,136038,98503,72.41
20,56,AJMERA,EQ,75079,21684,28.88
20,57,AJOONI,SM,8000,4000,50.00
20,58,AKASH,EQ,11625,10077,86.68
20,59,AKG,SM,25600,6400,25.00
20,60,AKSHARCHEM,EQ,14571,8686,59.61
20,61,AKSHOPTFBR,EQ,341756,211085,61.76
20,62,AKZOINDIA,EQ,7607,3543,46.58
20,63,ALANKIT,EQ,2014763,713790,35.43
20,64,ALBERTDAVD,EQ,9302,6760,72.67
20,65,ALEMBICLTD,EQ,359487,182758,50.84
20,66,ALICON,EQ,22344,12552,56.18
20,67,ALKALI,EQ,144395,77687,53.80
20,68,ALKEM,EQ,224661,178290,79.36
20,69,ALKYLAMINE,EQ,24040,11555,48.07
20,70,ALLCARGO,EQ,533333,356883,66.92
20,71,ALLSEC,EQ,12115,8610,71.07
20,72,ALMONDZ,EQ,17290,12642,73.12
20,73,ALOKINDS,EQ,17717869,7198108,40.63
20,74,AMARAJABAT,EQ,589435,94641,16.06
20,75,AMBER,EQ,109122,56512,51.79
20,76,AMBIKCO,EQ,32476,17477,53.82
20,77,AMBUJACEM,EQ,7230336,2473625,34.21
20,78,AMDIND,EQ,22831,12367,54.17
20,79,AMJLAND,EQ,13843,9362,67.63
20,80,AMJUMBO,SM,136000,136000,100.00
20,81,AMRUTANJAN,EQ,37905,18187,47.98
20,82,ANANTRAJ,EQ,1408156,774107,54.97
20,83,ANDHRACEMT,EQ,137433,90690,65.99
20,84,ANDHRAPAP,EQ,33632,25105,74.65
20,85,ANDHRSUGAR,EQ,48241,26984,55.94
20,86,ANGELBRKG,EQ,98225,52901,53.86
20,87,ANSALHSG,EQ,69353,58813,84.80
20,88,ANUP,EQ,71409,30023,42.04
20,89,APARINDS,EQ,61556,33829,54.96
20,90,APCL,EQ,92415,62144,67.24
20,91,APCOTEXIND,EQ,211425,109274,51.68
20,92,APEX,EQ,99147,51795,52.24
20,93,APLAPOLLO,EQ,518546,432195,83.35
20,94,APLLTD,EQ,239655,144128,60.14
20,95,APOLLO,EQ,162005,81152,50.09
20,96,APOLLOHOSP,EQ,1572820,284992,18.12
20,97,APOLLOPIPE,EQ,195918,102072,52.10
20,98,APOLLOTYRE,EQ,10544836,1400225,13.28
20,99,APOLSINHOT,EQ,554,272,49.10
20,100,APTECHT,EQ,4029470,804293,19.96
20,101,ARCHIES,EQ,42776,35569,83.15
20,102,ARENTERP,EQ,1335,1276,95.58
20,103,ARIES,EQ,90884,42066,46.29
20,104,ARIHANT,EQ,25169,16232,64.49
20,105,ARIHANTSUP,EQ,17072,13233,77.51
20,106,ARMANFIN,EQ,12619,8385,66.45
20,107,AROGRANITE,EQ,39274,23234,59.16
20,108,ARROWGREEN,EQ,6894,4701,68.19
20,109,ARSHIYA,EQ,89551,82467,92.09
20,110,ARSSINFRA,EQ,29153,20986,71.99
20,111,ARVIND,EQ,1649664,429725,26.05
20,112,ARVINDFASN,EQ,360736,155902,43.22
20,113,ARVSMART,EQ,56074,30148,53.76
20,114,ASAHIINDIA,EQ,40507,20396,50.35
20,115,ASAHISONG,EQ,14627,10655,72.84
20,116,ASAL,EQ,11979,11979,100.00
20,117,ASALCBR,EQ,61906,41652,67.28
20,118,ASHAPURMIN,EQ,370854,182466,49.20
20,119,ASHIANA,EQ,161822,97824,60.45
20,120,ASHOKA,EQ,703549,309181,43.95
20,121,ASHOKLEY,EQ,36635455,9498084,25.93
20,122,ASIANHOTNR,EQ,32860,26293,80.02
20,123,ASIANPAINT,EQ,2395168,1097346,45.81
20,124,ASIANTILES,EQ,123546,29875,24.18
20,125,ASPINWALL,EQ,6343,3474,54.77
20,126,ASTEC,EQ,38140,20136,52.79
20,127,ASTERDM,EQ,162960,90451,55.51
20,128,ASTRAL,EQ,197863,104483,52.81
20,129,ASTRAMICRO,EQ,341955,160911,47.06
20,130,ASTRAZEN,EQ,92296,37970,41.14
20,131,ASTRON,EQ,30097,21376,71.02
20,132,ATFL,EQ,15684,8024,51.16
20,133,ATGL,EQ,956310,612127,64.01
20,134,ATLANTA,EQ,35725,27024,75.64
20,135,ATUL,EQ,27349,18144,66.34
20,136,ATULAUTO,EQ,62267,35845,57.57
20,137,AUBANK,EQ,1839699,1522450,82.76
20,138,AURIONPRO,EQ,40597,27908,68.74
