Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,04062021,1456436206,0001886
Trade Date <04-JUN-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1018GS2026,GS,50,50,100.00
20,2,20MICRONS,EQ,213663,131248,61.43
20,3,21STCENMGM,EQ,358,358,100.00
20,4,3IINFOTECH,EQ,13804265,9166344,66.40
20,5,3MINDIA,EQ,2347,1192,50.79
20,6,3PLAND,EQ,32752,23690,72.33
20,7,5PAISA,EQ,588799,233415,39.64
20,8,772GS2049,GS,6,6,100.00
20,9,AAATECH,SM,54000,39000,72.22
20,10,AAKASH,EQ,45824,19189,41.88
20,11,AARTIDRUGS,EQ,296354,122354,41.29
20,12,AARTIIND,EQ,907497,465741,51.32
20,13,AARTISURF,EQ,22239,12711,57.16
20,14,AARVI,EQ,93149,56575,60.74
20,15,AAVAS,EQ,373401,297226,79.60
20,16,ABAN,EQ,446030,250143,56.08
20,17,ABB,EQ,194307,77775,40.03
20,18,ABBOTINDIA,EQ,13351,9209,68.98
20,19,ABCAPITAL,EQ,2346775,992245,42.28
20,20,ABFRL,EQ,8144434,2322578,28.52
20,21,ABFRLPP1,E1,35943,24114,67.09
20,22,ABINFRA,SM,16000,16000,100.00
20,23,ABMINTLTD,EQ,3062,1797,58.69
20,24,ABSLBANETF,EQ,200669,200139,99.74
20,25,ABSLNN50ET,EQ,127,126,99.21
20,26,ABSLRIF6RG,MF,20011,20011,100.00
20,27,ACC,EQ,219638,38175,17.38
20,28,ACCELYA,EQ,124320,40327,32.44
20,29,ACCORD,SM,16000,16000,100.00
20,30,ACCURACY,EQ,11033,9095,82.43
20,31,ACE,EQ,295072,188175,63.77
20,32,ACRYSIL,EQ,204352,86739,42.45
20,33,ADANIENT,EQ,21102075,1248142,5.91
20,34,ADANIGREEN,EQ,842516,446423,52.99
20,35,ADANIPORTS,EQ,14457348,1717372,11.88
20,36,ADANIPOWER,EQ,56499148,24432309,43.24
20,37,ADANITRANS,EQ,923526,413107,44.73
20,38,ADFFOODS,EQ,32356,15162,46.86
20,39,ADORWELD,EQ,148983,73083,49.05
20,40,ADROITINFO,EQ,15838,8931,56.39
20,41,ADSL,EQ,517445,243297,47.02
20,42,ADVANIHOTR,EQ,72138,32227,44.67
20,43,ADVENZYMES,EQ,204575,107886,52.74
20,44,AEGISCHEM,EQ,582886,208842,35.83
20,45,AFFLE,EQ,49167,19747,40.16
20,46,AGARIND,EQ,29209,12272,42.01
20,47,AGCNET,EQ,18735,15617,83.36
20,48,AGRITECH,EQ,39560,30747,77.72
20,49,AGROPHOS,EQ,255821,89071,34.82
20,50,AHLADA,EQ,26720,22233,83.21
20,51,AHLEAST,EQ,31213,15595,49.96
20,52,AHLUCONT,EQ,23644,13514,57.16
20,53,AHLWEST,EQ,43527,18514,42.53
20,54,AIAENG,EQ,13312,6511,48.91
20,55,AIRAN,EQ,498864,246950,49.50
20,56,AIROLAM,SM,3000,3000,100.00
20,57,AISL,SM,24000,1200,5.00
20,58,AJANTPHARM,EQ,60167,27480,45.67
20,59,AJMERA,EQ,202348,80396,39.73
20,60,AKASH,EQ,44440,29890,67.26
20,61,AKG,EQ,5397,4681,86.73
20,62,AKSHARCHEM,EQ,37387,18427,49.29
20,63,AKZOINDIA,EQ,8175,3799,46.47
20,64,ALANKIT,EQ,1422753,909306,63.91
20,65,ALBERTDAVD,EQ,34708,17324,49.91
20,66,ALEMBICLTD,EQ,366139,138874,37.93
20,67,ALICON,EQ,7858,5609,71.38
20,68,ALKALI,EQ,267868,140333,52.39
20,69,ALKEM,EQ,98675,37762,38.27
20,70,ALKYLAMINE,EQ,51997,28824,55.43
20,71,ALLCARGO,EQ,304371,175811,57.76
20,72,ALLSEC,EQ,17667,10811,61.19
20,73,ALMONDZ,EQ,42578,28925,67.93
20,74,ALOKINDS,EQ,6381825,3108097,48.70
20,75,ALPHAGEO,EQ,91120,47981,52.66
20,76,ALPSINDUS,EQ,110179,102367,92.91
20,77,AMARAJABAT,EQ,2627489,1040838,39.61
20,78,AMBANIORG,SM,2000,2000,100.00
20,79,AMBER,EQ,59227,35455,59.86
20,80,AMBICAAGAR,EQ,34893,22307,63.93
20,81,AMBIKCO,EQ,57006,29653,52.02
20,82,AMBUJACEM,EQ,1739342,378510,21.76
20,83,AMDIND,EQ,73380,53222,72.53
20,84,AMJLAND,EQ,132387,78513,59.31
20,85,AMJUMBO,SM,8000,8000,100.00
20,86,AMRUTANJAN,EQ,68609,31343,45.68
20,87,ANANTRAJ,EQ,1528445,1128042,73.80
