Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,11062021,1634385215,0001841
Trade Date <11-JUN-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,728832,329174,45.16
20,2,21STCENMGM,EQ,1338,1338,100.00
20,3,3MINDIA,EQ,1301,697,53.57
20,4,3PLAND,EQ,29022,25489,87.83
20,5,5PAISA,EQ,90911,42437,46.68
20,6,664GS2035,GS,1000,1000,100.00
20,7,667GS2050,GS,5251,5251,100.00
20,8,676GS2061,GS,5000,5000,100.00
20,9,68GS2060,GS,100,100,100.00
20,10,716GS2050,GS,137,137,100.00
20,11,719GS2060,GS,668,668,100.00
20,12,AAATECH,SM,6000,6000,100.00
20,13,AAKASH,EQ,74386,21559,28.98
20,14,AARTIDRUGS,EQ,264119,126561,47.92
20,15,AARTIIND,EQ,769205,343108,44.61
20,16,AARTISURF,EQ,23669,15678,66.24
20,17,AARVI,EQ,39000,27152,69.62
20,18,AAVAS,EQ,62419,23895,38.28
20,19,ABAN,EQ,257142,152889,59.46
20,20,ABB,EQ,124172,38258,30.81
20,21,ABBOTINDIA,EQ,17102,10599,61.98
20,22,ABCAPITAL,EQ,2562219,976312,38.10
20,23,ABFRL,EQ,1662629,478584,28.78
20,24,ABFRLPP1,E1,10385,8602,82.83
20,25,ABINFRA,SM,44000,44000,100.00
20,26,ABMINTLTD,EQ,3591,2641,73.54
20,27,ABSLBANETF,EQ,14809,14065,94.98
20,28,ABSLNN50ET,EQ,90,51,56.67
20,29,ABSLRIF6RG,MF,5001,5001,100.00
20,30,ACC,EQ,173453,37172,21.43
20,31,ACCELYA,EQ,1793143,1003868,55.98
20,32,ACCORD,SM,16000,16000,100.00
20,33,ACCURACY,EQ,25523,16115,63.14
20,34,ACE,EQ,1388483,550777,39.67
20,35,ACRYSIL,EQ,144495,79777,55.21
20,36,ADANIENT,EQ,5355387,1178956,22.01
20,37,ADANIPORTS,EQ,17460610,5154936,29.52
20,38,ADANIPOWER,EQ,34259683,13300677,38.82
20,39,ADFFOODS,EQ,20534,6873,33.47
20,40,ADORWELD,EQ,66515,46636,70.11
20,41,ADROITINFO,EQ,54791,49972,91.20
20,42,ADSL,EQ,211507,132152,62.48
20,43,ADVANIHOTR,EQ,9186,6949,75.65
20,44,ADVENZYMES,EQ,278301,122661,44.07
20,45,AEGISCHEM,EQ,814444,340658,41.83
20,46,AGARIND,EQ,29648,16920,57.07
20,47,AGRITECH,EQ,15548,12753,82.02
20,48,AGROPHOS,EQ,148001,61024,41.23
20,49,AHLADA,EQ,160778,92106,57.29
20,50,AHLEAST,EQ,3491,2748,78.72
20,51,AHLUCONT,EQ,10780,6561,60.86
20,52,AHLWEST,EQ,27884,20732,74.35
20,53,AIAENG,EQ,16674,6306,37.82
20,54,AIRAN,EQ,83990,60994,72.62
20,55,AIROLAM,SM,3000,3000,100.00
20,56,AISL,SM,56400,14400,25.53
20,57,AJANTPHARM,EQ,60599,28666,47.30
20,58,AJMERA,EQ,2376442,599052,25.21
20,59,AKASH,EQ,16234,10716,66.01
20,60,AKG,EQ,6176,4345,70.35
20,61,AKSHARCHEM,EQ,247602,106707,43.10
20,62,AKZOINDIA,EQ,18424,7066,38.35
20,63,ALANKIT,EQ,673733,459878,68.26
20,64,ALBERTDAVD,EQ,79219,40750,51.44
20,65,ALEMBICLTD,EQ,1838843,436547,23.74
20,66,ALICON,EQ,6077,3611,59.42
20,67,ALKALI,EQ,152574,84390,55.31
20,68,ALKEM,EQ,205121,97133,47.35
20,69,ALKYLAMINE,EQ,46199,24694,53.45
20,70,ALLCARGO,EQ,1053997,442575,41.99
20,71,ALLSEC,EQ,91238,26063,28.57
20,72,ALMONDZ,EQ,9562,6300,65.89
20,73,ALOKINDS,EQ,171972872,50876533,29.58
20,74,ALPHAGEO,EQ,36362,20089,55.25
20,75,ALPSINDUS,EQ,38457,38457,100.00
20,76,AMARAJABAT,EQ,441021,166432,37.74
20,77,AMBANIORG,SM,6000,4000,66.67
20,78,AMBER,EQ,113661,65415,57.55
20,79,AMBICAAGAR,EQ,43470,31577,72.64
20,80,AMBIKCO,EQ,75470,45371,60.12
20,81,AMBUJACEM,EQ,1478762,528643,35.75
20,82,AMDIND,EQ,52316,35732,68.30
20,83,AMJLAND,EQ,321267,225058,70.05
20,84,AMRUTANJAN,EQ,31039,15926,51.31
20,85,ANDHRAPAP,EQ,70305,51947,73.89
20,86,ANDHRSUGAR,EQ,88526,32822,37.08
20,87,ANGELBRKG,EQ,241746,80399,33.26
20,88,ANIKINDS,EQ,66689,42601,63.88
20,89,ANMOL,EQ,32624,8097,24.82
20,90,ANSALAPI,EQ,948000,528426,55.74
20,91,ANSALHSG,EQ,253469,151216,59.66
20,92,ANUP,EQ,33267,21853,65.69
20,93,ANURAS,EQ,203478,106579,52.38
20,94,APARINDS,EQ,44986,24953,55.47
20,95,APCL,EQ,107728,62047,57.60
20,96,APCOTEXIND,EQ,56291,34048,60.49
20,97,APEX,EQ,422583,74873,17.72
20,98,APLAPOLLO,EQ,243297,156948,64.51
20,99,APLLTD,EQ,1673300,398056,23.79
20,100,APOLLO,EQ,305838,158680,51.88
20,101,APOLLOHOSP,EQ,277612,98486,35.48
20,102,APOLLOPIPE,EQ,18632,11872,63.72
20,103,APOLLOTYRE,EQ,4662661,1196563,25.66
