Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,22012021,1037792562,0001755
Trade Date <22-JAN-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,87701,62089,70.80
20,2,21STCENMGM,EQ,2004,1674,83.53
20,3,3IINFOTECH,EQ,16655036,8675756,52.09
20,4,3MINDIA,EQ,4163,2529,60.75
20,5,3PLAND,EQ,9029,5636,62.42
20,6,5PAISA,EQ,32643,20710,63.44
20,7,716GS2050,GS,39,39,100.00
20,8,763GS2059,GS,81,81,100.00
20,9,772GS2049,GS,2,2,100.00
20,10,772GS2055,GS,6,3,50.00
20,11,A2ZINFRA,EQ,288123,205066,71.17
20,12,AAKASH,EQ,81559,32414,39.74
20,13,AARON,EQ,5819,3376,58.02
20,14,AARTIDRUGS,EQ,270538,119820,44.29
20,15,AARTIIND,EQ,447812,281446,62.85
20,16,AARTISURF,EQ,11448,7387,64.53
20,17,AARVI,EQ,28356,25002,88.17
20,18,AAVAS,EQ,139276,83943,60.27
20,19,ABB,EQ,223509,68135,30.48
20,20,ABBOTINDIA,EQ,17701,9972,56.34
20,21,ABCAPITAL,EQ,2150929,553298,25.72
20,22,ABFRL,EQ,1348636,363152,26.93
20,23,ABSLBANETF,EQ,435,74,17.01
20,24,ABSLNN50ET,EQ,327,77,23.55
20,25,ABSLRIF6RG,MF,69349,60749,87.60
20,26,ACC,EQ,1280708,333592,26.05
20,27,ACCELYA,EQ,7073,4310,60.94
20,28,ACCURACY,EQ,4911,4523,92.10
20,29,ACE,EQ,298590,168097,56.30
20,30,ACRYSIL,EQ,47500,36305,76.43
20,31,ADANIENT,EQ,4179558,498556,11.93
20,32,ADANIGREEN,EQ,651810,375816,57.66
20,33,ADANIPORTS,EQ,6843849,879819,12.86
20,34,ADANIPOWER,EQ,4805723,2630438,54.74
20,35,ADANITRANS,EQ,1428525,422560,29.58
20,36,ADFFOODS,EQ,39672,22148,55.83
20,37,ADORWELD,EQ,18012,10932,60.69
20,38,ADSL,EQ,219913,138922,63.17
20,39,ADVENZYMES,EQ,127432,68397,53.67
20,40,AEGISCHEM,EQ,588073,196923,33.49
20,41,AFFLE,EQ,53650,26492,49.38
20,42,AGARIND,EQ,23978,11994,50.02
20,43,AGROPHOS,EQ,23048,18799,81.56
20,44,AHLADA,SM,2000,1000,50.00
20,45,AHLEAST,EQ,848,726,85.61
20,46,AHLUCONT,EQ,95703,53199,55.59
20,47,AHLWEST,EQ,926,817,88.23
20,48,AIAENG,EQ,42449,24361,57.39
20,49,AIRAN,EQ,29207,21844,74.79
20,50,AIROLAM,SM,3000,3000,100.00
20,51,AJANTPHARM,EQ,43831,12849,29.31
20,52,AJMERA,EQ,78835,19725,25.02
20,53,AJOONI,SM,48000,24000,50.00
20,54,AKASH,EQ,1156,597,51.64
20,55,AKG,SM,32000,6400,20.00
20,56,AKSHARCHEM,EQ,14753,8181,55.45
20,57,AKSHOPTFBR,EQ,327911,190151,57.99
20,58,AKZOINDIA,EQ,30261,17443,57.64
20,59,ALANKIT,EQ,62376,46842,75.10
20,60,ALBERTDAVD,EQ,9035,5902,65.32
20,61,ALEMBICLTD,EQ,286271,127242,44.45
20,62,ALICON,EQ,14773,5376,36.39
20,63,ALKALI,EQ,46469,22695,48.84
20,64,ALKEM,EQ,116389,66086,56.78
20,65,ALKYLAMINE,EQ,29982,13532,45.13
20,66,ALLCARGO,EQ,412418,316347,76.71
20,67,ALLSEC,EQ,13282,6732,50.69
20,68,ALMONDZ,EQ,10587,7220,68.20
20,69,ALOKINDS,EQ,9431526,4798863,50.88
20,70,AMARAJABAT,EQ,1633086,234138,14.34
20,71,AMBER,EQ,63601,20795,32.70
20,72,AMBIKCO,EQ,11223,7061,62.92
20,73,AMBUJACEM,EQ,6396348,1355721,21.20
20,74,AMDIND,EQ,11166,6964,62.37
20,75,AMJLAND,EQ,12512,9746,77.89
20,76,AMJUMBO,SM,64000,40000,62.50
20,77,AMRUTANJAN,EQ,29419,13993,47.56
20,78,ANANTRAJ,EQ,1773725,984308,55.49
20,79,ANDHRACEMT,EQ,544874,351426,64.50
20,80,ANDHRAPAP,EQ,23350,15587,66.75
20,81,ANDHRSUGAR,EQ,50222,26245,52.26
20,82,ANGELBRKG,EQ,249783,139231,55.74
20,83,ANSALHSG,EQ,50379,37377,74.19
20,84,ANUP,EQ,15235,6804,44.66
20,85,APARINDS,EQ,103193,70820,68.63
20,86,APCL,EQ,35234,19918,56.53
20,87,APCOTEXIND,EQ,186606,89717,48.08
20,88,APEX,EQ,48725,24726,50.75
20,89,APLAPOLLO,EQ,120196,65381,54.40
20,90,APLLTD,EQ,713992,388130,54.36
20,91,APOLLO,EQ,132422,67783,51.19
20,92,APOLLOHOSP,EQ,1194708,373454,31.26
20,93,APOLLOPIPE,EQ,61636,44453,72.12
20,94,APOLLOTYRE,EQ,65548748,3658639,5.58
20,95,APOLSINHOT,EQ,2447,2135,87.25
20,96,APTECHT,EQ,479225,105564,22.03
20,97,ARCHIES,EQ,115537,78112,67.61
20,98,ARENTERP,EQ,1246,934,74.96
20,99,ARIES,EQ,41231,29171,70.75
20,100,ARIHANT,EQ,5291,3878,73.29
20,101,ARIHANTSUP,EQ,13206,12152,92.02
20,102,ARMANFIN,EQ,8347,5800,69.49
20,103,AROGRANITE,EQ,65533,44611,68.07
20,104,ARROWGREEN,EQ,8797,7048,80.12
20,105,ARSHIYA,EQ,54729,40280,73.60
20,106,ARSSINFRA,EQ,79297,50707,63.95
20,107,ARVIND,EQ,1429604,416972,29.17
20,108,ARVINDFASN,EQ,291987,129538,44.36
20,109,ARVSMART,EQ,73183,38025,51.96
20,110,ASAHIINDIA,EQ,44906,17565,39.12
20,111,ASAHISONG,EQ,27725,20796,75.01
20,112,ASAL,EQ,10100,8629,85.44
20,113,ASALCBR,EQ,102419,76327,74.52
20,114,ASHAPURMIN,EQ,113661,70922,62.40
20,115,ASHIANA,EQ,54296,33744,62.15
20,116,ASHOKA,EQ,835693,321357,38.45
20,117,ASHOKLEY,EQ,71633777,14265312,19.91
20,118,ASIANHOTNR,EQ,9926,7908,79.67
20,119,ASIANPAINT,EQ,4945564,1504768,30.43
20,120,ASIANTILES,EQ,111060,24072,21.67
20,121,ASLIND,SM,16000,16000,100.00
20,122,ASPINWALL,EQ,2505,1549,61.84
20,123,ASTEC,EQ,95564,48596,50.85
20,124,ASTERDM,EQ,157180,75272,47.89
20,125,ASTRAL,EQ,738705,703842,95.28
20,126,ASTRAMICRO,EQ,253340,140372,55.41
20,127,ASTRAZEN,EQ,80950,24750,30.57
20,128,ASTRON,EQ,221916,181736,81.89
20,129,ATFL,EQ,12358,8165,66.07
20,130,ATGL,EQ,929784,588930,63.34
20,131,ATLANTA,EQ,57541,43629,75.82
20,132,ATUL,EQ,25933,18892,72.85
20,133,ATULAUTO,EQ,191804,70881,36.95
20,134,AUBANK,EQ,658015,351013,53.34
20,135,AURIONPRO,EQ,10204,6409,62.81
20,136,AUROPHARMA,EQ,4868823,1091220,22.41
20,137,AUSOMENT,EQ,5670,2294,40.46
20,138,AUTOAXLES,EQ,9798,4733,48.31
20,139,AUTOIND,EQ,25328,21347,84.28
20,140,AUTOLITIND,EQ,63999,36474,56.99
20,141,AVADHSUGAR,EQ,43910,26668,60.73
20,142,AVANTIFEED,EQ,92615,43873,47.37
20,143,AVG,SM,1200,1200,100.00
20,144,AVROIND,SM,10000,10000,100.00
20,145,AVTNPL,EQ,170218,76333,44.84
20,146,AWHCL,EQ,458913,136251,29.69
20,147,AXISBANK,EQ,21392223,8001295,37.40
20,148,AXISBNKETF,EQ,2524,2286,90.57
20,149,AXISCADES,EQ,33260,23570,70.87
20,150,AXISGOLD,EQ,63274,49858,78.80
20,151,AXISNIFTY,EQ,4173,3126,74.91
20,152,BAJAJ-AUTO,EQ,8537143,623217,7.30
20,153,BAJAJCON,EQ,247938,110308,44.49
20,154,BAJAJELEC,EQ,164012,47758,29.12
20,155,BAJAJFINSV,EQ,839822,152258,18.13
20,156,BAJAJHIND,EQ,7923388,4229243,53.38
20,157,BAJAJHLDNG,EQ,219062,129109,58.94
20,158,BAJFINANCE,EQ,3084796,519805,16.85
20,159,BALAJITELE,EQ,116978,78747,67.32
20,160,BALAMINES,EQ,69196,22484,32.49
20,161,BALAXI,EQ,1436,966,67.27
20,162,BALKRISIND,EQ,1321007,176066,13.33
20,163,BALMLAWRIE,EQ,321237,144861,45.09
20,164,BALRAMCHIN,EQ,864283,469111,54.28
20,165,BANARBEADS,EQ,10000,6694,66.94
20,166,BANARISUG,EQ,319,184,57.68
20,167,BANCOINDIA,EQ,300566,134856,44.87
20,168,BANDHANBNK,EQ,35577488,10560939,29.68
20,169,BANG,EQ,41446,28538,68.86
20,170,BANKA,EQ,13837,9867,71.31
