Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,25062021,1095228539,0001762
Trade Date <25-JUN-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,60252,37568,62.35
20,2,21STCENMGM,EQ,3008,3008,100.00
20,3,3MINDIA,EQ,1449,825,56.94
20,4,3PLAND,EQ,69566,52362,75.27
20,5,503KL24,SG,200,0,0.00
20,6,515GS2025,GS,100,100,100.00
20,7,577GS2030,GS,784,500,63.78
20,8,5PAISA,EQ,19681,8951,45.48
20,9,619GS2034,GS,5,4,80.00
20,10,667GS2050,GS,1025,1025,100.00
20,11,68GS2060,GS,685,685,100.00
20,12,716GS2050,GS,13,13,100.00
20,13,772GS2049,GS,60,60,100.00
20,14,817GS2044,GS,40,40,100.00
20,15,824GS2027,GS,100,100,100.00
20,16,AAATECH,SM,42000,24000,57.14
20,17,AAKASH,EQ,50837,9946,19.56
20,18,AARTIDRUGS,EQ,226291,110205,48.70
20,19,AARTIIND,EQ,1392183,518894,37.27
20,20,AARTISURF,EQ,8462,2836,33.51
20,21,AARVI,EQ,32903,28373,86.23
20,22,AAVAS,EQ,16600,6866,41.36
20,23,ABB,EQ,448519,106107,23.66
20,24,ABBOTINDIA,EQ,6029,3789,62.85
20,25,ABCAPITAL,EQ,1693273,898810,53.08
20,26,ABFRL,EQ,11144807,4388653,39.38
20,27,ABFRLPP1,E1,711624,608541,85.51
20,28,ABMINTLTD,EQ,11577,3549,30.66
20,29,ABSLBANETF,EQ,141,97,68.79
20,30,ABSLNN50ET,EQ,53,53,100.00
20,31,ABSLRIF6RG,MF,17972,17972,100.00
20,32,ACC,EQ,329128,113575,34.51
20,33,ACCELYA,EQ,111979,47624,42.53
20,34,ACCURACY,EQ,42086,26122,62.07
20,35,ACE,EQ,469416,114652,24.42
20,36,ACRYSIL,EQ,151689,38868,25.62
20,37,ADANIENT,EQ,4962963,612539,12.34
20,38,ADANIPORTS,EQ,12085421,1344713,11.13
20,39,ADFFOODS,EQ,21202,7024,33.13
20,40,ADORWELD,EQ,14462,8280,57.25
20,41,ADROITINFO,EQ,8227,3378,41.06
20,42,ADSL,EQ,192262,125175,65.11
20,43,ADVANIHOTR,EQ,18340,7582,41.34
