Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,27102021,910590792,0001960
Trade Date <27-OCT-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,118645,71359,60.14
20,2,21STCENMGM,EQ,5929,5929,100.00
20,3,3MINDIA,EQ,1494,892,59.71
20,4,3PLAND,EQ,4654,1840,39.54
20,5,5PAISA,EQ,15693,7826,49.87
20,6,619GS2034,GS,299,299,100.00
20,7,63MOONS,EQ,83244,53399,64.15
20,8,667GS2050,GS,8188,8149,99.52
20,9,676GS2061,GS,2966,2966,100.00
20,10,A2ZINFRA,EQ,2407718,1505633,62.53
20,11,AAKASH,EQ,5571,3112,55.86
20,12,AAREYDRUGS,EQ,36978,12834,34.71
20,13,AARON,EQ,5106,3581,70.13
20,14,AARTIDRUGS,EQ,132248,53862,40.73
20,15,AARTIIND,EQ,588533,269303,45.76
20,16,AARTISURF,EQ,38246,21480,56.16
20,17,AARVEEDEN,EQ,68443,56537,82.60
20,18,AARVI,EQ,12858,8002,62.23
20,19,AAVAS,EQ,24682,14921,60.45
20,20,ABB,EQ,529236,333461,63.01
20,21,ABBOTINDIA,EQ,15321,5434,35.47
20,22,ABCAPITAL,EQ,2399201,1151793,48.01
20,23,ABFRL,EQ,3484769,1388543,39.85
20,24,ABINFRA,SM,4000,4000,100.00
20,25,ABMINTLLTD,EQ,2590,1638,63.24
20,26,ABSLAMC,EQ,1043401,764329,73.25
20,27,ABSLBANETF,EQ,158,72,45.57
20,28,ABSLNN50ET,EQ,262,183,69.85
20,29,ACC,EQ,471518,190186,40.33
20,30,ACCELYA,EQ,148825,72153,48.48
20,31,ACCURACY,EQ,25362,12289,48.45
20,32,ACE,EQ,526770,169648,32.21
20,33,ACEINTEG,SM,4500,4500,100.00
20,34,ACRYSIL,EQ,75930,43350,57.09
20,35,ADANIENT,EQ,2121282,791777,37.33
20,36,ADANIGREEN,EQ,381133,287341,75.39
20,37,ADANIPORTS,EQ,3246881,1008726,31.07
20,38,ADFFOODS,EQ,11609,9640,83.04
20,39,ADORWELD,EQ,11895,7003,58.87
20,40,ADROITINFO,EQ,23847,16287,68.30
20,41,ADSL,EQ,270785,137599,50.81
20,42,ADVANIHOTR,EQ,26101,8009,30.68
20,43,ADVENZYMES,EQ,113084,48674,43.04
20,44,AEGISCHEM,EQ,306819,155440,50.66
20,45,AFFLE,EQ,136233,68102,49.99
20,46,AGARIND,EQ,11368,7839,68.96
20,47,AGROPHOS,EQ,28689,19303,67.28
20,48,AHLADA,EQ,13472,10842,80.48
20,49,AHLEAST,EQ,11715,5437,46.41
20,50,AHLUCONT,EQ,125505,65192,51.94
20,51,AIAENG,EQ,39662,28368,71.52
20,52,AIRAN,EQ,63341,35939,56.74
20,53,AIROLAM,EQ,10361,6747,65.12
20,54,AJANTPHARM,EQ,38093,24602,64.58
20,55,AJMERA,EQ,34450,25309,73.47
20,56,AJOONI,EQ,66488,47351,71.22
20,57,AJRINFRA,EQ,600365,426479,71.04
20,58,AKASH,EQ,65961,56161,85.14
20,59,AKG,EQ,67137,22971,34.22
