Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,22092021,881496651,0001815
Trade Date <22-SEP-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1018GS2026,GS,2,2,100.00
20,2,20MICRONS,EQ,86139,40130,46.59
20,3,21STCENMGM,EQ,27603,22872,82.86
20,4,3MINDIA,EQ,7146,4828,67.56
20,5,509GS2022,GS,36,36,100.00
20,6,5PAISA,EQ,29940,11150,37.24
20,7,619GS2034,GS,2170,2170,100.00
20,8,63MOONS,EQ,48756,28936,59.35
20,9,667GS2035,GS,2426,2426,100.00
20,10,667GS2050,GS,2,1,50.00
20,11,676GS2061,GS,8387,8260,98.49
20,12,716GS2050,GS,10,10,100.00
20,13,719GS2060,GS,95,95,100.00
20,14,772GS2049,GS,14,14,100.00
20,15,772GS2055,GS,1000,1000,100.00
20,16,824GS2027,GS,38,38,100.00
20,17,A2ZINFRA,EQ,237460,148331,62.47
20,18,AAATECH,SM,6000,3000,50.00
20,19,AAKASH,EQ,117378,67902,57.85
20,20,AAREYDRUGS,EQ,26275,20918,79.61
20,21,AARON,EQ,11876,6957,58.58
20,22,AARTIDRUGS,EQ,117397,47245,40.24
20,23,AARTIIND,EQ,756083,370745,49.03
20,24,AARTISURF,EQ,44229,14825,33.52
20,25,AARVEEDEN,EQ,5445,5058,92.89
20,26,AARVI,EQ,22803,17057,74.80
20,27,AAVAS,EQ,110041,61841,56.20
20,28,ABAN,EQ,72963,51475,70.55
20,29,ABB,EQ,138187,102421,74.12
20,30,ABBOTINDIA,EQ,17468,7231,41.40
20,31,ABCAPITAL,EQ,3349117,1238959,36.99
20,32,ABFRL,EQ,3983094,1271484,31.92
20,33,ABSLBANETF,EQ,199,156,78.39
20,34,ABSLNN50ET,EQ,1011,106,10.48
20,35,ACC,EQ,308803,94533,30.61
20,36,ACCELYA,EQ,100729,34167,33.92
20,37,ACCURACY,EQ,68787,16271,23.65
20,38,ACE,EQ,2140804,507449,23.70
20,39,ACRYSIL,EQ,368929,223938,60.70
20,40,ADANIENT,EQ,1663858,329266,19.79
20,41,ADANIGREEN,EQ,2248068,1616164,71.89
20,42,ADANIPORTS,EQ,4343365,1329060,30.60
20,43,ADANIPOWER,EQ,2908802,1585108,54.49
20,44,ADFFOODS,EQ,7936,4687,59.06
20,45,ADORWELD,EQ,5836,4196,71.90
20,46,ADSL,EQ,134269,69906,52.06
20,47,ADVANIHOTR,EQ,545436,193744,35.52
20,48,ADVENZYMES,EQ,253441,83836,33.08
20,49,AEGISCHEM,EQ,1013388,571885,56.43
20,50,AFFLE,EQ,79316,51469,64.89
20,51,AGARIND,EQ,15254,12562,82.35
20,52,AGRITECH,EQ,34857,25745,73.86
20,53,AGROPHOS,EQ,215910,123339,57.13
20,54,AHLADA,EQ,27808,21735,78.16
20,55,AHLEAST,EQ,18693,13331,71.32
20,56,AHLUCONT,EQ,2268801,1804518,79.54
20,57,AHLWEST,EQ,827,694,83.92
20,58,AIAENG,EQ,38291,28598,74.69
20,59,AILIMITED,SM,30000,9000,30.00
20,60,AIROLAM,SM,15000,9000,60.00
20,61,AJANTPHARM,EQ,30803,17533,56.92
20,62,AJOONI,EQ,32695,20063,61.36
20,63,AKASH,EQ,108639,67884,62.49
20,64,AKG,EQ,2236,1719,76.88
20,65,AKSHARCHEM,EQ,24763,9244,37.33
20,66,AKZOINDIA,EQ,4874,3325,68.22
20,67,ALANKIT,EQ,1288881,1148444,89.10
