Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,06092021,694755859,0001819
Trade Date <06-SEP-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,25839,16629,64.36
20,2,21STCENMGM,EQ,2383,2382,99.96
20,3,3MINDIA,EQ,1442,585,40.57
20,4,5PAISA,EQ,10822,5769,53.31
20,5,63MOONS,EQ,137290,44649,32.52
20,6,667GS2050,GS,1195,1195,100.00
20,7,676GS2061,GS,8710,8654,99.36
20,8,719GS2060,GS,3,3,100.00
20,9,759GS2026,GS,100,100,100.00
20,10,772GS2055,GS,19,19,100.00
20,11,813GS2045,GS,3,3,100.00
20,12,A2ZINFRA,EQ,352876,178840,50.68
20,13,AAATECH,SM,102000,102000,100.00
20,14,AAKASH,EQ,88063,49310,55.99
20,15,AAREYDRUGS,EQ,51906,39396,75.90
20,16,AARON,EQ,2626,1939,73.84
20,17,AARTIDRUGS,EQ,101259,50679,50.05
20,18,AARTIIND,EQ,835187,274825,32.91
20,19,AARTISURF,EQ,15160,9850,64.97
20,20,AARVEEDEN,EQ,20675,18031,87.21
20,21,AARVI,EQ,21185,13314,62.85
20,22,AAVAS,EQ,88384,51453,58.22
20,23,ABAN,EQ,406585,193328,47.55
20,24,ABB,EQ,87428,46133,52.77
20,25,ABBOTINDIA,EQ,7432,3501,47.11
20,26,ABCAPITAL,EQ,1807685,711719,39.37
20,27,ABFRL,EQ,1167166,503528,43.14
20,28,ABSLBANETF,EQ,295,230,77.97
20,29,ABSLNN50ET,EQ,98,84,85.71
20,30,ACC,EQ,426552,131444,30.82
20,31,ACCELYA,EQ,30121,14143,46.95
20,32,ACCURACY,EQ,193880,76303,39.36
20,33,ACE,EQ,506530,147386,29.10
20,34,ACRYSIL,EQ,41634,26331,63.24
20,35,ADANIENT,EQ,5562312,742349,13.35
20,36,ADANIPORTS,EQ,5260360,1004016,19.09
20,37,ADFFOODS,EQ,31331,20329,64.88
20,38,ADORWELD,EQ,11802,7210,61.09
20,39,ADSL,EQ,146899,87444,59.53
20,40,ADVANIHOTR,EQ,8735,4315,49.40
20,41,ADVENZYMES,EQ,83034,37647,45.34
20,42,AEGISCHEM,EQ,457783,263485,57.56
20,43,AGARIND,EQ,9818,7124,72.56
20,44,AGRITECH,EQ,37368,23829,63.77
20,45,AGROPHOS,EQ,55337,43100,77.89
20,46,AHLADA,EQ,14535,11323,77.90
20,47,AHLEAST,EQ,2611,2181,83.53
20,48,AHLUCONT,EQ,321111,69406,21.61
20,49,AHLWEST,EQ,3804,3714,97.63
20,50,AIAENG,EQ,37245,16420,44.09
20,51,AILIMITED,SM,3000,3000,100.00
20,52,AIROLAM,SM,45000,27000,60.00
20,53,AISL,SM,3600,2400,66.67
20,54,AJANTPHARM,EQ,35672,15925,44.64
20,55,AJOONI,EQ,22237,11726,52.73
20,56,AKASH,EQ,92238,68653,74.43
20,57,AKG,EQ,2073,1537,74.14
20,58,AKSHARCHEM,EQ,37071,11833,31.92
20,59,AKZOINDIA,EQ,12379,7539,60.90
20,60,ALANKIT,EQ,207793,147654,71.06
20,61,ALBERTDAVD,EQ,41195,18553,45.04
20,62,ALEMBICLTD,EQ,648871,214275,33.02
20,63,ALICON,EQ,7156,4438,62.02
20,64,ALKALI,EQ,16187,7933,49.01
20,65,ALKEM,EQ,67380,17721,26.30
20,66,ALKYLAMINE,EQ,102979,65467,63.57
20,67,ALLCARGO,EQ,1343261,456833,34.01
20,68,ALLSEC,EQ,12913,8395,65.01
20,69,ALMONDZ,EQ,16479,11209,68.02
20,70,ALOKINDS,EQ,54809968,13225878,24.13
20,71,ALPA,EQ,28634,18035,62.98
20,72,ALPHAGEO,EQ,826219,191656,23.20
20,73,AMARAJABAT,EQ,586708,265282,45.22
20,74,AMBANIORG,SM,14000,8000,57.14
20,75,AMBER,EQ,51321,21398,41.69
20,76,AMBICAAGAR,EQ,39473,21490,54.44
20,77,AMBIKCO,EQ,70422,33167,47.10
20,78,AMBUJACEM,EQ,3574072,1161458,32.50
20,79,AMDIND,EQ,11888,9709,81.67
20,80,AMJLAND,EQ,101072,58056,57.44
20,81,AMRUTANJAN,EQ,68783,22674,32.96
20,82,ANDHRAPAP,EQ,15600,9411,60.33
20,83,ANDHRSUGAR,EQ,29374,18141,61.76
20,84,ANDREWYU,EQ,76020,54380,71.53
20,85,ANGELBRKG,EQ,179748,69472,38.65
20,86,ANIKINDS,EQ,27932,19665,70.40
20,87,ANMOL,EQ,14282,7495,52.48
20,88,ANSALAPI,EQ,153131,109271,71.36
20,89,ANSALHSG,EQ,68125,48817,71.66
20,90,ANUP,EQ,24216,11229,46.37
20,91,ANURAS,EQ,37628,19541,51.93
20,92,APARINDS,EQ,188487,104254,55.31
20,93,APCL,EQ,26892,17236,64.09
20,94,APCOTEXIND,EQ,184125,99035,53.79
20,95,APEX,EQ,104239,50539,48.48
20,96,APLAPOLLO,EQ,84169,54127,64.31
20,97,APLLTD,EQ,306349,68110,22.23
20,98,APOLLO,EQ,91204,56954,62.45
20,99,APOLLOHOSP,EQ,439776,209038,47.53
20,100,APOLLOPIPE,EQ,107411,88232,82.14
20,101,APOLLOTYRE,EQ,1224274,264723,21.62
20,102,APOLSINHOT,EQ,1618,989,61.12
20,103,APTECHT,EQ,331026,125157,37.81
20,104,APTUS,EQ,1193895,810094,67.85
20,105,ARCHIDPLY,EQ,14774,9370,63.42
20,106,ARENTERP,EQ,51869,46678,89.99
20,107,ARIES,EQ,47955,28753,59.96
20,108,ARIHANT,EQ,11401,1457,12.78
20,109,ARIHANTCAP,EQ,16393,9121,55.64
20,110,ARIHANTSUP,EQ,184098,75851,41.20
20,111,ARMANFIN,EQ,41441,27341,65.98
20,112,AROGRANITE,EQ,54931,34364,62.56
20,113,ARROWGREEN,EQ,9641,7696,79.83
