Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,12072021,1032413893,0001754
Trade Date <12-JUL-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,433789,271388,62.56
20,2,21STCENMGM,EQ,8137,8137,100.00
20,3,3MINDIA,EQ,1592,906,56.91
20,4,3PLAND,EQ,22271,22271,100.00
20,5,5PAISA,EQ,53208,30230,56.81
20,6,667GS2050,GS,1886,1886,100.00
20,7,676GS2061,GS,520,520,100.00
20,8,68GS2060,GS,11,11,100.00
20,9,716GS2050,GS,1,1,100.00
20,10,763GS2059,GS,1,1,100.00
20,11,AAATECH,SM,54000,42000,77.78
20,12,AAKASH,EQ,178191,71084,39.89
20,13,AARTIDRUGS,EQ,138214,68654,49.67
20,14,AARTIIND,EQ,812462,594004,73.11
20,15,AARTISURF,EQ,11433,5970,52.22
20,16,AARVI,EQ,113331,77649,68.52
20,17,AAVAS,EQ,24432,7649,31.31
20,18,ABB,EQ,468250,382002,81.58
20,19,ABBOTINDIA,EQ,26123,13349,51.10
20,20,ABCAPITAL,EQ,13009861,3930561,30.21
20,21,ABFRL,EQ,937694,290671,31.00
20,22,ABINFRA,SM,4000,4000,100.00
20,23,ABMINTLTD,EQ,13460,5650,41.98
20,24,ABSLBANETF,EQ,274,179,65.33
20,25,ABSLNN50ET,EQ,174,132,75.86
20,26,ABSLRIF6RD,MF,926,926,100.00
20,27,ABSLRIF6RG,MF,10000,10000,100.00
20,28,ABSLRIF7RG,MF,100,100,100.00
20,29,ACC,EQ,770557,245957,31.92
20,30,ACCELYA,EQ,545400,170972,31.35
20,31,ACCURACY,EQ,150486,72611,48.25
20,32,ACE,EQ,563339,194630,34.55
20,33,ACRYSIL,EQ,66344,41433,62.45
20,34,ADANIENT,EQ,2557189,174711,6.83
20,35,ADANIPORTS,EQ,8664504,1357719,15.67
20,36,ADFFOODS,EQ,34950,14289,40.88
20,37,ADORWELD,EQ,102852,81122,78.87
20,38,ADSL,EQ,176971,99693,56.33
20,39,ADVANIHOTR,EQ,21014,8193,38.99
20,40,ADVENZYMES,EQ,331595,134994,40.71
20,41,AEGISCHEM,EQ,466406,208473,44.70
20,42,AGARIND,EQ,40150,32981,82.14
20,43,AGRITECH,EQ,8268,5630,68.09
20,44,AGROPHOS,EQ,262652,178960,68.14
20,45,AHLADA,EQ,59403,40560,68.28
20,46,AHLEAST,EQ,4207,2259,53.70
20,47,AHLUCONT,EQ,18882,11042,58.48
20,48,AHLWEST,EQ,13269,10688,80.55
20,49,AIAENG,EQ,32439,13439,41.43
20,50,AILIMITED,SM,24000,18000,75.00
20,51,AIROLAM,SM,12000,6000,50.00
20,52,AISL,SM,24000,2400,10.00
20,53,AJANTPHARM,EQ,57669,25308,43.88
20,54,AJMERA,EQ,509558,193999,38.07
20,55,AKASH,EQ,73434,69390,94.49
20,56,AKG,EQ,9562,7697,80.50
20,57,AKSHARCHEM,EQ,1069050,168345,15.75
20,58,AKZOINDIA,EQ,7711,5491,71.21
20,59,ALANKIT,EQ,1334310,464097,34.78
20,60,ALBERTDAVD,EQ,11073,6757,61.02
20,61,ALEMBICLTD,EQ,723170,160286,22.16
20,62,ALICON,EQ,49975,29033,58.10
20,63,ALKALI,EQ,215860,130708,60.55
20,64,ALKEM,EQ,63617,34593,54.38
20,65,ALKYLAMINE,EQ,130861,46897,35.84
20,66,ALLCARGO,EQ,455019,235007,51.65
20,67,ALLSEC,EQ,697265,160217,22.98
20,68,ALMONDZ,EQ,18276,14339,78.46
20,69,ALOKINDS,EQ,22116238,9986202,45.15
20,70,ALPHAGEO,EQ,22364,13552,60.60
20,71,AMARAJABAT,EQ,505939,195703,38.68
20,72,AMBER,EQ,60954,33518,54.99
20,73,AMBICAAGAR,EQ,47523,21385,45.00
20,74,AMBIKCO,EQ,93821,56514,60.24
20,75,AMBUJACEM,EQ,6429310,1841805,28.65
20,76,AMDIND,EQ,76238,47325,62.08
20,77,AMJLAND,EQ,86363,47669,55.20
20,78,AMRUTANJAN,EQ,59059,27111,45.90
20,79,ANDHRAPAP,EQ,57627,31055,53.89
20,80,ANDHRSUGAR,EQ,122030,58596,48.02
20,81,ANGELBRKG,EQ,1150251,287616,25.00
20,82,ANIKINDS,EQ,31031,18062,58.21
20,83,ANMOL,EQ,30381,8325,27.40
20,84,ANSALHSG,EQ,106043,105943,99.91
20,85,ANUP,EQ,35368,18365,51.93
20,86,ANURAS,EQ,326405,149969,45.95
20,87,APARINDS,EQ,201329,89240,44.33
20,88,APCL,EQ,228752,93443,40.85
20,89,APCOTEXIND,EQ,467485,189402,40.52
20,90,APEX,EQ,197815,102713,51.92
20,91,APLAPOLLO,EQ,170491,120495,70.68
20,92,APLLTD,EQ,190881,78129,40.93
20,93,APOLLO,EQ,100784,55551,55.12
20,94,APOLLOHOSP,EQ,464757,111336,23.96
20,95,APOLLOPIPE,EQ,34713,22933,66.06
20,96,APOLLOTYRE,EQ,3265628,995324,30.48
20,97,APOLSINHOT,EQ,4067,2610,64.18
20,98,APTECHT,EQ,332142,86140,25.93
20,99,ARCHIES,EQ,363056,201272,55.44
20,100,ARENTERP,EQ,4390,3966,90.34
20,101,ARIES,EQ,1429439,417473,29.21
20,102,ARIHANTCAP,EQ,34133,25646,75.14
20,103,ARMANFIN,EQ,10203,6498,63.69
20,104,AROGRANITE,EQ,263316,138836,52.73
20,105,ARSHIYA,EQ,130143,92132,70.79
20,106,ARVIND,EQ,6414548,3027513,47.20
