Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,20042021,749812624,0001809
Trade Date <20-APR-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,53444,26926,50.38
20,2,21STCENMGM,EQ,3265,2766,84.72
20,3,3IINFOTECH,EQ,10856600,7230890,66.60
20,4,3MINDIA,EQ,6205,3151,50.78
20,5,3PLAND,EQ,8311,4716,56.74
20,6,5PAISA,EQ,194108,73544,37.89
20,7,601GS2028,GS,1,1,100.00
20,8,63MOONS,EQ,855526,221385,25.88
20,9,716GS2050,GS,91,91,100.00
20,10,763GS2059,GS,1549,1549,100.00
20,11,772GS2049,GS,6,6,100.00
20,12,A2ZINFRA,EQ,1128626,726914,64.41
20,13,AARON,EQ,1780,1136,63.82
20,14,AARTIDRUGS,EQ,1362740,267013,19.59
20,15,AARTIIND,EQ,287111,136314,47.48
20,16,AARTISURF,EQ,22958,12693,55.29
20,17,AARVEEDEN,EQ,28151,22079,78.43
20,18,AARVI,EQ,32056,14392,44.90
20,19,AAVAS,EQ,22640,5388,23.80
20,20,ABAN,EQ,47893,30560,63.81
20,21,ABB,EQ,173676,88669,51.05
20,22,ABBOTINDIA,EQ,11046,6942,62.85
20,23,ABCAPITAL,EQ,3698356,874507,23.65
20,24,ABFRL,EQ,4305098,869570,20.20
20,25,ABFRLPP1,E1,7047,3740,53.07
20,26,ABINFRA,SM,8000,4000,50.00
20,27,ABMINTLTD,EQ,350,267,76.29
20,28,ABSLBANETF,EQ,2794,2641,94.52
20,29,ABSLNN50ET,EQ,50,34,68.00
20,30,ABSLRIF6RG,MF,17550,17550,100.00
20,31,ACC,EQ,5873433,522397,8.89
20,32,ACCELYA,EQ,1497,858,57.31
20,33,ACCORD,SM,10000,10000,100.00
20,34,ACCURACY,EQ,20200,16351,80.95
20,35,ACE,EQ,200896,114862,57.17
20,36,ACRYSIL,EQ,62000,39009,62.92
20,37,ADANIENT,EQ,8261172,999726,12.10
20,38,ADANIGREEN,EQ,477549,259309,54.30
20,39,ADANIPORTS,EQ,21315167,2001506,9.39
20,40,ADANIPOWER,EQ,11873826,4068164,34.26
20,41,ADANITRANS,EQ,725372,348822,48.09
20,42,ADFFOODS,EQ,19289,7063,36.62
20,43,ADHUNIKIND,EQ,37754,16176,42.85
20,44,ADORWELD,EQ,50118,22812,45.52
20,45,ADSL,EQ,258770,77772,30.05
20,46,ADVANIHOTR,EQ,3895,3222,82.72
20,47,ADVENZYMES,EQ,767149,238533,31.09
20,48,AEGISCHEM,EQ,315211,202449,64.23
20,49,AFFLE,EQ,35547,15883,44.68
20,50,AGCNET,EQ,16013,11668,72.87
20,51,AGRITECH,EQ,24857,22671,91.21
20,52,AGROPHOS,EQ,49872,31965,64.09
20,53,AHLADA,EQ,1844,600,32.54
