Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,17092021,1772639237,0001812
Trade Date <17-SEP-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,361544,218241,60.36
20,2,21STCENMGM,EQ,6064,6064,100.00
20,3,3MINDIA,EQ,4038,2535,62.78
20,4,5PAISA,EQ,34154,20911,61.23
20,5,610GS2031,GS,200,100,50.00
20,6,63MOONS,EQ,61146,30242,49.46
20,7,667GS2050,GS,989,989,100.00
20,8,676GS2061,GS,610,610,100.00
20,9,716GS2050,GS,337,337,100.00
20,10,719GS2060,GS,6336,6336,100.00
20,11,759GS2026,GS,3650,3650,100.00
20,12,75GS2034,GS,200,100,50.00
20,13,762GS2039,GS,200,200,100.00
20,14,772GS2055,GS,21,21,100.00
20,15,A2ZINFRA,EQ,652568,411611,63.08
20,16,AAATECH,SM,3000,3000,100.00
20,17,AAKASH,EQ,69588,28209,40.54
20,18,AAREYDRUGS,EQ,38424,23139,60.22
20,19,AARON,EQ,5112,3884,75.98
20,20,AARTIDRUGS,EQ,292123,140650,48.15
20,21,AARTIIND,EQ,2869002,1618327,56.41
20,22,AARTISURF,EQ,41091,15572,37.90
20,23,AARVEEDEN,EQ,16283,13223,81.21
20,24,AARVI,EQ,7280,5644,77.53
20,25,AAVAS,EQ,93022,47628,51.20
20,26,ABAN,EQ,241412,151474,62.75
20,27,ABB,EQ,115350,73949,64.11
20,28,ABBOTINDIA,EQ,15232,5688,37.34
20,29,ABCAPITAL,EQ,4182186,2619771,62.64
20,30,ABFRL,EQ,2430251,877944,36.13
20,31,ABSLBANETF,EQ,396,205,51.77
20,32,ABSLNN50ET,EQ,636,603,94.81
20,33,ACC,EQ,538103,277140,51.50
20,34,ACCELYA,EQ,40534,20655,50.96
20,35,ACCURACY,EQ,48456,23454,48.40
20,36,ACE,EQ,1452226,545075,37.53
20,37,ACRYSIL,EQ,102152,72461,70.93
20,38,ADANIENT,EQ,3329954,687034,20.63
20,39,ADANIGREEN,EQ,821213,640260,77.97
20,40,ADANIPORTS,EQ,9701785,2580511,26.60
20,41,ADFFOODS,EQ,27104,16140,59.55
20,42,ADORWELD,EQ,9132,6456,70.70
20,43,ADSL,EQ,197667,103659,52.44
20,44,ADVANIHOTR,EQ,13882,9273,66.80
20,45,ADVENZYMES,EQ,806265,251827,31.23
20,46,AEGISCHEM,EQ,2114760,1168991,55.28
20,47,AFFLE,EQ,85235,42690,50.09
20,48,AGARIND,EQ,8727,5911,67.73
20,49,AGRITECH,EQ,76688,49245,64.21
20,50,AGROPHOS,EQ,61030,40935,67.07
20,51,AHLADA,EQ,36360,23572,64.83
20,52,AHLEAST,EQ,9818,7677,78.19
20,53,AHLUCONT,EQ,14270,9353,65.54
20,54,AHLWEST,EQ,1364,958,70.23
20,55,AIAENG,EQ,35722,23689,66.31
20,56,AILIMITED,SM,9000,9000,100.00
20,57,AJANTPHARM,EQ,50543,27450,54.31
20,58,AJOONI,EQ,9591,6534,68.13
20,59,AKASH,EQ,74658,32904,44.07
20,60,AKG,EQ,3936,3781,96.06
20,61,AKSHARCHEM,EQ,30605,14285,46.68
20,62,AKZOINDIA,EQ,22061,13517,61.27
20,63,ALANKIT,EQ,457312,310611,67.92
20,64,ALBERTDAVD,EQ,28946,16773,57.95
20,65,ALEMBICLTD,EQ,613603,263821,43.00
20,66,ALICON,EQ,93382,34703,37.16
20,67,ALKALI,EQ,24277,9820,40.45
20,68,ALKEM,EQ,163961,72682,44.33
20,69,ALKYLAMINE,EQ,620483,521376,84.03
20,70,ALLCARGO,EQ,1515837,588385,38.82
20,71,ALLSEC,EQ,23121,14722,63.67
20,72,ALMONDZ,EQ,44554,30197,67.78
20,73,ALOKINDS,EQ,6984412,3059410,43.80
20,74,ALPA,EQ,83391,61139,73.32
20,75,ALPHAGEO,EQ,71936,38965,54.17
20,76,AMARAJABAT,EQ,703895,296137,42.07
20,77,AMBANIORG,SM,2000,2000,100.00
20,78,AMBER,EQ,79552,33485,42.09
20,79,AMBICAAGAR,EQ,31952,24167,75.64
20,80,AMBIKCO,EQ,34645,16338,47.16
20,81,AMBUJACEM,EQ,5274442,3325215,63.04
20,82,AMDIND,EQ,13025,9078,69.70
20,83,AMIORG,EQ,2420617,427843,17.67
20,84,AMJLAND,EQ,718935,275852,38.37
20,85,AMRUTANJAN,EQ,56219,34634,61.61
20,86,ANANTRAJ,EQ,400676,307484,76.74
20,87,ANDHRAPAP,EQ,25584,16767,65.54
20,88,ANDHRSUGAR,EQ,114416,50400,44.05
20,89,ANDREWYU,EQ,118784,79009,66.51
20,90,ANGELBRKG,EQ,389321,210823,54.15
20,91,ANIKINDS,EQ,32625,21354,65.45
20,92,ANMOL,EQ,200386,39900,19.91
20,93,ANSALAPI,EQ,76435,60629,79.32
20,94,ANSALHSG,EQ,96451,66665,69.12
20,95,ANUP,EQ,36650,17874,48.77
20,96,ANURAS,EQ,195906,113533,57.95
20,97,APARINDS,EQ,99892,48925,48.98
20,98,APCL,EQ,52441,32476,61.93
20,99,APCOTEXIND,EQ,193273,88720,45.90
20,100,APEX,EQ,210463,83104,39.49
