Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,27052021,2012399085,0001884
Trade Date <27-MAY-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,547676,268611,49.05
20,2,21STCENMGM,EQ,567,567,100.00
20,3,3IINFOTECH,EQ,56028352,30711064,54.81
20,4,3MINDIA,EQ,4072,2140,52.55
20,5,3PLAND,EQ,14003,10102,72.14
20,6,5PAISA,EQ,28985,18931,65.31
20,7,622GS2035,GS,20,20,100.00
20,8,719GS2060,GS,45,45,100.00
20,9,772GS2049,GS,5,5,100.00
20,10,AAATECH,SM,6000,6000,100.00
20,11,AAKASH,EQ,56351,14563,25.84
20,12,AARTIDRUGS,EQ,343503,110317,32.12
20,13,AARTIIND,EQ,526901,310119,58.86
20,14,AARTISURF,EQ,77977,24827,31.84
20,15,AARVI,EQ,613011,321696,52.48
20,16,AAVAS,EQ,118919,86182,72.47
20,17,ABAN,EQ,403202,310806,77.08
20,18,ABB,EQ,247167,122696,49.64
20,19,ABBOTINDIA,EQ,16229,13158,81.08
20,20,ABCAPITAL,EQ,2536587,912900,35.99
20,21,ABFRL,EQ,1118879,529138,47.29
20,22,ABFRLPP1,E1,4300,2599,60.44
20,23,ABMINTLTD,EQ,2958,1881,63.59
20,24,ABSLBANETF,EQ,197,114,57.87
20,25,ABSLNN50ET,EQ,120,118,98.33
20,26,ABSLRIF6RG,MF,5,5,100.00
20,27,ACC,EQ,1967922,981112,49.86
20,28,ACCELYA,EQ,107513,35995,33.48
20,29,ACCORD,SM,2000,2000,100.00
20,30,ACCURACY,EQ,9640,6329,65.65
20,31,ACE,EQ,486523,329554,67.74
20,32,ACRYSIL,EQ,135242,65081,48.12
20,33,ADANIENT,EQ,36690935,21111378,57.54
20,34,ADANIGREEN,EQ,2431113,1201287,49.41
20,35,ADANIPORTS,EQ,7909776,3114227,39.37
20,36,ADANIPOWER,EQ,34549950,13645148,39.49
20,37,ADANITRANS,EQ,30440408,24284630,79.78
20,38,ADFFOODS,EQ,27268,13063,47.91
20,39,ADORWELD,EQ,36512,19725,54.02
20,40,ADROITINFO,EQ,17025,11171,65.62
20,41,ADSL,EQ,1404822,690832,49.18
20,42,ADVANIHOTR,EQ,19228,10403,54.10
20,43,ADVENZYMES,EQ,252554,102700,40.66
20,44,AEGISCHEM,EQ,711298,407699,57.32
20,45,AFFLE,EQ,65180,43853,67.28
20,46,AGARIND,EQ,19370,11748,60.65
20,47,AGCNET,EQ,9600,7982,83.15
20,48,AGRITECH,EQ,23062,16564,71.82
20,49,AGROPHOS,EQ,105321,38997,37.03
20,50,AHLADA,EQ,51638,31415,60.84
20,51,AHLEAST,EQ,14615,7242,49.55
20,52,AHLUCONT,EQ,9335,6176,66.16
20,53,AHLWEST,EQ,17139,8253,48.15
20,54,AIAENG,EQ,83388,50590,60.67
20,55,AIRAN,EQ,52527,38634,73.55
20,56,AISL,SM,22800,1200,5.26
20,57,AJANTPHARM,EQ,114032,64876,56.89
20,58,AJMERA,EQ,681758,355810,52.19
20,59,AKASH,EQ,3261,1724,52.87
20,60,AKG,EQ,4473,4123,92.18
20,61,AKSHARCHEM,EQ,34929,18091,51.79
20,62,AKZOINDIA,EQ,18929,10312,54.48
20,63,ALANKIT,EQ,1037029,472260,45.54
20,64,ALBERTDAVD,EQ,50974,27693,54.33
20,65,ALEMBICLTD,EQ,1774727,266678,15.03
20,66,ALICON,EQ,5514,3919,71.07
20,67,ALKALI,EQ,83162,42103,50.63
20,68,ALKEM,EQ,158886,89027,56.03
20,69,ALKYLAMINE,EQ,428749,149937,34.97
20,70,ALLCARGO,EQ,437061,228229,52.22
20,71,ALLSEC,EQ,86716,51008,58.82
20,72,ALMONDZ,EQ,12092,8056,66.62
20,73,ALOKINDS,EQ,36651088,20849348,56.89
20,74,ALPHAGEO,EQ,43933,21412,48.74
20,75,ALPSINDUS,EQ,17926,17926,100.00
20,76,AMARAJABAT,EQ,2238252,1243731,55.57
20,77,AMBANIORG,SM,4000,4000,100.00
20,78,AMBER,EQ,190572,139381,73.14
20,79,AMBICAAGAR,EQ,293075,172631,58.90
20,80,AMBIKCO,EQ,50067,26987,53.90
20,81,AMBUJACEM,EQ,12478623,5409470,43.35
20,82,AMDIND,EQ,27291,22219,81.42
20,83,AMJLAND,EQ,355923,203983,57.31
20,84,AMRUTANJAN,EQ,187118,83172,44.45
