Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,18062021,1914491040,0001788
Trade Date <18-JUN-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1018GS2026,GS,100,100,100.00
20,2,20MICRONS,EQ,199603,116792,58.51
20,3,21STCENMGM,EQ,2133,2133,100.00
20,4,3MINDIA,EQ,10227,8039,78.61
20,5,3PLAND,EQ,32748,21447,65.49
20,6,503KL24,SG,100,100,100.00
20,7,585GS2030,GS,100,100,100.00
20,8,5PAISA,EQ,50352,24148,47.96
20,9,664GS2035,GS,1997,1997,100.00
20,10,667GS2050,GS,1722,1622,94.19
20,11,676GS2061,GS,2127,2127,100.00
20,12,719GS2060,GS,2000,2000,100.00
20,13,772GS2049,GS,1,1,100.00
20,14,AAATECH,SM,33000,12000,36.36
20,15,AAKASH,EQ,43739,12625,28.86
20,16,AARTIDRUGS,EQ,282121,115065,40.79
20,17,AARTIIND,EQ,808127,460233,56.95
20,18,AARTISURF,EQ,18209,9170,50.36
20,19,AARVI,EQ,27521,13184,47.91
20,20,AAVAS,EQ,154854,71724,46.32
20,21,ABB,EQ,128040,49177,38.41
20,22,ABBOTINDIA,EQ,18388,8127,44.20
20,23,ABCAPITAL,EQ,4330142,1974564,45.60
20,24,ABFRL,EQ,2024306,897660,44.34
20,25,ABFRLPP1,E1,10366,5565,53.69
20,26,ABMINTLTD,EQ,3599,3309,91.94
20,27,ABSLBANETF,EQ,562,454,80.78
20,28,ABSLFTSGRN,MF,19100,19100,100.00
20,29,ABSLNN50ET,EQ,54,41,75.93
20,30,ABSLRIF6RG,MF,2690,2690,100.00
20,31,ACC,EQ,502755,202797,40.34
20,32,ACCELYA,EQ,231028,114915,49.74
20,33,ACCORD,SM,8000,4000,50.00
20,34,ACCURACY,EQ,17539,15383,87.71
20,35,ACE,EQ,1195459,437477,36.59
20,36,ACRYSIL,EQ,195794,88229,45.06
20,37,ADANIENT,EQ,30526777,2379125,7.79
20,38,ADANIPORTS,EQ,76266975,9842684,12.91
20,39,ADFFOODS,EQ,36801,15465,42.02
20,40,ADORWELD,EQ,47059,22453,47.71
20,41,ADROITINFO,EQ,7298,6270,85.91
20,42,ADSL,EQ,344745,180388,52.33
20,43,ADVANIHOTR,EQ,156601,60915,38.90
20,44,ADVENZYMES,EQ,816292,266184,32.61
20,45,AEGISCHEM,EQ,562620,270471,48.07
20,46,AGARIND,EQ,90889,59847,65.85
20,47,AGRITECH,EQ,29549,12358,41.82
20,48,AGROPHOS,EQ,304692,58821,19.31
20,49,AHLADA,EQ,51476,31359,60.92
20,50,AHLEAST,EQ,2500,1420,56.80
20,51,AHLUCONT,EQ,7556,3259,43.13
20,52,AHLWEST,EQ,12531,9784,78.08
20,53,AIAENG,EQ,25222,11815,46.84
20,54,AIRAN,EQ,208974,130801,62.59
20,55,AISL,SM,31200,12000,38.46
20,56,AJANTPHARM,EQ,67500,29560,43.79
20,57,AJMERA,EQ,429822,157592,36.66
20,58,AKASH,EQ,82450,78336,95.01
20,59,AKG,EQ,13414,7179,53.52
20,60,AKSHARCHEM,EQ,76638,31507,41.11
20,61,AKZOINDIA,EQ,16806,8136,48.41
20,62,ALANKIT,EQ,1510212,631759,41.83
20,63,ALBERTDAVD,EQ,102441,50870,49.66
20,64,ALEMBICLTD,EQ,2650491,624507,23.56
20,65,ALICON,EQ,7817,4183,53.51
20,66,ALKALI,EQ,119195,58889,49.41
20,67,ALKEM,EQ,161188,49248,30.55
20,68,ALKYLAMINE,EQ,72029,36215,50.28
20,69,ALLCARGO,EQ,628379,258912,41.20
20,70,ALLSEC,EQ,12336,9117,73.91
20,71,ALMONDZ,EQ,14554,11376,78.16
20,72,ALOKINDS,EQ,22536266,10172162,45.14
20,73,ALPHAGEO,EQ,37356,23932,64.06
20,74,AMARAJABAT,EQ,2053190,937070,45.64
20,75,AMBER,EQ,68877,37572,54.55
20,76,AMBICAAGAR,EQ,18903,12751,67.45
20,77,AMBIKCO,EQ,31073,16057,51.68
20,78,AMBUJACEM,EQ,3129778,848827,27.12
20,79,AMDIND,EQ,63092,33644,53.33
20,80,AMJLAND,EQ,85553,45252,52.89
20,81,AMJUMBO,SM,8000,8000,100.00
20,82,AMRUTANJAN,EQ,46193,22696,49.13
20,83,ANDHRAPAP,EQ,76794,40022,52.12
20,84,ANDHRSUGAR,EQ,90641,35884,39.59
20,85,ANGELBRKG,EQ,377293,158821,42.09
20,86,ANIKINDS,EQ,87875,52536,59.78
20,87,ANMOL,EQ,20539,3096,15.07
20,88,ANSALHSG,EQ,150009,87547,58.36
20,89,ANUP,EQ,46326,21503,46.42
20,90,ANURAS,EQ,147697,42210,28.58
20,91,APARINDS,EQ,101768,55817,54.85
20,92,APCL,EQ,84191,37036,43.99
20,93,APCOTEXIND,EQ,166635,93152,55.90
20,94,APEX,EQ,173438,38339,22.11
20,95,APLAPOLLO,EQ,1190498,1088385,91.42
20,96,APLLTD,EQ,410916,149652,36.42
20,97,APOLLO,EQ,171984,83406,48.50
20,98,APOLLOHOSP,EQ,520516,225744,43.37
20,99,APOLLOPIPE,EQ,64819,52732,81.35
20,100,APOLLOTYRE,EQ,4940545,1137859,23.03
20,101,APOLSINHOT,EQ,3815,1619,42.44
20,102,APTECHT,EQ,338304,146260,43.23
20,103,ARCHIES,EQ,426278,236919,55.58
20,104,ARENTERP,EQ,1455,1001,68.80
20,105,ARIES,EQ,355663,100334,28.21
20,106,ARIHANTCAP,EQ,128088,65820,51.39
20,107,ARMANFIN,EQ,12815,8310,64.85
20,108,AROGRANITE,EQ,570862,245275,42.97
20,109,ARSHIYA,EQ,144122,89331,61.98
20,110,ARVIND,EQ,1176929,646469,54.93
20,111,ARVINDFASN,EQ,274669,148507,54.07
20,112,ARVSMART,EQ,113402,58482,51.57
