Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,30062021,1143452778,0001776
Trade Date <30-JUN-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,158219,98950,62.54
20,2,21STCENMGM,EQ,659,659,100.00
20,3,3MINDIA,EQ,2972,1792,60.30
20,4,3PLAND,EQ,34366,24728,71.95
20,5,5PAISA,EQ,24092,12919,53.62
20,6,667GS2050,GS,3154,3154,100.00
20,7,676GS2061,GS,900,900,100.00
20,8,719GS2060,GS,60,60,100.00
20,9,772GS2049,GS,2908,2908,100.00
20,10,817GS2044,GS,60,60,100.00
20,11,AAATECH,SM,63000,27000,42.86
20,12,AAKASH,EQ,68245,17010,24.92
20,13,AARTIDRUGS,EQ,148253,64510,43.51
20,14,AARTIIND,EQ,588701,334847,56.88
20,15,AARTISURF,EQ,53318,26664,50.01
20,16,AARVI,EQ,26867,19562,72.81
20,17,AAVAS,EQ,118090,83034,70.31
20,18,ABB,EQ,248720,113945,45.81
20,19,ABBOTINDIA,EQ,10954,4428,40.42
20,20,ABCAPITAL,EQ,1714218,759955,44.33
20,21,ABFRL,EQ,3469958,885605,25.52
20,22,ABMINTLTD,EQ,12463,7111,57.06
20,23,ABSLBANETF,EQ,126,84,66.67
20,24,ABSLNN50ET,EQ,88,85,96.59
20,25,ACC,EQ,450373,238888,53.04
20,26,ACCELYA,EQ,90980,66727,73.34
20,27,ACCORD,SM,2000,2000,100.00
20,28,ACCURACY,EQ,24394,19732,80.89
20,29,ACE,EQ,840620,207829,24.72
20,30,ACRYSIL,EQ,381130,125230,32.86
20,31,ADANIENT,EQ,3256147,403439,12.39
20,32,ADANIPORTS,EQ,9100756,1698785,18.67
20,33,ADFFOODS,EQ,30552,15562,50.94
20,34,ADORWELD,EQ,121097,53870,44.48
20,35,ADROITINFO,EQ,26912,26912,100.00
20,36,ADSL,EQ,153342,98537,64.26
20,37,ADVANIHOTR,EQ,19892,10834,54.46
20,38,ADVENZYMES,EQ,420325,111826,26.60
20,39,AEGISCHEM,EQ,228352,97554,42.72
20,40,AGARIND,EQ,51155,37488,73.28
20,41,AGRITECH,EQ,11119,6668,59.97
20,42,AGROPHOS,EQ,117237,30955,26.40
20,43,AHLADA,EQ,237279,120296,50.70
20,44,AHLEAST,EQ,2018,856,42.42
20,45,AHLUCONT,EQ,447092,153326,34.29
20,46,AHLWEST,EQ,9442,3500,37.07
20,47,AIAENG,EQ,42640,18115,42.48
20,48,AILIMITED,ST,6000,6000,100.00
20,49,AIRAN,EQ,740810,405909,54.79
20,50,AIROLAM,SM,12000,12000,100.00
20,51,AISL,SM,33600,7200,21.43
20,52,AJANTPHARM,EQ,318088,60993,19.17
20,53,AJMERA,EQ,406342,142120,34.98
20,54,AKASH,EQ,77411,75269,97.23
20,55,AKG,EQ,8872,5211,58.74
20,56,AKSHARCHEM,EQ,19540,12223,62.55
20,57,AKZOINDIA,EQ,30734,18054,58.74
20,58,ALANKIT,EQ,778324,415209,53.35
20,59,ALBERTDAVD,EQ,24026,8242,34.30
20,60,ALEMBICLTD,EQ,872145,214036,24.54
20,61,ALICON,EQ,28088,18066,64.32
20,62,ALKALI,EQ,28020,12455,44.45
20,63,ALKEM,EQ,116665,39340,33.72
20,64,ALKYLAMINE,EQ,51291,25772,50.25
20,65,ALLCARGO,EQ,1213343,421075,34.70
20,66,ALLSEC,EQ,17249,10186,59.05
20,67,ALMONDZ,EQ,40575,31151,76.77
