Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,02062021,1298737886,0001878
Trade Date <02-JUN-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,374552,168205,44.91
20,2,21STCENMGM,EQ,1810,1244,68.73
20,3,3IINFOTECH,EQ,39107857,16480248,42.14
20,4,3MINDIA,EQ,3698,1785,48.27
20,5,3PLAND,EQ,3861,2461,63.74
20,6,522GS2025,GS,2,2,100.00
20,7,5PAISA,EQ,83657,43092,51.51
20,8,667GS2050,GS,550,500,90.91
20,9,716GS2050,GS,160,160,100.00
20,10,AAATECH,SM,60000,51000,85.00
20,11,AAKASH,EQ,67602,28672,42.41
20,12,AARTIDRUGS,EQ,2544960,526174,20.68
20,13,AARTIIND,EQ,958896,413168,43.09
20,14,AARTISURF,EQ,17958,9541,53.13
20,15,AARVI,EQ,74540,47315,63.48
20,16,AAVAS,EQ,106432,84160,79.07
20,17,ABAN,EQ,177402,145940,82.27
20,18,ABB,EQ,314707,95665,30.40
20,19,ABBOTINDIA,EQ,27349,23487,85.88
20,20,ABCAPITAL,EQ,3212574,1228769,38.25
20,21,ABFRL,EQ,4130497,1806412,43.73
20,22,ABFRLPP1,E1,8311,7569,91.07
20,23,ABMINTLTD,EQ,1502,983,65.45
20,24,ABSLBANETF,EQ,251,241,96.02
20,25,ABSLNN50ET,EQ,184,97,52.72
20,26,ABSLRIF6RG,MF,1000,1000,100.00
20,27,ACC,EQ,447284,109383,24.45
20,28,ACCELYA,EQ,32457,10426,32.12
20,29,ACCURACY,EQ,7060,5076,71.90
20,30,ACE,EQ,357449,197090,55.14
20,31,ACRYSIL,EQ,158566,84480,53.28
20,32,ADANIENT,EQ,24541949,1839343,7.49
20,33,ADANIGREEN,EQ,1381899,683295,49.45
20,34,ADANIPORTS,EQ,27748928,3597686,12.97
20,35,ADANIPOWER,EQ,30757739,12685605,41.24
