Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,25102021,1068506506,0001963
Trade Date <25-OCT-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,110375,55342,50.14
20,2,21STCENMGM,EQ,14793,14793,100.00
20,3,396GS2022,GS,100,100,100.00
20,4,3MINDIA,EQ,3346,1669,49.88
20,5,3PLAND,EQ,7789,5926,76.08
20,6,5PAISA,EQ,28279,13392,47.36
20,7,619GS2034,GS,4,2,50.00
20,8,63MOONS,EQ,94175,60699,64.45
20,9,667GS2035,GS,399,399,100.00
20,10,667GS2050,GS,1,1,100.00
20,11,676GS2061,GS,1823,1813,99.45
20,12,68GS2060,GS,100,100,100.00
20,13,719GS2060,GS,826,826,100.00
20,14,A2ZINFRA,EQ,398697,261661,65.63
20,15,AAKASH,EQ,9921,6490,65.42
20,16,AAREYDRUGS,EQ,26430,16927,64.04
20,17,AARON,EQ,4206,2987,71.02
20,18,AARTIDRUGS,EQ,502271,207450,41.30
20,19,AARTIIND,EQ,741144,258717,34.91
20,20,AARTISURF,EQ,35886,18074,50.37
20,21,AARVEEDEN,EQ,57328,41029,71.57
20,22,AARVI,EQ,3725,2680,71.95
20,23,AAVAS,EQ,38558,17145,44.47
20,24,ABB,EQ,335087,164241,49.01
20,25,ABBOTINDIA,EQ,15978,4157,26.02
20,26,ABCAPITAL,EQ,3230435,1525082,47.21
20,27,ABFRL,EQ,4300724,1306683,30.38
20,28,ABMINTLLTD,EQ,3122,431,13.81
20,29,ABSLAMC,EQ,395106,180720,45.74
20,30,ABSLBANETF,EQ,2128,658,30.92
20,31,ABSLNN50ET,EQ,3021,910,30.12
20,32,ACC,EQ,683253,205477,30.07
20,33,ACCELYA,EQ,19013,9969,52.43
20,34,ACCURACY,EQ,104575,46523,44.49
20,35,ACE,EQ,852620,345067,40.47
20,36,ACEINTEG,SM,9000,9000,100.00
20,37,ACRYSIL,EQ,139861,64607,46.19
20,38,ADANIENT,EQ,2276050,655163,28.79
20,39,ADANIGREEN,EQ,218738,128816,58.89
20,40,ADANIPORTS,EQ,2973109,857287,28.83
20,41,ADFFOODS,EQ,10170,6765,66.52
20,42,ADORWELD,EQ,14120,7987,56.57
20,43,ADROITINFO,EQ,18874,15126,80.14
20,44,ADSL,EQ,291492,150514,51.64
20,45,ADVANIHOTR,EQ,19934,8940,44.85
20,46,ADVENZYMES,EQ,153509,68275,44.48
20,47,AEGISCHEM,EQ,591690,352441,59.57
20,48,AFFLE,EQ,316766,186040,58.73
20,49,AGARIND,EQ,35786,17740,49.57
20,50,AGROPHOS,EQ,49061,42889,87.42
20,51,AHLADA,EQ,8995,6427,71.45
20,52,AHLEAST,EQ,30181,22189,73.52
20,53,AHLUCONT,EQ,27344,13626,49.83
20,54,AIAENG,EQ,36233,19670,54.29
20,55,AILIMITED,SM,3000,3000,100.00
20,56,AIRAN,EQ,44638,30474,68.27
20,57,AIROLAM,EQ,58662,33565,57.22
20,58,AISL,SM,6000,3600,60.00
20,59,AJANTPHARM,EQ,45678,19195,42.02
20,60,AJMERA,EQ,17951,12942,72.10
20,61,AJOONI,EQ,108784,82485,75.82
20,62,AJRINFRA,EQ,2230860,1119326,50.17
20,63,AKASH,EQ,38756,33399,86.18
20,64,AKG,EQ,39581,7924,20.02
20,65,AKSHARCHEM,EQ,32098,15979,49.78
20,66,AKSHOPTFBR,EQ,552108,395594,71.65
20,67,AKZOINDIA,EQ,15976,9079,56.83
20,68,ALANKIT,EQ,2064679,1030228,49.90
20,69,ALBERTDAVD,EQ,21399,11702,54.68
20,70,ALEMBICLTD,EQ,171762,90719,52.82
20,71,ALICON,EQ,52182,21108,40.45
20,72,ALKALI,EQ,62578,22685,36.25
20,73,ALKEM,EQ,77341,40403,52.24
20,74,ALKYLAMINE,EQ,114334,62237,54.43
20,75,ALLCARGO,EQ,581465,235582,40.52
20,76,ALLSEC,EQ,99922,31781,31.81
20,77,ALMONDZ,EQ,80146,39800,49.66
20,78,ALOKINDS,EQ,6360523,3606348,56.70
20,79,ALPA,EQ,43085,30225,70.15
20,80,ALPHAGEO,EQ,32107,14683,45.73
20,81,AMARAJABAT,EQ,1072272,236229,22.03
20,82,AMBANIORG,SM,6000,4000,66.67
20,83,AMBER,EQ,72642,34221,47.11
20,84,AMBICAAGAR,EQ,11465,8418,73.42
