Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,07012021,1389830768,0001775
Trade Date <07-JAN-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,180584,108582,60.13
20,2,21STCENMGM,EQ,10375,9392,90.53
20,3,3IINFOTECH,EQ,39048167,28415548,72.77
20,4,3MINDIA,EQ,3515,2158,61.39
20,5,3PLAND,EQ,4504,3645,80.93
20,6,5PAISA,EQ,17304,10945,63.25
20,7,757GS2033,GS,2640,2640,100.00
20,8,762GS2039,GS,1130,1130,100.00
20,9,772GS2055,GS,5810,5810,100.00
20,10,A2ZINFRA,EQ,1451426,963136,66.36
20,11,AAATECH,SM,12000,9000,75.00
20,12,AAKASH,EQ,36940,16077,43.52
20,13,AARON,EQ,991,718,72.45
20,14,AARTIDRUGS,EQ,408235,194394,47.62
20,15,AARTIIND,EQ,249402,81501,32.68
20,16,AARTISURF,EQ,10672,6835,64.05
20,17,AARVI,EQ,13227,9993,75.55
20,18,AAVAS,EQ,119379,67922,56.90
20,19,ABB,EQ,109031,46882,43.00
20,20,ABBOTINDIA,EQ,19630,11038,56.23
20,21,ABCAPITAL,EQ,7124276,2464629,34.59
20,22,ABFRL,EQ,1830946,778022,42.49
20,23,ABINFRA,SM,16000,16000,100.00
20,24,ABSLBANETF,EQ,1130,379,33.54
20,25,ABSLNN50ET,EQ,466,72,15.45
20,26,ABSLRIF6RG,MF,130,124,95.38
20,27,ACC,EQ,2052711,519453,25.31
20,28,ACCELYA,EQ,2311,1214,52.53
20,29,ACCURACY,EQ,19807,19651,99.21
20,30,ACE,EQ,327707,191552,58.45
20,31,ADANIENT,EQ,9879731,1322459,13.39
20,32,ADANIGAS,EQ,1274628,872535,68.45
20,33,ADANIGREEN,EQ,1285732,912309,70.96
20,34,ADANIPORTS,EQ,10295126,1591603,15.46
20,35,ADANIPOWER,EQ,7211639,4552237,63.12
20,36,ADANITRANS,EQ,1368304,781098,57.09
20,37,ADFFOODS,EQ,23381,11042,47.23
20,38,ADORWELD,EQ,40081,20791,51.87
20,39,ADSL,EQ,266556,175983,66.02
20,40,ADVENZYMES,EQ,290790,142627,49.05
20,41,AEGISCHEM,EQ,277640,159685,57.52
20,42,AFFLE,EQ,65972,31259,47.38
20,43,AGARIND,EQ,11852,10523,88.79
20,44,AGROPHOS,EQ,132882,64678,48.67
20,45,AHLADA,SM,16000,14000,87.50
20,46,AHLEAST,EQ,5421,2890,53.31
20,47,AHLUCONT,EQ,40652,18967,46.66
20,48,AHLWEST,EQ,569,321,56.41
20,49,AIAENG,EQ,83202,67667,81.33
20,50,AIRAN,EQ,52279,43366,82.95
20,51,AJANTPHARM,EQ,312286,103205,33.05
20,52,AJMERA,EQ,405421,120663,29.76
20,53,AJOONI,SM,52000,40000,76.92
20,54,AKASH,EQ,56321,42330,75.16
20,55,AKG,SM,25600,6400,25.00
20,56,AKSHARCHEM,EQ,77370,42269,54.63
20,57,AKSHOPTFBR,EQ,2119479,940283,44.36
20,58,AKZOINDIA,EQ,11310,7201,63.67
20,59,ALANKIT,EQ,158342,123726,78.14
20,60,ALBERTDAVD,EQ,30748,14964,48.67
20,61,ALEMBICLTD,EQ,372000,212227,57.05
20,62,ALICON,EQ,3082,1885,61.16
20,63,ALKALI,EQ,181225,103991,57.38
20,64,ALKEM,EQ,110616,75640,68.38
20,65,ALKYLAMINE,EQ,188093,66939,35.59
20,66,ALLCARGO,EQ,2891673,800615,27.69
20,67,ALLSEC,EQ,10204,4436,43.47
20,68,ALMONDZ,EQ,5468,4670,85.41
20,69,ALOKINDS,EQ,9708219,4636906,47.76
20,70,AMARAJABAT,EQ,723084,207552,28.70
20,71,AMBER,EQ,529490,89263,16.86
20,72,AMBIKCO,EQ,38155,22914,60.06
20,73,AMBUJACEM,EQ,7685276,2372878,30.88
20,74,AMDIND,EQ,19599,12242,62.46
20,75,AMJLAND,EQ,50117,32556,64.96
20,76,AMJUMBO,SM,32000,32000,100.00
20,77,AMRUTANJAN,EQ,118226,33716,28.52
20,78,ANANTRAJ,EQ,799754,401983,50.26
20,79,ANDHRACEMT,EQ,748340,510757,68.25
20,80,ANDHRAPAP,EQ,37788,19331,51.16
20,81,ANDHRSUGAR,EQ,83422,44937,53.87
20,82,ANGELBRKG,EQ,372362,189255,50.83
20,83,ANSALHSG,EQ,117210,96678,82.48
20,84,ANUP,EQ,88252,32464,36.79
20,85,APARINDS,EQ,23157,14291,61.71
20,86,APCL,EQ,123132,67498,54.82
20,87,APCOTEXIND,EQ,52724,28970,54.95
20,88,APEX,EQ,120137,41399,34.46
20,89,APLAPOLLO,EQ,444727,333848,75.07
20,90,APLLTD,EQ,216182,152459,70.52
20,91,APOLLO,EQ,51491,28395,55.15
20,92,APOLLOHOSP,EQ,1014690,285240,28.11
20,93,APOLLOPIPE,EQ,24909,16312,65.49
20,94,APOLLOTYRE,EQ,9759532,2214466,22.69
20,95,APOLSINHOT,EQ,639,448,70.11
20,96,APTECHT,EQ,232722,100596,43.23
20,97,ARCHIDPLY,EQ,492157,214163,43.52
20,98,ARCHIES,EQ,184019,167156,90.84
20,99,ARENTERP,EQ,4407,4343,98.55
20,100,ARIES,EQ,197849,68553,34.65
20,101,ARIHANT,EQ,2128,1689,79.37
20,102,ARIHANTSUP,EQ,28796,28796,100.00
20,103,ARMANFIN,EQ,8690,4179,48.09
20,104,AROGRANITE,EQ,20848,13213,63.38
20,105,ARROWGREEN,EQ,9354,5619,60.07
20,106,ARSHIYA,EQ,124411,65272,52.46
20,107,ARSSINFRA,EQ,38351,33651,87.74
20,108,ARVIND,EQ,1225201,548491,44.77
20,109,ARVINDFASN,EQ,463121,186554,40.28
20,110,ARVSMART,EQ,182285,88144,48.36
20,111,ASAHIINDIA,EQ,45675,29949,65.57
20,112,ASAHISONG,EQ,23088,17743,76.85
20,113,ASAL,EQ,8123,5595,68.88
20,114,ASALCBR,EQ,168889,63149,37.39
20,115,ASHAPURMIN,EQ,712052,372380,52.30
20,116,ASHIANA,EQ,213380,120546,56.49
20,117,ASHOKA,EQ,2360912,823881,34.90
20,118,ASHOKLEY,EQ,53238040,9477872,17.80
20,119,ASIANHOTNR,EQ,15152,8434,55.66
20,120,ASIANPAINT,EQ,1142806,270866,23.70
20,121,ASIANTILES,EQ,174088,21241,12.20
20,122,ASPINWALL,EQ,5517,4451,80.68
20,123,ASTEC,EQ,36488,17302,47.42
20,124,ASTERDM,EQ,72758,42179,57.97
