Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,09062021,1740306852,0001836
Trade Date <09-JUN-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,979855,558695,57.02
20,2,21STCENMGM,EQ,4955,4953,99.96
20,3,3MINDIA,EQ,1991,977,49.07
20,4,3PLAND,EQ,67650,34275,50.67
20,5,5PAISA,EQ,99013,59441,60.03
20,6,664GS2035,GS,1,1,100.00
20,7,716GS2050,GS,1,1,100.00
20,8,763GS2059,GS,10,10,100.00
20,9,772GS2049,GS,1,1,100.00
20,10,AAATECH,SM,6000,3000,50.00
20,11,AAKASH,EQ,53423,18788,35.17
20,12,AARTIDRUGS,EQ,465916,190626,40.91
20,13,AARTIIND,EQ,2338635,605493,25.89
20,14,AARTISURF,EQ,83678,38429,45.92
20,15,AARVI,EQ,97294,49637,51.02
20,16,AAVAS,EQ,69939,39155,55.98
20,17,ABAN,EQ,1822057,740929,40.66
20,18,ABB,EQ,224477,91031,40.55
20,19,ABBOTINDIA,EQ,32791,21385,65.22
20,20,ABCAPITAL,EQ,6808270,2298765,33.76
20,21,ABFRL,EQ,5694402,2225651,39.08
20,22,ABFRLPP1,E1,53120,33969,63.95
20,23,ABINFRA,SM,12000,12000,100.00
20,24,ABMINTLTD,EQ,15916,8047,50.56
20,25,ABSLBANETF,EQ,2283,1268,55.54
20,26,ABSLNN50ET,EQ,1018,69,6.78
20,27,ABSLRIF6RG,MF,17426,17426,100.00
20,28,ABSLRIF7RG,MF,2455,2455,100.00
20,29,ACC,EQ,470131,174409,37.10
20,30,ACCELYA,EQ,52387,21691,41.41
20,31,ACCORD,SM,2000,2000,100.00
20,32,ACCURACY,EQ,336938,112529,33.40
20,33,ACE,EQ,1178844,525372,44.57
20,34,ACRYSIL,EQ,245177,130011,53.03
20,35,ADANIENT,EQ,11614666,2170768,18.69
20,36,ADANIPORTS,EQ,31225441,3047921,9.76
20,37,ADANIPOWER,EQ,192437396,43368176,22.54
20,38,ADFFOODS,EQ,31833,17984,56.49
20,39,ADORWELD,EQ,120310,57460,47.76
20,40,ADROITINFO,EQ,38016,32789,86.25
20,41,ADSL,EQ,299303,198052,66.17
20,42,ADVANIHOTR,EQ,21743,12197,56.10
20,43,ADVENZYMES,EQ,440873,210112,47.66
20,44,AEGISCHEM,EQ,1032589,379266,36.73
20,45,AGARIND,EQ,33898,20134,59.40
20,46,AGRITECH,EQ,20462,13250,64.75
20,47,AGROPHOS,EQ,298019,144437,48.47
20,48,AHLADA,EQ,204599,127682,62.41
20,49,AHLEAST,EQ,8173,6643,81.28
20,50,AHLUCONT,EQ,19347,13011,67.25
20,51,AHLWEST,EQ,87207,38571,44.23
20,52,AIAENG,EQ,57769,37265,64.51
20,53,AIRAN,EQ,253061,146634,57.94
20,54,AIROLAM,SM,6000,3000,50.00
20,55,AISL,SM,26400,6000,22.73
20,56,AJANTPHARM,EQ,238879,75991,31.81
20,57,AJMERA,EQ,213701,87057,40.74
20,58,AKASH,EQ,8700,4208,48.37
20,59,AKG,EQ,14870,11246,75.63
20,60,AKSHARCHEM,EQ,124503,52318,42.02
20,61,AKZOINDIA,EQ,7701,3965,51.49
20,62,ALANKIT,EQ,828087,484768,58.54
20,63,ALBERTDAVD,EQ,35537,18356,51.65
20,64,ALEMBICLTD,EQ,925554,367488,39.70
20,65,ALICON,EQ,11128,7612,68.40
20,66,ALKALI,EQ,235842,118644,50.31
20,67,ALKEM,EQ,334915,132955,39.70
20,68,ALKYLAMINE,EQ,76334,38753,50.77
20,69,ALLCARGO,EQ,4832473,1284445,26.58
20,70,ALLSEC,EQ,9987,6283,62.91
20,71,ALMONDZ,EQ,59119,49424,83.60
20,72,ALOKINDS,EQ,12548814,5337358,42.53
20,73,ALPHAGEO,EQ,218067,78406,35.96
20,74,ALPSINDUS,EQ,9166,9166,100.00
20,75,AMARAJABAT,EQ,1519938,709982,46.71
20,76,AMBANIORG,SM,6000,4000,66.67
