Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,16022021,1096346077,0001859
Trade Date <16-FEB-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,101325,68818,67.92
20,2,21STCENMGM,EQ,15184,10217,67.29
20,3,3IINFOTECH,EQ,14528554,9410813,64.77
20,4,3MINDIA,EQ,16907,7861,46.50
20,5,3PLAND,EQ,4548,2335,51.34
20,6,5PAISA,EQ,31645,20032,63.30
20,7,619GS2034,GS,200,200,100.00
20,8,63MOONS,EQ,61038,44917,73.59
20,9,716GS2050,GS,207,207,100.00
20,10,762GS2039,GS,500,500,100.00
20,11,A2ZINFRA,EQ,215088,142448,66.23
20,12,AAATECH,SM,6000,6000,100.00
20,13,AARON,EQ,34240,20388,59.54
20,14,AARTIDRUGS,EQ,920307,216021,23.47
20,15,AARTIIND,EQ,260347,170194,65.37
20,16,AARTISURF,EQ,8053,4962,61.62
20,17,AARVEEDEN,EQ,14033,9680,68.98
20,18,AARVI,EQ,5832,4068,69.75
20,19,AAVAS,EQ,72030,46804,64.98
20,20,ABAN,EQ,265670,160662,60.47
20,21,ABB,EQ,170927,74921,43.83
20,22,ABBOTINDIA,EQ,23617,16333,69.16
20,23,ABCAPITAL,EQ,19806981,5601831,28.28
20,24,ABFRL,EQ,1317403,729434,55.37
20,25,ABFRLPP1,E1,20362,20361,100.00
20,26,ABINFRA,SM,4000,4000,100.00
20,27,ABMINTLTD,EQ,2065,2059,99.71
20,28,ABSLBANETF,EQ,192,151,78.65
20,29,ABSLNN50ET,EQ,68,34,50.00
20,30,ABSLRIF6RG,MF,55219,55219,100.00
20,31,ACC,EQ,1937730,226668,11.70
20,32,ACCELYA,EQ,2398,1357,56.59
20,33,ACCURACY,EQ,26370,24797,94.03
20,34,ACE,EQ,287116,175370,61.08
20,35,ACRYSIL,EQ,262347,166330,63.40
20,36,ADANIENT,EQ,19426061,1512712,7.79
20,37,ADANIGREEN,EQ,5182242,2777440,53.60
20,38,ADANIPORTS,EQ,15120148,3202959,21.18
20,39,ADANIPOWER,EQ,30672656,11486650,37.45
20,40,ADANITRANS,EQ,4652336,887015,19.07
20,41,ADFFOODS,EQ,68875,33927,49.26
20,42,ADHUNIKIND,EQ,13283,11468,86.34
20,43,ADORWELD,EQ,44954,25085,55.80
20,44,ADROITINFO,EQ,7504,7373,98.25
20,45,ADSL,EQ,87563,43664,49.87
20,46,ADVANIHOTR,EQ,18095,16686,92.21
20,47,ADVENZYMES,EQ,398219,189094,47.48
20,48,AEGISCHEM,EQ,208423,129854,62.30
20,49,AFFLE,EQ,107869,53345,49.45
20,50,AGCNET,EQ,9303,3143,33.78
20,51,AGRITECH,EQ,3300,2450,74.24
20,52,AGROPHOS,EQ,47072,37803,80.31
20,53,AHLADA,EQ,25914,22075,85.19
20,54,AHLEAST,EQ,430,328,76.28
20,55,AHLUCONT,EQ,279943,234765,83.86
20,56,AHLWEST,EQ,1626,700,43.05
20,57,AIAENG,EQ,39348,30450,77.39
20,58,AIRAN,EQ,73726,68151,92.44
20,59,AJANTPHARM,EQ,56789,30047,52.91
20,60,AJMERA,EQ,57375,22786,39.71
20,61,AJOONI,SM,24000,16000,66.67
20,62,AKASH,EQ,62968,60965,96.82
20,63,AKG,EQ,38319,26698,69.67
20,64,AKSHARCHEM,EQ,32516,16553,50.91
20,65,AKSHOPTFBR,EQ,261579,160331,61.29
20,66,AKZOINDIA,EQ,8712,4112,47.20
20,67,ALANKIT,EQ,157970,125346,79.35
20,68,ALBERTDAVD,EQ,15670,8684,55.42
20,69,ALEMBICLTD,EQ,356172,131881,37.03
20,70,ALICON,EQ,4464,2181,48.86
20,71,ALKALI,EQ,10651,6777,63.63
20,72,ALKEM,EQ,87480,64843,74.12
20,73,ALKYLAMINE,EQ,21406,8456,39.50
20,74,ALLCARGO,EQ,358527,193664,54.02
20,75,ALLSEC,EQ,29239,17183,58.77
20,76,ALMONDZ,EQ,29610,13906,46.96
20,77,ALOKINDS,EQ,5968221,3225056,54.04
20,78,ALPA,EQ,313428,105930,33.80
20,79,ALPHAGEO,EQ,27995,20190,72.12
20,80,AMARAJABAT,EQ,2237254,570093,25.48
20,81,AMBER,EQ,100407,29953,29.83
20,82,AMBIKCO,EQ,45447,20564,45.25
20,83,AMBUJACEM,EQ,6116048,1315043,21.50
20,84,AMDIND,EQ,11456,9179,80.12
20,85,AMJLAND,EQ,22864,14417,63.06
20,86,AMJUMBO,SM,24000,24000,100.00
20,87,AMRUTANJAN,EQ,204224,142435,69.74
20,88,ANANTRAJ,EQ,443860,259729,58.52
20,89,ANDHRACEMT,EQ,229124,131235,57.28
20,90,ANDHRAPAP,EQ,143740,117708,81.89
20,91,ANDHRSUGAR,EQ,63750,36830,57.77
20,92,ANGELBRKG,EQ,111599,45396,40.68
20,93,ANIKINDS,EQ,32710,25576,78.19
20,94,ANKITMETAL,EQ,44642,39642,88.80
20,95,ANSALAPI,EQ,316754,211901,66.90
