Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,08072021,1006478158,0001744
Trade Date <08-JUL-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,173059,92820,53.63
20,2,21STCENMGM,EQ,8170,8170,100.00
20,3,3MINDIA,EQ,1412,813,57.58
20,4,3PLAND,EQ,64633,49567,76.69
20,5,503KL24,SG,100,100,100.00
20,6,522GS2025,GS,1,1,100.00
20,7,5PAISA,EQ,168192,68497,40.73
20,8,664GS2035,GS,100,100,100.00
20,9,667GS2050,GS,32,32,100.00
20,10,676GS2061,GS,210,210,100.00
20,11,68GS2060,GS,10,10,100.00
20,12,716GS2050,GS,1,1,100.00
20,13,719GS2060,GS,281,281,100.00
20,14,772GS2049,GS,1,1,100.00
20,15,772GS2055,GS,100,100,100.00
20,16,AAATECH,SM,6000,3000,50.00
20,17,AAKASH,EQ,55504,23743,42.78
20,18,AARTIDRUGS,EQ,225239,68907,30.59
20,19,AARTIIND,EQ,1434478,701471,48.90
20,20,AARTISURF,EQ,7172,4278,59.65
20,21,AARVI,EQ,73223,49601,67.74
20,22,AAVAS,EQ,86009,18078,21.02
20,23,ABB,EQ,127100,76459,60.16
20,24,ABBOTINDIA,EQ,6314,3492,55.31
20,25,ABCAPITAL,EQ,2098814,908304,43.28
20,26,ABFRL,EQ,2785570,602474,21.63
20,27,ABINFRA,SM,4000,4000,100.00
20,28,ABMINTLTD,EQ,3664,1285,35.07
20,29,ABSLBANETF,EQ,201,117,58.21
20,30,ABSLNN50ET,EQ,139,51,36.69
20,31,ABSLRIF6RD,MF,485,468,96.49
20,32,ABSLRIF6RG,MF,671,671,100.00
20,33,ACC,EQ,342553,112608,32.87
20,34,ACCELYA,EQ,127396,43531,34.17
20,35,ACCURACY,EQ,11055,6440,58.25
20,36,ACE,EQ,534347,243677,45.60
20,37,ACRYSIL,EQ,36049,18532,51.41
20,38,ADANIENT,EQ,3898830,255996,6.57
20,39,ADANIPORTS,EQ,7804439,1043494,13.37
20,40,ADFFOODS,EQ,57302,18374,32.07
20,41,ADORWELD,EQ,26606,18700,70.28
20,42,ADSL,EQ,206530,92664,44.87
20,43,ADVANIHOTR,EQ,12050,5341,44.32
20,44,ADVENZYMES,EQ,475923,174215,36.61
20,45,AEGISCHEM,EQ,1900797,778430,40.95
20,46,AGARIND,EQ,21026,13949,66.34
20,47,AGRITECH,EQ,20239,10908,53.90
20,48,AGROPHOS,EQ,1116393,627904,56.24
20,49,AHLADA,EQ,80996,59604,73.59
20,50,AHLEAST,EQ,6584,4156,63.12
20,51,AHLUCONT,EQ,10305,6194,60.11
20,52,AHLWEST,EQ,5386,3285,60.99
20,53,AIAENG,EQ,71442,50908,71.26
20,54,AILIMITED,SM,66000,48000,72.73
20,55,AIROLAM,SM,15000,12000,80.00
20,56,AISL,SM,24000,6000,25.00
20,57,AJANTPHARM,EQ,81495,36278,44.52
20,58,AJMERA,EQ,155284,69043,44.46
20,59,AKASH,EQ,233252,118569,50.83
20,60,AKG,EQ,7179,6039,84.12
20,61,AKSHARCHEM,EQ,56630,30370,53.63
20,62,AKZOINDIA,EQ,6090,2963,48.65
