Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,27012021,869811750,0001735
Trade Date <27-JAN-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,76020,49027,64.49
20,2,21STCENMGM,EQ,3955,3140,79.39
20,3,3IINFOTECH,EQ,27424269,11371028,41.46
20,4,3MINDIA,EQ,9886,5510,55.74
20,5,3PLAND,EQ,4692,3949,84.16
20,6,522GS2025,GS,99,99,100.00
20,7,5PAISA,EQ,26518,14923,56.27
20,8,645GS2029,GS,609,609,100.00
20,9,726GS2029,GS,100,100,100.00
20,10,757GS2033,GS,2190,2190,100.00
20,11,772GS2055,GS,102,102,100.00
20,12,A2ZINFRA,EQ,428312,252721,59.00
20,13,AAATECH,SM,3000,3000,100.00
20,14,AAKASH,EQ,34466,12535,36.37
20,15,AARON,EQ,1625,1325,81.54
20,16,AARTIDRUGS,EQ,586200,199322,34.00
20,17,AARTIIND,EQ,345588,224221,64.88
20,18,AARTISURF,EQ,10408,6561,63.04
20,19,AARVI,EQ,6474,5411,83.58
20,20,AAVAS,EQ,78320,30605,39.08
20,21,ABB,EQ,184995,78950,42.68
20,22,ABBOTINDIA,EQ,23458,14459,61.64
20,23,ABCAPITAL,EQ,3228975,1218066,37.72
20,24,ABFRL,EQ,2041719,590280,28.91
20,25,ABINFRA,SM,8000,4000,50.00
20,26,ABSLBANETF,EQ,225,158,70.22
20,27,ABSLNN50ET,EQ,11,8,72.73
20,28,ACC,EQ,891651,181316,20.33
20,29,ACCELYA,EQ,1188,715,60.19
20,30,ACCURACY,EQ,6569,5928,90.24
20,31,ACE,EQ,294953,129426,43.88
20,32,ACRYSIL,EQ,47263,32880,69.57
20,33,ADANIENT,EQ,2792007,328464,11.76
20,34,ADANIGREEN,EQ,510466,322122,63.10
20,35,ADANIPORTS,EQ,8920054,2047910,22.96
20,36,ADANIPOWER,EQ,4252119,2285104,53.74
20,37,ADANITRANS,EQ,600672,251637,41.89
20,38,ADFFOODS,EQ,17093,10229,59.84
20,39,ADORWELD,EQ,7273,3018,41.50
20,40,ADSL,EQ,103396,65917,63.75
20,41,ADVENZYMES,EQ,375835,124879,33.23
20,42,AEGISCHEM,EQ,471086,223631,47.47
20,43,AFFLE,EQ,31549,14788,46.87
20,44,AGARIND,EQ,16347,11882,72.69
20,45,AGROPHOS,EQ,49368,31914,64.65
20,46,AHLADA,SM,37000,33000,89.19
20,47,AHLEAST,EQ,1859,1246,67.03
20,48,AHLUCONT,EQ,23639,9229,39.04
20,49,AHLWEST,EQ,426,212,49.77
20,50,AIAENG,EQ,52891,21656,40.94
20,51,AIRAN,EQ,289776,234800,81.03
20,52,AIROLAM,SM,3000,3000,100.00
20,53,AJANTPHARM,EQ,88649,34033,38.39
20,54,AJMERA,EQ,52808,14606,27.66
20,55,AJOONI,SM,8000,4000,50.00
20,56,AKASH,EQ,15728,9383,59.66
20,57,AKG,SM,32000,6400,20.00
20,58,AKSHARCHEM,EQ,32411,20453,63.11
20,59,AKSHOPTFBR,EQ,311829,153291,49.16
20,60,AKZOINDIA,EQ,30116,14668,48.71
20,61,ALANKIT,EQ,48410,34818,71.92
20,62,ALBERTDAVD,EQ,4882,2740,56.12
20,63,ALEMBICLTD,EQ,329500,113826,34.55
20,64,ALICON,EQ,10456,3126,29.90
20,65,ALKALI,EQ,40280,20941,51.99
20,66,ALKEM,EQ,107290,64451,60.07
20,67,ALKYLAMINE,EQ,22113,8974,40.58
20,68,ALLCARGO,EQ,397594,346548,87.16
20,69,ALLSEC,EQ,7541,4128,54.74
20,70,ALMONDZ,EQ,7209,4411,61.19
20,71,ALOKINDS,EQ,17054510,4246004,24.90
20,72,AMARAJABAT,EQ,582753,104689,17.96
20,73,AMBER,EQ,226599,129979,57.36
20,74,AMBIKCO,EQ,13268,5658,42.64
20,75,AMBUJACEM,EQ,9165809,4894308,53.40
20,76,AMDIND,EQ,10601,7462,70.39
20,77,AMJLAND,EQ,21193,10283,48.52
20,78,AMRUTANJAN,EQ,35653,17545,49.21
20,79,ANANTRAJ,EQ,1826045,1395347,76.41
20,80,ANDHRACEMT,EQ,215374,159655,74.13
20,81,ANDHRAPAP,EQ,21287,15592,73.25
20,82,ANDHRSUGAR,EQ,18287,9550,52.22
20,83,ANGELBRKG,EQ,144752,73904,51.06
20,84,ANSALHSG,EQ,27957,17237,61.66
20,85,ANUP,EQ,17031,5847,34.33
20,86,APARINDS,EQ,64861,26725,41.20
20,87,APCL,EQ,39306,20783,52.87
20,88,APCOTEXIND,EQ,117209,52311,44.63
20,89,APEX,EQ,81579,29378,36.01
20,90,APLAPOLLO,EQ,363967,220167,60.49
20,91,APLLTD,EQ,495630,258474,52.15
20,92,APOLLO,EQ,122754,68220,55.57
20,93,APOLLOHOSP,EQ,1665899,483491,29.02
20,94,APOLLOPIPE,EQ,71941,45202,62.83
20,95,APOLLOTYRE,EQ,23956044,1843500,7.70
20,96,APOLSINHOT,EQ,1755,813,46.32
20,97,APTECHT,EQ,2897174,635591,21.94
20,98,ARCHIES,EQ,29527,24866,84.21
20,99,ARENTERP,EQ,1501,1018,67.82
20,100,ARIES,EQ,56657,35838,63.25
20,101,ARIHANT,EQ,1777,1569,88.29
20,102,ARIHANTSUP,EQ,52801,34322,65.00
20,103,ARMANFIN,EQ,15878,10136,63.84
20,104,AROGRANITE,EQ,25398,14162,55.76
20,105,ARROWGREEN,EQ,2654,1666,62.77
20,106,ARSHIYA,EQ,54201,35125,64.81
20,107,ARSSINFRA,EQ,6385,4285,67.11
20,108,ARVIND,EQ,1634034,449919,27.53
20,109,ARVINDFASN,EQ,204212,120134,58.83
20,110,ARVSMART,EQ,69713,32711,46.92
20,111,ASAHIINDIA,EQ,57418,28385,49.44
20,112,ASAHISONG,EQ,24731,16365,66.17
20,113,ASAL,EQ,5405,4620,85.48
20,114,ASALCBR,EQ,40248,20742,51.54
20,115,ASHAPURMIN,EQ,171626,95821,55.83
20,116,ASHIANA,EQ,42028,28832,68.60
20,117,ASHOKA,EQ,672176,365145,54.32
20,118,ASHOKLEY,EQ,43390725,7654066,17.64
20,119,ASIANHOTNR,EQ,2056,1190,57.88
20,120,ASIANPAINT,EQ,2700415,983585,36.42
20,121,ASIANTILES,EQ,290551,135544,46.65
20,122,ASLIND,SM,36000,36000,100.00
20,123,ASPINWALL,EQ,2047,1515,74.01
20,124,ASTEC,EQ,406122,234812,57.82
20,125,ASTERDM,EQ,161002,78135,48.53
20,126,ASTRAL,EQ,105159,35026,33.31
20,127,ASTRAMICRO,EQ,96353,56203,58.33
20,128,ASTRAZEN,EQ,279734,40838,14.60
20,129,ASTRON,EQ,61871,38324,61.94
20,130,ATFL,EQ,4324,2853,65.98
20,131,ATGL,EQ,1432418,916807,64.00
20,132,ATLANTA,EQ,19522,12690,65.00
20,133,ATUL,EQ,23058,10458,45.36
20,134,ATULAUTO,EQ,56251,31078,55.25
20,135,AUBANK,EQ,565921,279475,49.38
20,136,AURIONPRO,EQ,10072,7802,77.46
20,137,AUROPHARMA,EQ,4705789,1859269,39.51
20,138,AUSOMENT,EQ,6383,2907,45.54
20,139,AUTOAXLES,EQ,11916,7656,64.25
20,140,AUTOIND,EQ,12616,9302,73.73
20,141,AVADHSUGAR,EQ,27901,15291,54.80
20,142,AVANTIFEED,EQ,603684,219649,36.38
20,143,AVTNPL,EQ,192442,112634,58.53
20,144,AWHCL,EQ,170244,59245,34.80
20,145,AXISBANK,EQ,24462588,9563705,39.10
20,146,AXISBNKETF,EQ,2423,1700,70.16
20,147,AXISCADES,EQ,30532,16000,52.40
20,148,AXISGOLD,EQ,82108,75297,91.70
20,149,AXISNIFTY,EQ,5229,4874,93.21
20,150,BAJAJ-AUTO,EQ,2062088,374360,18.15
20,151,BAJAJCON,EQ,434885,218111,50.15
20,152,BAJAJELEC,EQ,276892,34749,12.55
20,153,BAJAJFINSV,EQ,616631,102618,16.64
20,154,BAJAJHIND,EQ,3796323,1697191,44.71
20,155,BAJAJHLDNG,EQ,104247,69848,67.00
20,156,BAJFINANCE,EQ,2800493,502138,17.93
20,157,BALAJITELE,EQ,99566,38133,38.30
20,158,BALAMINES,EQ,132043,49583,37.55
20,159,BALAXI,EQ,1934,1117,57.76
20,160,BALKRISIND,EQ,438924,103775,23.64
20,161,BALMLAWRIE,EQ,214308,76408,35.65
20,162,BALRAMCHIN,EQ,607900,292221,48.07
20,163,BANARBEADS,EQ,6415,4824,75.20
20,164,BANARISUG,EQ,488,266,54.51
20,165,BANCOINDIA,EQ,217433,75196,34.58
