Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,19102021,1511977469,0001994
Trade Date <19-OCT-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,179978,85281,47.38
20,2,21STCENMGM,EQ,30203,29624,98.08
20,3,3MINDIA,EQ,6478,3885,59.97
20,4,3PLAND,EQ,6186,3749,60.60
20,5,503KL24,SG,200,0,0.00
20,6,585GS2030,GS,101,100,99.01
20,7,5PAISA,EQ,108572,55516,51.13
20,8,63MOONS,EQ,86828,52485,60.45
20,9,664GS2035,GS,599,599,100.00
20,10,667GS2035,GS,3708,3708,100.00
20,11,667GS2050,GS,9851,9851,100.00
20,12,676GS2061,GS,5363,5363,100.00
20,13,719GS2060,GS,173,173,100.00
20,14,A2ZINFRA,EQ,1178292,891044,75.62
20,15,AAKASH,EQ,21589,17517,81.14
20,16,AAREYDRUGS,EQ,29430,18886,64.17
20,17,AARON,EQ,9017,5481,60.79
20,18,AARTIDRUGS,EQ,170660,95864,56.17
20,19,AARTIIND,EQ,1036350,391675,37.79
20,20,AARTISURF,EQ,20894,9024,43.19
20,21,AARVEEDEN,EQ,46096,33695,73.10
20,22,AARVI,EQ,20524,13999,68.21
20,23,AAVAS,EQ,45599,25778,56.53
20,24,ABAN,EQ,484888,280841,57.92
20,25,ABB,EQ,93823,30909,32.94
20,26,ABBOTINDIA,EQ,19251,8269,42.95
20,27,ABCAPITAL,EQ,2423684,1005514,41.49
20,28,ABFRL,EQ,5111881,1755891,34.35
20,29,ABMINTLLTD,EQ,17408,7065,40.58
20,30,ABSLAMC,EQ,372408,204242,54.84
20,31,ABSLBANETF,EQ,148,70,47.30
20,32,ABSLNN50ET,EQ,1551,332,21.41
20,33,ACC,EQ,679577,285244,41.97
20,34,ACCELYA,EQ,64465,33724,52.31
20,35,ACCURACY,EQ,45513,26720,58.71
20,36,ACE,EQ,781148,326289,41.77
20,37,ACEINTEG,SM,4500,4500,100.00
20,38,ACRYSIL,EQ,92570,57870,62.51
20,39,ADANIENT,EQ,1822638,257574,14.13
20,40,ADANIGREEN,EQ,176429,115301,65.35
20,41,ADANIPORTS,EQ,5543852,1266637,22.85
20,42,ADANIPOWER,EQ,71805365,22547785,31.40
20,43,ADFFOODS,EQ,20261,11669,57.59
20,44,ADORWELD,EQ,16641,9078,54.55
20,45,ADROITINFO,EQ,72607,69580,95.83
20,46,ADSL,EQ,408990,187005,45.72
20,47,ADVANIHOTR,EQ,25246,17130,67.85
20,48,ADVENZYMES,EQ,211459,108187,51.16
20,49,AEGISCHEM,EQ,768837,406963,52.93
20,50,AFFLE,EQ,405286,268109,66.15
20,51,AGARIND,EQ,46802,26027,55.61
20,52,AGROPHOS,EQ,140256,104720,74.66
20,53,AHLADA,EQ,35274,23635,67.00
20,54,AHLEAST,EQ,5515,4442,80.54
20,55,AHLUCONT,EQ,51543,27817,53.97
20,56,AHLWEST,EQ,1530,643,42.03
20,57,AIAENG,EQ,360471,37777,10.48
20,58,AIRAN,EQ,136454,84648,62.03
20,59,AIROLAM,EQ,58905,41218,69.97
20,60,AISL,SM,3600,2400,66.67
20,61,AJANTPHARM,EQ,74309,43513,58.56
20,62,AJOONI,EQ,176558,103976,58.89
20,63,AJRINFRA,EQ,2419031,1454017,60.11
20,64,AKASH,EQ,33111,18452,55.73
20,65,AKG,EQ,73185,25911,35.40
20,66,AKSHARCHEM,EQ,211280,58387,27.63
20,67,AKSHOPTFBR,EQ,414140,299832,72.40
20,68,AKZOINDIA,EQ,6264,3612,57.66
20,69,ALANKIT,EQ,2759832,1307183,47.36
20,70,ALBERTDAVD,EQ,35150,10866,30.91
20,71,ALEMBICLTD,EQ,196305,126575,64.48
20,72,ALICON,EQ,45418,31754,69.92
20,73,ALKALI,EQ,70899,45525,64.21
20,74,ALKEM,EQ,102417,57605,56.25
20,75,ALKYLAMINE,EQ,55683,27654,49.66
20,76,ALLCARGO,EQ,742407,347179,46.76
20,77,ALLSEC,EQ,106337,12545,11.80
20,78,ALMONDZ,EQ,98946,54942,55.53
20,79,ALOKINDS,EQ,39695453,19864974,50.04
20,80,ALPA,EQ,47580,31648,66.52
20,81,ALPHAGEO,EQ,149580,29603,19.79
20,82,AMARAJABAT,EQ,2370189,1043251,44.02
20,83,AMBANIORG,SM,6000,4000,66.67
20,84,AMBER,EQ,74110,29439,39.72
20,85,AMBICAAGAR,EQ,26234,19655,74.92
20,86,AMBIKCO,EQ,48143,26193,54.41
20,87,AMBUJACEM,EQ,8255248,4777639,57.87
20,88,AMDIND,EQ,439338,245820,55.95
20,89,AMIORG,EQ,388083,173054,44.59
20,90,AMJLAND,EQ,58694,41181,70.16
20,91,AMRUTANJAN,EQ,223482,77047,34.48
20,92,ANDHRACEMT,EQ,1612483,1180413,73.20
20,93,ANDHRAPAP,EQ,28751,16502,57.40
20,94,ANDHRSUGAR,EQ,98841,43348,43.86
20,95,ANDREWYU,EQ,419478,250810,59.79
20,96,ANGELBRKG,EQ,665641,299852,45.05
20,97,ANIKINDS,EQ,51513,37858,73.49
20,98,ANKITMETAL,EQ,70560,70560,100.00
20,99,ANMOL,EQ,165801,70973,42.81
20,100,ANSALAPI,EQ,304917,233033,76.43
20,101,ANSALHSG,EQ,233089,195336,83.80
20,102,ANUP,EQ,29449,12575,42.70
20,103,ANURAS,EQ,145928,76876,52.68
20,104,APARINDS,EQ,267673,100836,37.67
20,105,APCL,EQ,39910,28846,72.28
20,106,APCOTEXIND,EQ,135363,48963,36.17
20,107,APEX,EQ,160324,70427,43.93
20,108,APLAPOLLO,EQ,840576,525113,62.47
20,109,APLLTD,EQ,234519,105420,44.95
20,110,APOLLO,EQ,127681,71040,55.64
