Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,29062021,1223142923,0001776
Trade Date <29-JUN-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,398177,298553,74.98
20,2,21STCENMGM,EQ,3141,3141,100.00
20,3,3MINDIA,EQ,3409,2430,71.28
20,4,3PLAND,EQ,17462,14631,83.79
20,5,509GS2022,GS,52,52,100.00
20,6,5PAISA,EQ,34219,17492,51.12
20,7,667GS2050,GS,3841,3841,100.00
20,8,676GS2061,GS,5000,5000,100.00
20,9,716GS2050,GS,310,310,100.00
20,10,719GS2060,GS,201,201,100.00
20,11,757GS2033,GS,500,500,100.00
20,12,772GS2049,GS,2329,2329,100.00
20,13,AAATECH,SM,33000,24000,72.73
20,14,AAKASH,EQ,54089,14521,26.85
20,15,AARTIDRUGS,EQ,204776,63382,30.95
20,16,AARTIIND,EQ,588826,220602,37.46
20,17,AARTISURF,EQ,6996,3045,43.52
20,18,AARVI,EQ,22007,15834,71.95
20,19,AAVAS,EQ,132630,76014,57.31
20,20,ABB,EQ,84656,42175,49.82
20,21,ABBOTINDIA,EQ,8739,3912,44.76
20,22,ABCAPITAL,EQ,2122213,1042665,49.13
20,23,ABFRL,EQ,1509530,516420,34.21
20,24,ABFRLPP1,E1,18730,14923,79.67
20,25,ABMINTLTD,EQ,4383,2723,62.13
20,26,ABSLBANETF,EQ,95,92,96.84
20,27,ABSLNN50ET,EQ,112,66,58.93
20,28,ABSLRIF6RG,MF,5000,5000,100.00
20,29,ACC,EQ,279895,72434,25.88
20,30,ACCELYA,EQ,77115,46617,60.45
20,31,ACCORD,SM,6000,4000,66.67
20,32,ACCURACY,EQ,63277,44160,69.79
20,33,ACE,EQ,503642,203986,40.50
20,34,ACRYSIL,EQ,668282,195722,29.29
20,35,ADANIENT,EQ,5551918,582341,10.49
20,36,ADANIPORTS,EQ,9303151,2528678,27.18
20,37,ADFFOODS,EQ,44622,24156,54.13
20,38,ADORWELD,EQ,145632,67294,46.21
20,39,ADROITINFO,EQ,126184,89612,71.02
20,40,ADSL,EQ,165956,110766,66.74
20,41,ADVANIHOTR,EQ,48938,28196,57.62
20,42,ADVENZYMES,EQ,243252,84702,34.82
20,43,AEGISCHEM,EQ,209887,81368,38.77
20,44,AGARIND,EQ,67033,38985,58.16
20,45,AGRITECH,EQ,34380,18652,54.25
20,46,AGROPHOS,EQ,147103,74153,50.41
20,47,AHLADA,EQ,67996,48377,71.15
20,48,AHLEAST,EQ,4401,2134,48.49
20,49,AHLUCONT,EQ,131255,55065,41.95
20,50,AHLWEST,EQ,30901,16098,52.10
20,51,AIAENG,EQ,35848,17120,47.76
20,52,AILIMITED,ST,6000,6000,100.00
20,53,AIRAN,EQ,466238,287082,61.57
20,54,AISL,SM,22800,1200,5.26
20,55,AJANTPHARM,EQ,478990,90182,18.83
20,56,AJMERA,EQ,1151888,268244,23.29
20,57,AKASH,EQ,9947,7870,79.12
20,58,AKG,EQ,19121,2185,11.43
20,59,AKSHARCHEM,EQ,50693,19305,38.08
20,60,AKZOINDIA,EQ,19627,11418,58.17
20,61,ALANKIT,EQ,2600076,996157,38.31
20,62,ALBERTDAVD,EQ,22867,11650,50.95
20,63,ALEMBICLTD,EQ,413679,136292,32.95
20,64,ALICON,EQ,4768,2769,58.07
20,65,ALKALI,EQ,21462,15505,72.24
20,66,ALKEM,EQ,199510,55502,27.82
20,67,ALKYLAMINE,EQ,29298,15611,53.28
20,68,ALLCARGO,EQ,3847612,1335466,34.71
20,69,ALLSEC,EQ,13583,5497,40.47
20,70,ALMONDZ,EQ,57299,41763,72.89
20,71,ALOKINDS,EQ,23076721,12087971,52.38
20,72,ALPHAGEO,EQ,84368,52234,61.91
20,73,AMARAJABAT,EQ,619799,223413,36.05
20,74,AMBANIORG,SM,2000,2000,100.00
20,75,AMBER,EQ,95906,49960,52.09
20,76,AMBICAAGAR,EQ,70478,42630,60.49
20,77,AMBIKCO,EQ,16484,10128,61.44
20,78,AMBUJACEM,EQ,1671869,747380,44.70
20,79,AMDIND,EQ,167849,84415,50.29
20,80,AMJLAND,EQ,96366,65449,67.92
20,81,AMRUTANJAN,EQ,35248,16301,46.25
20,82,ANDHRAPAP,EQ,44758,26564,59.35
20,83,ANDHRSUGAR,EQ,2674283,386322,14.45
20,84,ANGELBRKG,EQ,769252,255109,33.16
20,85,ANIKINDS,EQ,178144,100725,56.54
20,86,ANMOL,EQ,30667,5729,18.68
20,87,ANSALHSG,EQ,102453,74159,72.38
20,88,ANUP,EQ,44104,14391,32.63
20,89,ANURAS,EQ,301183,110065,36.54
20,90,APARINDS,EQ,39168,30054,76.73
20,91,APCL,EQ,63718,34977,54.89
20,92,APCOTEXIND,EQ,53783,34898,64.89
20,93,APEX,EQ,1915011,716687,37.42
20,94,APLAPOLLO,EQ,102697,67077,65.32
20,95,APLLTD,EQ,285100,135350,47.47
20,96,APOLLO,EQ,107982,47915,44.37
20,97,APOLLOHOSP,EQ,2268589,369951,16.31
20,98,APOLLOPIPE,EQ,22250,15180,68.22
20,99,APOLLOTYRE,EQ,10736632,2983578,27.79
20,100,APOLSINHOT,EQ,5741,4639,80.80
20,101,APTECHT,EQ,460164,105397,22.90
20,102,ARCHIES,EQ,5513944,1596177,28.95
20,103,ARENTERP,EQ,2062,1619,78.52
20,104,ARIES,EQ,1447866,339716,23.46
20,105,ARIHANTCAP,EQ,18927,14201,75.03
20,106,ARMANFIN,EQ,10842,5741,52.95
20,107,AROGRANITE,EQ,241854,160137,66.21
20,108,ARSHIYA,EQ,261322,181841,69.59
20,109,ARVIND,EQ,757324,515990,68.13
20,110,ARVINDFASN,EQ,254069,190703,75.06
20,111,ARVSMART,EQ,34205,15063,44.04
20,112,ASAHIINDIA,EQ,322098,227552,70.65
20,113,ASAHISONG,EQ,22354,15319,68.53
20,114,ASAL,EQ,96487,70680,73.25
20,115,ASALCBR,EQ,32855,17840,54.30
20,116,ASHIANA,EQ,182456,145049,79.50
20,117,ASHOKA,EQ,3484835,1268464,36.40
20,118,ASHOKLEY,EQ,12822253,3700548,28.86
20,119,ASIANHOTNR,EQ,12549,7170,57.14
20,120,ASIANPAINT,EQ,1242734,487876,39.26
20,121,ASIANTILES,EQ,356188,195445,54.87
20,122,ASLIND,SM,8000,8000,100.00
20,123,ASPINWALL,EQ,2495,792,31.74
20,124,ASTEC,EQ,10381,4741,45.67
20,125,ASTERDM,EQ,571912,259628,45.40
20,126,ASTRAL,EQ,234433,159599,68.08
20,127,ASTRAMICRO,EQ,647803,234649,36.22
20,128,ASTRAZEN,EQ,15147,7267,47.98
20,129,ASTRON,EQ,62128,32630,52.52
20,130,ATFL,EQ,13345,3154,23.63
20,131,ATUL,EQ,6344,3545,55.88
20,132,ATULAUTO,EQ,106553,64839,60.85
20,133,AUBANK,EQ,2210068,880093,39.82
20,134,AURIONPRO,EQ,122579,68890,56.20
20,135,AUROPHARMA,EQ,1243208,389641,31.34
20,136,AUSOMENT,EQ,13449,8614,64.05
20,137,AUTOAXLES,EQ,3991,2371,59.41
20,138,AVADHSUGAR,EQ,1287323,324776,25.23
20,139,AVANTIFEED,EQ,813662,152158,18.70
20,140,AVROIND,SM,4000,4000,100.00
20,141,AVTNPL,EQ,2755801,1016953,36.90
20,142,AWHCL,EQ,60205,38308,63.63
20,143,AXISBANK,EQ,7500655,4352684,58.03
20,144,AXISBNKETF,EQ,1781,1781,100.00
20,145,AXISBPSETF,EQ,49182,43300,88.04
20,146,AXISGOLD,EQ,74465,56229,75.51
20,147,AXISHCETF,EQ,6145,4402,71.64
20,148,AXISNIFTY,EQ,2568,1860,72.43
20,149,AXISTECETF,EQ,2304,1721,74.70
20,150,AYMSYNTEX,EQ,20629,15196,73.66
20,151,BAFNAPH,EQ,7284,3646,50.05
20,152,BAJAJ-AUTO,EQ,332405,169691,51.05
20,153,BAJAJCON,EQ,875469,388827,44.41
20,154,BAJAJELEC,EQ,49986,20655,41.32
20,155,BAJAJFINSV,EQ,157178,32923,20.95
20,156,BAJAJHIND,EQ,1616502,1616501,100.00
20,157,BAJAJHLDNG,EQ,44642,25146,56.33
20,158,BAJFINANCE,EQ,1310079,318904,24.34
20,159,BALAJITELE,EQ,508010,160734,31.64
20,160,BALAMINES,EQ,59273,31291,52.79
20,161,BALAXI,EQ,2757,2031,73.67
20,162,BALKRISIND,EQ,147567,69595,47.16
20,163,BALMLAWRIE,EQ,377396,203433,53.90
20,164,BALRAMCHIN,EQ,1982586,501010,25.27
20,165,BANARBEADS,EQ,140669,46975,33.39
20,166,BANARISUG,EQ,16470,6834,41.49
20,167,BANCOINDIA,EQ,476927,247297,51.85
20,168,BANDHANBNK,EQ,6553062,1878509,28.67
20,169,BANG,EQ,15811,9710,61.41
20,170,BANKA,EQ,6576,5287,80.40
20,171,BANKBARODA,EQ,63682439,10345636,16.25
20,172,BANKBEES,EQ,662256,398983,60.25
20,173,BANKINDIA,EQ,3942390,1248240,31.66
20,174,BARBEQUE,EQ,44287,11921,26.92
20,175,BASF,EQ,37266,13332,35.78
20,176,BATAINDIA,EQ,375572,189964,50.58
20,177,BAYERCROP,EQ,11338,6374,56.22
20,178,BBL,EQ,12526,6093,48.64
20,179,BBTC,EQ,115386,46964,40.70
20,180,BCG,EQ,270781,270781,100.00
20,181,BCLIND,EQ,191149,69919,36.58
20,182,BCONCEPTS,SM,18000,12000,66.67
20,183,BDL,EQ,185946,136806,73.57
20,184,BECTORFOOD,EQ,258807,73187,28.28
20,185,BEL,EQ,16535082,8741142,52.86
20,186,BEML,EQ,308977,55613,18.00
