Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,15072021,945736891,0001757
Trade Date <15-JUL-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,267449,167392,62.59
20,2,21STCENMGM,EQ,6663,5604,84.11
20,3,3MINDIA,EQ,1205,615,51.04
20,4,3PLAND,EQ,60921,43605,71.58
20,5,5PAISA,EQ,342474,143639,41.94
20,6,667GS2050,GS,2709,2709,100.00
20,7,676GS2061,GS,2633,2613,99.24
20,8,68GS2060,GS,100,100,100.00
20,9,716GS2050,GS,3,3,100.00
20,10,772GS2049,GS,100,100,100.00
20,11,AAATECH,SM,15000,12000,80.00
20,12,AAKASH,EQ,206617,95452,46.20
20,13,AARTIDRUGS,EQ,180531,75445,41.79
20,14,AARTIIND,EQ,494589,304154,61.50
20,15,AARTISURF,EQ,10198,6016,58.99
20,16,AARVI,EQ,79640,56995,71.57
20,17,AAVAS,EQ,35453,22445,63.31
20,18,ABB,EQ,87502,50683,57.92
20,19,ABBOTINDIA,EQ,6140,3446,56.12
20,20,ABCAPITAL,EQ,2181288,919350,42.15
20,21,ABFRL,EQ,1829532,555367,30.36
20,22,ABINFRA,SM,4000,4000,100.00
20,23,ABMINTLTD,EQ,4186,3206,76.59
20,24,ABSLBANETF,EQ,88,53,60.23
20,25,ABSLNN50ET,EQ,205,203,99.02
20,26,ABSLRIF6RG,MF,21000,21000,100.00
20,27,ACC,EQ,710905,278377,39.16
20,28,ACCELYA,EQ,253248,139425,55.05
20,29,ACCORD,SM,6000,4000,66.67
20,30,ACCURACY,EQ,27758,19489,70.21
20,31,ACE,EQ,452347,181740,40.18
20,32,ACRYSIL,EQ,41997,25215,60.04
20,33,ADANIENT,EQ,2728305,272155,9.98
20,34,ADANIPORTS,EQ,7490612,1761468,23.52
20,35,ADFFOODS,EQ,79792,50240,62.96
20,36,ADORWELD,EQ,60138,33255,55.30
20,37,ADSL,EQ,370072,210447,56.87
20,38,ADVANIHOTR,EQ,21885,11630,53.14
20,39,ADVENZYMES,EQ,204325,88092,43.11
20,40,AEGISCHEM,EQ,1445100,693582,48.00
20,41,AGARIND,EQ,53394,37102,69.49
20,42,AGRITECH,EQ,8198,5331,65.03
20,43,AGROPHOS,EQ,103611,80784,77.97
20,44,AHLADA,EQ,134930,108825,80.65
20,45,AHLEAST,EQ,16106,12658,78.59
20,46,AHLUCONT,EQ,50406,21900,43.45
20,47,AHLWEST,EQ,7364,4376,59.42
20,48,AIAENG,EQ,20812,10257,49.28
20,49,AILIMITED,SM,9000,9000,100.00
20,50,AIROLAM,SM,9000,6000,66.67
20,51,AISL,SM,24000,1200,5.00
20,52,AJANTPHARM,EQ,54851,29127,53.10
20,53,AJMERA,EQ,673507,207279,30.78
20,54,AKASH,EQ,119640,49455,41.34
20,55,AKG,EQ,29571,25787,87.20
20,56,AKSHARCHEM,EQ,86366,22968,26.59
20,57,AKZOINDIA,EQ,3068,1830,59.65
20,58,ALANKIT,EQ,1907821,945980,49.58
20,59,ALBERTDAVD,EQ,144506,53594,37.09
20,60,ALEMBICLTD,EQ,1709819,645214,37.74
20,61,ALICON,EQ,149511,56491,37.78
20,62,ALKALI,EQ,1036376,356991,34.45
20,63,ALKEM,EQ,269763,236466,87.66
20,64,ALKYLAMINE,EQ,40042,17704,44.21
20,65,ALLCARGO,EQ,293198,174850,59.64
20,66,ALLSEC,EQ,216682,98598,45.50
20,67,ALMONDZ,EQ,51210,40298,78.69
20,68,ALOKINDS,EQ,15482327,5978462,38.61
20,69,ALPHAGEO,EQ,50507,30547,60.48
20,70,AMARAJABAT,EQ,648853,349504,53.86
20,71,AMBER,EQ,55819,30786,55.15
20,72,AMBICAAGAR,EQ,39548,26196,66.24
20,73,AMBIKCO,EQ,63871,35525,55.62
20,74,AMBUJACEM,EQ,7207046,2746602,38.11
20,75,AMDIND,EQ,47483,31485,66.31
20,76,AMJLAND,EQ,286500,140195,48.93
20,77,AMRUTANJAN,EQ,20680,11868,57.39
20,78,ANDHRAPAP,EQ,67907,37706,55.53
20,79,ANDHRSUGAR,EQ,79765,38326,48.05
20,80,ANGELBRKG,EQ,1227889,395520,32.21
20,81,ANIKINDS,EQ,55482,36560,65.90
20,82,ANMOL,EQ,41802,11431,27.35
20,83,ANSALHSG,EQ,954528,593564,62.18
20,84,ANUP,EQ,40283,16550,41.08
20,85,ANURAS,EQ,191645,62710,32.72
