Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,20052021,1193762743,0001879
Trade Date <20-MAY-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,3459314,1252744,36.21
20,2,21STCENMGM,EQ,4249,4148,97.62
20,3,3IINFOTECH,EQ,68349600,20286459,29.68
20,4,3MINDIA,EQ,2082,919,44.14
20,5,3PLAND,EQ,25379,15877,62.56
20,6,5PAISA,EQ,118313,60767,51.36
20,7,618GS2024,GS,100,100,100.00
20,8,667GS2050,GS,70,70,100.00
20,9,AAKASH,EQ,35214,11362,32.27
20,10,AARTIDRUGS,EQ,446525,157478,35.27
20,11,AARTIIND,EQ,1868895,534885,28.62
20,12,AARTISURF,EQ,75984,28137,37.03
20,13,AARVI,EQ,15680,12193,77.76
20,14,AAVAS,EQ,21336,14316,67.10
20,15,ABAN,EQ,67355,42610,63.26
20,16,ABB,EQ,109513,59757,54.57
20,17,ABBOTINDIA,EQ,9370,5851,62.44
20,18,ABCAPITAL,EQ,2800737,1130616,40.37
20,19,ABFRL,EQ,2100889,1003062,47.74
20,20,ABFRLPP1,E1,596844,585857,98.16
20,21,ABMINTLTD,EQ,1023,614,60.02
20,22,ABSLBANETF,EQ,113,70,61.95
20,23,ABSLNN50ET,EQ,22,18,81.82
20,24,ACC,EQ,696109,184798,26.55
20,25,ACCELYA,EQ,27583,21651,78.49
20,26,ACCORD,SM,2000,2000,100.00
20,27,ACCURACY,EQ,992,834,84.07
20,28,ACE,EQ,220415,125793,57.07
20,29,ACRYSIL,EQ,667268,254780,38.18
20,30,ADANIENT,EQ,5837747,2042778,34.99
20,31,ADANIGREEN,EQ,1235091,440059,35.63
20,32,ADANIPORTS,EQ,6964023,862153,12.38
20,33,ADANIPOWER,EQ,19130202,8522911,44.55
20,34,ADANITRANS,EQ,1916946,1013840,52.89
20,35,ADFFOODS,EQ,34280,16056,46.84
20,36,ADORWELD,EQ,19498,12545,64.34
20,37,ADROITINFO,EQ,5676,5596,98.59
20,38,ADSL,EQ,139423,89876,64.46
20,39,ADVANIHOTR,EQ,11788,9990,84.75
20,40,ADVENZYMES,EQ,395023,113928,28.84
20,41,AEGISCHEM,EQ,290252,125920,43.38
20,42,AFFLE,EQ,43493,29954,68.87
20,43,AGARIND,EQ,27264,19253,70.62
20,44,AGCNET,EQ,6349,4998,78.72
20,45,AGRITECH,EQ,23825,14713,61.75
20,46,AGROPHOS,EQ,101187,75315,74.43
20,47,AHLADA,EQ,3609,2083,57.72
20,48,AHLEAST,EQ,2384,1884,79.03
20,49,AHLUCONT,EQ,14525,12736,87.68
20,50,AHLWEST,EQ,3976,2020,50.80
20,51,AIAENG,EQ,20772,12887,62.04
20,52,AIRAN,EQ,224131,140481,62.68
20,53,AIROLAM,SM,24000,24000,100.00
20,54,AISL,SM,20400,0,0.00
20,55,AJANTPHARM,EQ,91763,49899,54.38
20,56,AJMERA,EQ,160943,75622,46.99
20,57,AKASH,EQ,11671,10732,91.95
20,58,AKG,EQ,5362,4196,78.25
20,59,AKSHARCHEM,EQ,26201,13494,51.50
20,60,AKZOINDIA,EQ,10857,6433,59.25
20,61,ALANKIT,EQ,245311,125831,51.29
20,62,ALBERTDAVD,EQ,7354,4797,65.23
20,63,ALEMBICLTD,EQ,2142454,492152,22.97
20,64,ALICON,EQ,4098,2577,62.88
20,65,ALKALI,EQ,95518,58380,61.12
20,66,ALKEM,EQ,193961,91134,46.99
20,67,ALKYLAMINE,EQ,71624,33436,46.68
20,68,ALLCARGO,EQ,540375,231944,42.92
20,69,ALLSEC,EQ,30587,18217,59.56
20,70,ALMONDZ,EQ,34386,28473,82.80
20,71,ALOKINDS,EQ,16611075,5040855,30.35
20,72,ALPHAGEO,EQ,20581,12644,61.44
20,73,ALPSINDUS,EQ,25123,25123,100.00
20,74,AMARAJABAT,EQ,620209,151288,24.39
20,75,AMBANIORG,SM,28000,18000,64.29
20,76,AMBER,EQ,18262,10693,58.55
20,77,AMBICAAGAR,EQ,16477,16477,100.00
20,78,AMBIKCO,EQ,13690,8932,65.24
20,79,AMBUJACEM,EQ,5608173,1968075,35.09
20,80,AMDIND,EQ,7783,6551,84.17
20,81,AMJLAND,EQ,136869,70788,51.72
