Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,12022021,934590625,0001843
Trade Date <12-FEB-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,265219,141196,53.24
20,2,21STCENMGM,EQ,14565,14565,100.00
20,3,3IINFOTECH,EQ,959621,959621,100.00
20,4,3MINDIA,EQ,2154,999,46.38
20,5,3PLAND,EQ,12059,6414,53.19
20,6,509GS2022,GS,46,46,100.00
20,7,5PAISA,EQ,23789,13211,55.53
20,8,619GS2034,GS,200,200,100.00
20,9,63MOONS,EQ,199490,119680,59.99
20,10,667GS2050,GS,160,160,100.00
20,11,68GS2060,GS,200,200,100.00
20,12,757GS2033,GS,64,60,93.75
20,13,824GS2027,GS,100,100,100.00
20,14,A2ZINFRA,EQ,443660,319897,72.10
20,15,AARON,EQ,23592,15253,64.65
20,16,AARTIDRUGS,EQ,227265,117608,51.75
20,17,AARTIIND,EQ,322784,124331,38.52
20,18,AARTISURF,EQ,18401,11894,64.64
20,19,AARVEEDEN,EQ,70333,56706,80.63
20,20,AARVI,EQ,22017,14014,63.65
20,21,AAVAS,EQ,95779,44748,46.72
20,22,ABAN,EQ,85679,50496,58.94
20,23,ABB,EQ,224960,125057,55.59
20,24,ABBOTINDIA,EQ,12309,8094,65.76
20,25,ABCAPITAL,EQ,1305619,453516,34.74
20,26,ABFRL,EQ,1456945,399041,27.39
20,27,ABINFRA,SM,16000,12000,75.00
20,28,ABMINTLTD,EQ,765,765,100.00
20,29,ABSLBANETF,EQ,2363,1363,57.68
20,30,ABSLNN50ET,EQ,524,514,98.09
20,31,ABSLRIF6RG,MF,503,503,100.00
20,32,ACC,EQ,3673122,795063,21.65
20,33,ACCELYA,EQ,8736,2956,33.84
20,34,ACCURACY,EQ,36891,29056,78.76
20,35,ACE,EQ,332392,146829,44.17
20,36,ACRYSIL,EQ,256314,163586,63.82
20,37,ADANIENT,EQ,16810897,1103612,6.56
20,38,ADANIGREEN,EQ,4532486,2688437,59.31
