Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,13072021,982858567,0001748
Trade Date <13-JUL-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1018GS2026,GS,20,20,100.00
20,2,20MICRONS,EQ,343672,212240,61.76
20,3,21STCENMGM,EQ,1978,1978,100.00
20,4,3MINDIA,EQ,1702,1004,58.99
20,5,3PLAND,EQ,69130,56259,81.38
20,6,5PAISA,EQ,150406,67576,44.93
20,7,667GS2050,GS,637,637,100.00
20,8,676GS2061,GS,2675,1725,64.49
20,9,716GS2050,GS,11,11,100.00
20,10,732GS2024,GS,300,300,100.00
20,11,737GS2023,GS,1001,1001,100.00
20,12,772GS2055,GS,1025,1025,100.00
20,13,AAATECH,SM,6000,3000,50.00
20,14,AAKASH,EQ,273611,107032,39.12
20,15,AARTIDRUGS,EQ,110710,51984,46.96
20,16,AARTIIND,EQ,551759,343393,62.24
20,17,AARTISURF,EQ,8964,5376,59.97
20,18,AARVI,EQ,51881,28316,54.58
20,19,AAVAS,EQ,17727,6613,37.30
20,20,ABB,EQ,235129,136281,57.96
20,21,ABBOTINDIA,EQ,15861,12089,76.22
20,22,ABCAPITAL,EQ,7528099,2367577,31.45
20,23,ABFRL,EQ,18236591,3643858,19.98
20,24,ABINFRA,SM,8000,8000,100.00
20,25,ABMINTLTD,EQ,20698,7938,38.35
20,26,ABSLBANETF,EQ,73839,73119,99.02
20,27,ABSLNN50ET,EQ,269,201,74.72
20,28,ABSLRIF6RD,MF,14,14,100.00
20,29,ABSLRIF6RG,MF,9501,9501,100.00
20,30,ACC,EQ,420437,123014,29.26
20,31,ACCELYA,EQ,256433,82350,32.11
20,32,ACCURACY,EQ,228302,90746,39.75
20,33,ACE,EQ,994342,296341,29.80
20,34,ACEINTEG,SM,3000,3000,100.00
20,35,ACRYSIL,EQ,57943,38733,66.85
20,36,ADANIENT,EQ,4157955,289493,6.96
20,37,ADANIPORTS,EQ,12287372,2781835,22.64
20,38,ADFFOODS,EQ,41953,26975,64.30
20,39,ADORWELD,EQ,225430,148684,65.96
20,40,ADSL,EQ,126907,93358,73.56
20,41,ADVANIHOTR,EQ,43044,22325,51.87
20,42,ADVENZYMES,EQ,1165896,442564,37.96
20,43,AEGISCHEM,EQ,3418128,1240372,36.29
20,44,AGARIND,EQ,58619,47699,81.37
20,45,AGRITECH,EQ,23870,8576,35.93
20,46,AGROPHOS,EQ,205070,149644,72.97
20,47,AHLADA,EQ,88992,54222,60.93
20,48,AHLEAST,EQ,3940,2426,61.57
20,49,AHLUCONT,EQ,17861,10727,60.06
20,50,AHLWEST,EQ,9416,6447,68.47
