Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,31052021,1122083370,0001895
Trade Date <31-MAY-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1018GS2026,GS,1,1,100.00
20,2,20MICRONS,EQ,257439,133594,51.89
20,3,21STCENMGM,EQ,3389,2725,80.41
20,4,3IINFOTECH,EQ,22410762,12721389,56.76
20,5,3MINDIA,EQ,6310,1833,29.05
20,6,3PLAND,EQ,38224,30032,78.57
20,7,5PAISA,EQ,53843,26185,48.63
20,8,716GS2050,GS,10,10,100.00
20,9,759GS2026,GS,200,200,100.00
20,10,772GS2049,GS,1158,1158,100.00
20,11,AAATECH,SM,57000,39000,68.42
20,12,AAKASH,EQ,57349,19020,33.17
20,13,AARTIDRUGS,EQ,346392,104479,30.16
20,14,AARTIIND,EQ,274281,125263,45.67
20,15,AARTISURF,EQ,15091,8842,58.59
20,16,AARVI,EQ,72012,56881,78.99
20,17,AAVAS,EQ,234478,97490,41.58
20,18,ABAN,EQ,170654,92390,54.14
20,19,ABB,EQ,1174066,195006,16.61
20,20,ABBOTINDIA,EQ,11121,4802,43.18
20,21,ABCAPITAL,EQ,2510310,1007531,40.14
20,22,ABFRL,EQ,4565286,1669194,36.56
20,23,ABFRLPP1,E1,108875,104017,95.54
20,24,ABMINTLTD,EQ,1006,692,68.79
20,25,ABSLBANETF,EQ,892,403,45.18
20,26,ABSLNN50ET,EQ,269,264,98.14
20,27,ABSLRIF6RG,MF,7548,7548,100.00
20,28,ACC,EQ,443113,109187,24.64
20,29,ACCELYA,EQ,79815,24101,30.20
20,30,ACCURACY,EQ,15714,3480,22.15
20,31,ACE,EQ,1492313,830659,55.66
20,32,ACRYSIL,EQ,929146,309519,33.31
20,33,ADANIENT,EQ,2709718,639501,23.60
20,34,ADANIGREEN,EQ,405540,232866,57.42
20,35,ADANIPORTS,EQ,7820165,1691964,21.64
20,36,ADANIPOWER,EQ,9824879,5244441,53.38
20,37,ADANITRANS,EQ,464776,252511,54.33
20,38,ADFFOODS,EQ,38545,16121,41.82
20,39,ADORWELD,EQ,316805,97114,30.65
20,40,ADROITINFO,EQ,13132,13126,99.95
20,41,ADSL,EQ,573045,333431,58.19
20,42,ADVANIHOTR,EQ,36078,21130,58.57
20,43,ADVENZYMES,EQ,769853,292512,38.00
20,44,AEGISCHEM,EQ,983465,468437,47.63
20,45,AFFLE,EQ,269462,114473,42.48
20,46,AGARIND,EQ,41285,27747,67.21
20,47,AGCNET,EQ,3282,2047,62.37
20,48,AGRITECH,EQ,7808,5365,68.71
20,49,AGROPHOS,EQ,68639,47938,69.84
20,50,AHLADA,EQ,7907,4826,61.03
20,51,AHLEAST,EQ,3997,1756,43.93
20,52,AHLUCONT,EQ,12855,9413,73.22
20,53,AHLWEST,EQ,3883,2000,51.51
20,54,AIAENG,EQ,22131,12998,58.73
20,55,AIRAN,EQ,119043,74499,62.58
20,56,AIROLAM,SM,3000,3000,100.00
20,57,AISL,SM,24000,2400,10.00
20,58,AJANTPHARM,EQ,126983,69333,54.60
20,59,AJMERA,EQ,182471,80816,44.29
20,60,AKASH,EQ,8904,5669,63.67
20,61,AKG,EQ,4294,3366,78.39
20,62,AKSHARCHEM,EQ,25618,15665,61.15
20,63,AKZOINDIA,EQ,8431,4355,51.65
20,64,ALANKIT,EQ,287425,207964,72.35
20,65,ALBERTDAVD,EQ,19798,9848,49.74
20,66,ALEMBICLTD,EQ,1303695,324710,24.91
20,67,ALICON,EQ,14237,6726,47.24
20,68,ALKALI,EQ,52346,30899,59.03
20,69,ALKEM,EQ,202344,55676,27.52
20,70,ALKYLAMINE,EQ,122404,74342,60.73
20,71,ALLCARGO,EQ,1705143,587283,34.44
20,72,ALLSEC,EQ,13835,7992,57.77
20,73,ALMONDZ,EQ,26153,20947,80.09
20,74,ALOKINDS,EQ,6134860,2857064,46.57
20,75,ALPHAGEO,EQ,11050,8543,77.31
