Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,10052021,1479303287,0001943
Trade Date <10-MAY-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,2229304,1185811,53.19
20,2,21STCENMGM,EQ,2831,2829,99.93
20,3,3IINFOTECH,EQ,8725921,7235819,82.92
20,4,3MINDIA,EQ,3508,2011,57.33
20,5,3PLAND,EQ,185033,106128,57.36
20,6,5PAISA,EQ,68428,36537,53.39
20,7,645GS2029,GS,3,3,100.00
20,8,68GS2060,GS,239,239,100.00
20,9,716GS2050,GS,20,20,100.00
20,10,719GS2060,GS,4,4,100.00
20,11,75GS2034,GS,3100,1700,54.84
20,12,772GS2049,GS,539,539,100.00
20,13,795GS2032,GS,1400,1400,100.00
20,14,A2ZINFRA,EQ,5768885,2674932,46.37
20,15,AAATECH,SM,3000,3000,100.00
20,16,AAKASH,EQ,36000,9919,27.55
20,17,AARON,EQ,6605,5191,78.59
20,18,AARTIDRUGS,EQ,3023297,560813,18.55
20,19,AARTIIND,EQ,892366,117481,13.17
20,20,AARTISURF,EQ,15895,9975,62.76
20,21,AARVI,EQ,6102,3624,59.39
20,22,AAVAS,EQ,84461,62379,73.86
20,23,ABAN,EQ,214141,181754,84.88
20,24,ABB,EQ,136672,75985,55.60
20,25,ABBOTINDIA,EQ,24126,13778,57.11
20,26,ABCAPITAL,EQ,10914611,3275077,30.01
20,27,ABFRL,EQ,1799220,915109,50.86
20,28,ABFRLPP1,E1,18047,10107,56.00
20,29,ABMINTLTD,EQ,2589,1352,52.22
20,30,ABSLBANETF,EQ,166,122,73.49
20,31,ABSLNN50ET,EQ,304,285,93.75
20,32,ABSLRIF6RG,MF,18483,18483,100.00
20,33,ACC,EQ,575662,119313,20.73
20,34,ACCELYA,EQ,5460,2773,50.79
20,35,ACCURACY,EQ,3002,2254,75.08
20,36,ACE,EQ,365544,216844,59.32
20,37,ACRYSIL,EQ,125411,84079,67.04
20,38,ADANIENT,EQ,3892338,997665,25.63
20,39,ADANIGREEN,EQ,336905,200877,59.62
20,40,ADANIPORTS,EQ,9201326,1272197,13.83
20,41,ADANIPOWER,EQ,13916610,6041318,43.41
20,42,ADANITRANS,EQ,687558,431878,62.81
20,43,ADFFOODS,EQ,13382,7276,54.37
20,44,ADHUNIKIND,EQ,439624,267446,60.84
20,45,ADORWELD,EQ,29739,15358,51.64
20,46,ADROITINFO,EQ,9048,9048,100.00
20,47,ADSL,EQ,574356,317495,55.28
20,48,ADVANIHOTR,EQ,8069,6584,81.60
20,49,ADVENZYMES,EQ,1141958,299663,26.24
20,50,AEGISCHEM,EQ,477730,290926,60.90
20,51,AFFLE,EQ,47298,27766,58.70
20,52,AGARIND,EQ,28145,21837,77.59
20,53,AGCNET,EQ,24552,21400,87.16
20,54,AGRITECH,EQ,27200,15543,57.14
20,55,AGROPHOS,EQ,98944,28565,28.87
20,56,AHLADA,EQ,4591,3374,73.49
20,57,AHLEAST,EQ,4523,4081,90.23
20,58,AHLUCONT,EQ,11060,7396,66.87
20,59,AHLWEST,EQ,11093,7518,67.77
20,60,AIAENG,EQ,42932,32345,75.34
20,61,AIRAN,EQ,38355,22964,59.87
20,62,AIROLAM,SM,33000,33000,100.00
20,63,AISL,SM,26400,0,0.00
20,64,AJANTPHARM,EQ,323076,250193,77.44
20,65,AJMERA,EQ,369807,79076,21.38
20,66,AJOONI,EQ,68139,35437,52.01
20,67,AKASH,EQ,39366,22534,57.24
20,68,AKG,EQ,11869,8895,74.94
20,69,AKSHARCHEM,EQ,14610,9222,63.12
20,70,AKSHOPTFBR,EQ,569089,416379,73.17
20,71,AKZOINDIA,EQ,7540,4845,64.26
20,72,ALANKIT,EQ,118267,86042,72.75
20,73,ALBERTDAVD,EQ,18266,10671,58.42
20,74,ALEMBICLTD,EQ,2781066,459689,16.53
20,75,ALICON,EQ,13286,7125,53.63
20,76,ALKALI,EQ,17379,10338,59.49
20,77,ALKEM,EQ,930556,322604,34.67
20,78,ALKYLAMINE,EQ,57176,28326,49.54
20,79,ALLCARGO,EQ,286504,186170,64.98
