Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,08012021,1383889019,0001801
Trade Date <08-JAN-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,600137,336262,56.03
20,2,21STCENMGM,EQ,5991,4913,82.01
20,3,3IINFOTECH,EQ,1852252,1429817,77.19
20,4,3MINDIA,EQ,15435,12447,80.64
20,5,3PLAND,EQ,8982,7819,87.05
20,6,5PAISA,EQ,31421,16964,53.99
20,7,618GS2024,GS,1,1,100.00
20,8,772GS2055,GS,2055,2055,100.00
20,9,83GS2042,GS,10,10,100.00
20,10,A2ZINFRA,EQ,1121333,871783,77.75
20,11,AAATECH,SM,3000,3000,100.00
20,12,AAKASH,EQ,26572,7944,29.90
20,13,AARON,EQ,5568,3837,68.91
20,14,AARTIDRUGS,EQ,824889,222023,26.92
20,15,AARTIIND,EQ,326480,211674,64.84
20,16,AARTISURF,EQ,13379,8730,65.25
20,17,AARVI,EQ,20493,15021,73.30
20,18,AAVAS,EQ,148479,108076,72.79
20,19,ABB,EQ,285838,236995,82.91
20,20,ABBOTINDIA,EQ,13199,8525,64.59
20,21,ABCAPITAL,EQ,4179333,1650340,39.49
20,22,ABFRL,EQ,1879933,614618,32.69
20,23,ABINFRA,SM,4000,4000,100.00
20,24,ABSLBANETF,EQ,1084,1009,93.08
20,25,ABSLNN50ET,EQ,133,120,90.23
20,26,ABSLRIF6RG,MF,505,505,100.00
20,27,ACC,EQ,2133816,906875,42.50
20,28,ACCELYA,EQ,5085,3643,71.64
20,29,ACCURACY,EQ,158438,151771,95.79
20,30,ACE,EQ,267965,146362,54.62
20,31,ADANIENT,EQ,3702267,639016,17.26
20,32,ADANIGAS,EQ,1133002,774372,68.35
20,33,ADANIGREEN,EQ,1646213,931642,56.59
20,34,ADANIPORTS,EQ,7272250,1519864,20.90
20,35,ADANIPOWER,EQ,18350326,8664871,47.22
20,36,ADANITRANS,EQ,354700,165487,46.66
20,37,ADFFOODS,EQ,51750,26343,50.90
20,38,ADORWELD,EQ,123321,60121,48.75
20,39,ADSL,EQ,304542,212211,69.68
20,40,ADVENZYMES,EQ,137967,70099,50.81
20,41,AEGISCHEM,EQ,600620,445728,74.21
20,42,AFFLE,EQ,33515,18645,55.63
20,43,AGARIND,EQ,87806,47635,54.25
20,44,AGROPHOS,EQ,92132,62759,68.12
20,45,AHLADA,SM,82000,81000,98.78
20,46,AHLEAST,EQ,1686,1298,76.99
20,47,AHLUCONT,EQ,26530,16544,62.36
20,48,AHLWEST,EQ,1286,768,59.72
20,49,AIAENG,EQ,54808,41294,75.34
