Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,28062021,1180383793,0001761
Trade Date <28-JUN-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,211301,130866,61.93
20,2,21STCENMGM,EQ,1350,1350,100.00
20,3,3MINDIA,EQ,2102,1602,76.21
20,4,3PLAND,EQ,40506,26728,65.99
20,5,509GS2022,GS,48,48,100.00
20,6,579GS2030,GS,100,100,100.00
20,7,585GS2030,GS,200,200,100.00
20,8,5PAISA,EQ,87515,50144,57.30
20,9,618GS2024,GS,200,200,100.00
20,10,664GS2035,GS,4,4,100.00
20,11,719GS2060,GS,100,100,100.00
20,12,757GS2033,GS,100,100,100.00
20,13,763GS2059,GS,245,245,100.00
20,14,772GS2049,GS,120,120,100.00
20,15,AAATECH,SM,48000,42000,87.50
20,16,AAKASH,EQ,46667,17012,36.45
20,17,AARTIDRUGS,EQ,208479,77283,37.07
20,18,AARTIIND,EQ,641552,257158,40.08
20,19,AARTISURF,EQ,12728,3861,30.33
20,20,AARVI,EQ,25204,18273,72.50
20,21,AAVAS,EQ,171286,43821,25.58
20,22,ABB,EQ,142851,66305,46.42
20,23,ABBOTINDIA,EQ,21242,11115,52.33
20,24,ABCAPITAL,EQ,1191089,537375,45.12
20,25,ABFRL,EQ,3927791,1380469,35.15
20,26,ABFRLPP1,E1,63798,53439,83.76
20,27,ABINFRA,SM,4000,4000,100.00
20,28,ABMINTLTD,EQ,10519,6817,64.81
20,29,ABSLBANETF,EQ,347,298,85.88
20,30,ABSLNN50ET,EQ,141,112,79.43
20,31,ABSLRIF6RG,MF,4002,4002,100.00
20,32,ACC,EQ,380090,145873,38.38
20,33,ACCELYA,EQ,83620,49727,59.47
20,34,ACCORD,SM,4000,4000,100.00
20,35,ACCURACY,EQ,13826,8346,60.36
20,36,ACE,EQ,1561979,450309,28.83
20,37,ACRYSIL,EQ,343538,136833,39.83
20,38,ADANIENT,EQ,6178022,826143,13.37
20,39,ADANIPORTS,EQ,14139292,2301116,16.27
20,40,ADFFOODS,EQ,21698,10642,49.05
20,41,ADORWELD,EQ,103877,75562,72.74
20,42,ADROITINFO,EQ,60333,52041,86.26
20,43,ADSL,EQ,72445,50518,69.73
20,44,ADVANIHOTR,EQ,272900,108247,39.67
20,45,ADVENZYMES,EQ,138459,48620,35.12
20,46,AEGISCHEM,EQ,286123,134118,46.87
20,47,AGARIND,EQ,58655,44271,75.48
20,48,AGRITECH,EQ,13634,8160,59.85
20,49,AGROPHOS,EQ,266840,41322,15.49
20,50,AHLADA,EQ,156138,132988,85.17
20,51,AHLEAST,EQ,4366,2092,47.92
20,52,AHLUCONT,EQ,612044,223886,36.58
20,53,AHLWEST,EQ,7858,5508,70.09
20,54,AIAENG,EQ,55567,27259,49.06
20,55,AILIMITED,ST,3000,3000,100.00
20,56,AIRAN,EQ,766306,486567,63.50
20,57,AIROLAM,SM,9000,6000,66.67
20,58,AISL,SM,21600,3600,16.67
20,59,AJANTPHARM,EQ,101611,36379,35.80
20,60,AJMERA,EQ,1510831,462002,30.58
20,61,AKASH,EQ,35030,33556,95.79
20,62,AKG,EQ,11289,7747,68.62
20,63,AKSHARCHEM,EQ,24619,12373,50.26
20,64,AKZOINDIA,EQ,24343,16159,66.38
20,65,ALANKIT,EQ,2152322,983467,45.69
20,66,ALBERTDAVD,EQ,14842,6486,43.70
20,67,ALEMBICLTD,EQ,643384,186591,29.00
20,68,ALICON,EQ,14222,10737,75.50
20,69,ALKALI,EQ,22017,10434,47.39
20,70,ALKEM,EQ,105698,41492,39.26
20,71,ALKYLAMINE,EQ,38798,18442,47.53
20,72,ALLCARGO,EQ,3829160,1458112,38.08
20,73,ALLSEC,EQ,10018,4353,43.45
20,74,ALMONDZ,EQ,52109,33944,65.14
20,75,ALOKINDS,EQ,13268996,6650981,50.12
20,76,ALPHAGEO,EQ,566691,231618,40.87
20,77,AMARAJABAT,EQ,723952,234064,32.33
20,78,AMBANIORG,SM,4000,4000,100.00
20,79,AMBER,EQ,109501,50119,45.77
20,80,AMBICAAGAR,EQ,31468,21138,67.17
20,81,AMBIKCO,EQ,12907,6580,50.98
20,82,AMBUJACEM,EQ,2552962,1182335,46.31
20,83,AMDIND,EQ,134418,87497,65.09
20,84,AMJLAND,EQ,54535,35994,66.00
20,85,AMRUTANJAN,EQ,21155,10315,48.76
20,86,ANDHRAPAP,EQ,32827,18891,57.55
20,87,ANDHRSUGAR,EQ,2945647,451309,15.32
20,88,ANGELBRKG,EQ,78530,34863,44.39
20,89,ANIKINDS,EQ,156800,62099,39.60
20,90,ANMOL,EQ,26446,3456,13.07
20,91,ANSALHSG,EQ,126886,80927,63.78
20,92,ANUP,EQ,38682,21679,56.04
20,93,ANURAS,EQ,85557,34478,40.30
20,94,APARINDS,EQ,21815,13287,60.91
20,95,APCL,EQ,123445,66930,54.22
20,96,APCOTEXIND,EQ,104415,60870,58.30
20,97,APEX,EQ,108820,55886,51.36
20,98,APLAPOLLO,EQ,104074,64812,62.27
20,99,APLLTD,EQ,302192,132742,43.93
20,100,APOLLO,EQ,106889,57725,54.00
20,101,APOLLOHOSP,EQ,1213113,260954,21.51
20,102,APOLLOPIPE,EQ,38577,27839,72.16
20,103,APOLLOTYRE,EQ,5205547,1375926,26.43
20,104,APOLSINHOT,EQ,1216,591,48.60
20,105,APTECHT,EQ,165805,54904,33.11
20,106,ARCHIES,EQ,413101,188889,45.72
20,107,ARENTERP,EQ,2164,1553,71.77
20,108,ARIES,EQ,2236185,631174,28.23
20,109,ARIHANTCAP,EQ,26518,22696,85.59
20,110,ARMANFIN,EQ,23698,11543,48.71
20,111,AROGRANITE,EQ,680838,454015,66.68
20,112,ARSHIYA,EQ,193407,140873,72.84
20,113,ARVIND,EQ,418769,245153,58.54
20,114,ARVINDFASN,EQ,338554,220017,64.99
20,115,ARVSMART,EQ,61523,26854,43.65
20,116,ASAHIINDIA,EQ,74816,32339,43.22
20,117,ASAHISONG,EQ,18064,13088,72.45
20,118,ASAL,EQ,86491,57882,66.92
20,119,ASALCBR,EQ,60114,24243,40.33
20,120,ASHIANA,EQ,133305,88690,66.53
20,121,ASHOKA,EQ,3654780,1432723,39.20
20,122,ASHOKLEY,EQ,21772326,4232547,19.44
20,123,ASIANHOTNR,EQ,16820,10668,63.42
20,124,ASIANPAINT,EQ,891695,307544,34.49
20,125,ASIANTILES,EQ,1114343,477305,42.83
20,126,ASPINWALL,EQ,3787,1796,47.43
20,127,ASTEC,EQ,26634,14143,53.10
20,128,ASTERDM,EQ,819797,347879,42.43
20,129,ASTRAL,EQ,205508,126844,61.72
20,130,ASTRAMICRO,EQ,1163230,347947,29.91
20,131,ASTRAZEN,EQ,17106,7915,46.27
20,132,ASTRON,EQ,159814,79551,49.78
20,133,ATFL,EQ,9568,4308,45.03
20,134,ATUL,EQ,22200,13334,60.06
20,135,ATULAUTO,EQ,288219,180172,62.51
20,136,AUBANK,EQ,662050,283205,42.78
20,137,AURIONPRO,EQ,129456,63806,49.29
20,138,AUROPHARMA,EQ,1811884,550410,30.38
20,139,AUSOMENT,EQ,18433,13500,73.24
20,140,AUTOAXLES,EQ,2965,1761,59.39
20,141,AVADHSUGAR,EQ,2543789,388236,15.26
20,142,AVANTIFEED,EQ,246729,130021,52.70
20,143,AVROIND,SM,6000,6000,100.00
20,144,AVTNPL,EQ,134049,62375,46.53
20,145,AWHCL,EQ,128163,80857,63.09
20,146,AXISBANK,EQ,7672743,2596158,33.84
20,147,AXISBNKETF,EQ,694,515,74.21
20,148,AXISBPSETF,EQ,3125,2893,92.58
20,149,AXISGOLD,EQ,106419,96778,90.94
20,150,AXISHCETF,EQ,6927,5176,74.72
20,151,AXISNIFTY,EQ,4391,3208,73.06
20,152,AXISTECETF,EQ,2013,1719,85.39
20,153,AYMSYNTEX,EQ,70900,55511,78.29
20,154,BAFNAPH,EQ,20087,11017,54.85
20,155,BAJAJ-AUTO,EQ,158954,49126,30.91
20,156,BAJAJCON,EQ,374266,171543,45.83
20,157,BAJAJELEC,EQ,46340,19527,42.14
20,158,BAJAJFINSV,EQ,165517,41161,24.87
