Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,09022021,1086271224,0001876
Trade Date <09-FEB-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,170576,96207,56.40
20,2,21STCENMGM,EQ,1927,1872,97.15
20,3,3IINFOTECH,EQ,8291854,4661209,56.21
20,4,3MINDIA,EQ,2446,1195,48.86
20,5,3PLAND,EQ,3615,2725,75.38
20,6,522GS2025,GS,500,500,100.00
20,7,579GS2030,GS,40,40,100.00
20,8,5PAISA,EQ,24677,15953,64.65
20,9,618GS2024,GS,901,901,100.00
20,10,619GS2034,GS,400,400,100.00
20,11,63MOONS,EQ,44778,38165,85.23
20,12,667GS2050,GS,8,8,100.00
20,13,737GS2023,GS,491,491,100.00
20,14,772GS2025,GS,1,1,100.00
20,15,817GS2044,GS,100,100,100.00
20,16,824GS2033,GS,300,300,100.00
20,17,A2ZINFRA,EQ,342546,232014,67.73
20,18,AAATECH,SM,9000,9000,100.00
20,19,AARON,EQ,7251,6233,85.96
20,20,AARTIDRUGS,EQ,208964,84999,40.68
20,21,AARTIIND,EQ,744345,274926,36.94
20,22,AARTISURF,EQ,16033,10777,67.22
20,23,AARVEEDEN,EQ,21278,18851,88.59
20,24,AARVI,EQ,6417,3614,56.32
20,25,AAVAS,EQ,491994,139524,28.36
20,26,ABAN,EQ,462519,271808,58.77
20,27,ABB,EQ,244781,189655,77.48
20,28,ABBOTINDIA,EQ,38323,17306,45.16
20,29,ABCAPITAL,EQ,2739403,1227602,44.81
20,30,ABFRL,EQ,5028652,2479092,49.30
20,31,ABINFRA,SM,28000,28000,100.00
20,32,ABMINTLTD,EQ,2550,2106,82.59
20,33,ABSLBANETF,EQ,168,161,95.83
20,34,ABSLNN50ET,EQ,58,25,43.10
20,35,ACC,EQ,791259,263287,33.27
20,36,ACCELYA,EQ,3431,2349,68.46
20,37,ACCURACY,EQ,122362,80207,65.55
20,38,ACE,EQ,921234,526489,57.15
20,39,ACRYSIL,EQ,16827,16827,100.00
20,40,ADANIENT,EQ,4510798,537600,11.92
20,41,ADANIGREEN,EQ,3536318,2275153,64.34
20,42,ADANIPORTS,EQ,10917915,2560778,23.45
20,43,ADANIPOWER,EQ,3897198,2351142,60.33
