Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,18022021,1448252223,0001856
Trade Date <18-FEB-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,53701,32308,60.16
20,2,21STCENMGM,EQ,721,688,95.42
20,3,3IINFOTECH,EQ,4378190,2674047,61.08
20,4,3MINDIA,EQ,4537,2353,51.86
20,5,3PLAND,EQ,6364,4133,64.94
20,6,5PAISA,EQ,12902,7852,60.86
20,7,617GS2021,GS,200,200,100.00
20,8,622GS2035,GS,200,200,100.00
20,9,63MOONS,EQ,109285,67295,61.58
20,10,667GS2050,GS,500,500,100.00
20,11,716GS2050,GS,150,150,100.00
20,12,772GS2055,GS,1000,1000,100.00
20,13,A2ZINFRA,EQ,230880,147769,64.00
20,14,AARON,EQ,8785,5936,67.57
20,15,AARTIDRUGS,EQ,239451,105037,43.87
20,16,AARTIIND,EQ,255090,169136,66.30
20,17,AARTISURF,EQ,10062,7047,70.04
20,18,AARVEEDEN,EQ,16892,14587,86.35
20,19,AARVI,EQ,45981,38739,84.25
20,20,AAVAS,EQ,34891,16422,47.07
20,21,ABAN,EQ,451935,220625,48.82
20,22,ABB,EQ,310358,104374,33.63
20,23,ABBOTINDIA,EQ,14887,9481,63.69
20,24,ABCAPITAL,EQ,10635411,3314654,31.17
20,25,ABFRL,EQ,1523486,599453,39.35
20,26,ABFRLPP1,E1,27925,22858,81.85
20,27,ABINFRA,SM,60000,60000,100.00
20,28,ABMINTLTD,EQ,1079,1079,100.00
20,29,ABSLBANETF,EQ,44,21,47.73
20,30,ABSLNN50ET,EQ,228,224,98.25
20,31,ABSLRIF6RG,MF,2518,2518,100.00
20,32,ACC,EQ,634760,89490,14.10
20,33,ACCELYA,EQ,10257,3915,38.17
20,34,ACCURACY,EQ,71762,63372,88.31
20,35,ACE,EQ,208926,120542,57.70
20,36,ACRYSIL,EQ,221215,125002,56.51
20,37,ADANIENT,EQ,9694238,627733,6.48
20,38,ADANIGREEN,EQ,5456103,3194156,58.54
20,39,ADANIPORTS,EQ,13189027,1913820,14.51
20,40,ADANIPOWER,EQ,12151778,4716665,38.81
20,41,ADANITRANS,EQ,2664007,795196,29.85
20,42,ADFFOODS,EQ,43718,15025,34.37
20,43,ADHUNIKIND,EQ,11553,7250,62.75
20,44,ADORWELD,EQ,128352,86952,67.74
20,45,ADROITINFO,EQ,8879,5459,61.48
20,46,ADSL,EQ,100692,62416,61.99
20,47,ADVANIHOTR,EQ,36570,23363,63.89
20,48,ADVENZYMES,EQ,789565,319609,40.48
20,49,AEGISCHEM,EQ,162939,110435,67.78
20,50,AFFLE,EQ,73124,48848,66.80
20,51,AGCNET,EQ,12252,9404,76.75
20,52,AGRITECH,EQ,12719,8721,68.57
20,53,AGROPHOS,EQ,86471,58183,67.29
20,54,AHLADA,EQ,22286,21467,96.33
20,55,AHLEAST,EQ,1483,857,57.79
