Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,06012021,1384375041,0001801
Trade Date <06-JAN-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,256628,166964,65.06
20,2,21STCENMGM,EQ,6280,5028,80.06
20,3,3IINFOTECH,EQ,1109387,1109387,100.00
20,4,3MINDIA,EQ,8558,4934,57.65
20,5,3PLAND,EQ,9485,7031,74.13
20,6,522GS2025,GS,3,3,100.00
20,7,5PAISA,EQ,16456,10663,64.80
20,8,667GS2050,GS,1,1,100.00
20,9,759GS2026,GS,5,5,100.00
20,10,75GS2034,GS,239,239,100.00
20,11,772GS2055,GS,1300,1300,100.00
20,12,817GS2044,GS,1000,1000,100.00
20,13,A2ZINFRA,EQ,1705664,1118928,65.60
20,14,AAATECH,SM,9000,9000,100.00
20,15,AAKASH,EQ,61669,24548,39.81
20,16,AARON,EQ,8400,6334,75.40
20,17,AARTIDRUGS,EQ,572821,195005,34.04
20,18,AARTIIND,EQ,411809,117633,28.56
20,19,AARTISURF,EQ,18481,11656,63.07
20,20,AARVI,EQ,42513,31159,73.29
20,21,AAVAS,EQ,226683,146452,64.61
20,22,ABB,EQ,108081,56178,51.98
20,23,ABBOTINDIA,EQ,15681,9023,57.54
20,24,ABCAPITAL,EQ,2915411,1017821,34.91
20,25,ABFRL,EQ,1567365,651417,41.56
20,26,ABFRLPP,E1,66688,50686,76.00
20,27,ABINFRA,SM,12000,12000,100.00
20,28,ABSLBANETF,EQ,49,42,85.71
20,29,ABSLNN50ET,EQ,376,240,63.83
20,30,ABSLRIF6RG,MF,6500,6500,100.00
20,31,ACC,EQ,1755315,350684,19.98
20,32,ACCELYA,EQ,7194,4151,57.70
20,33,ACCURACY,EQ,46341,36774,79.36
20,34,ACE,EQ,488780,272598,55.77
20,35,ADANIENT,EQ,3295461,441818,13.41
20,36,ADANIGAS,EQ,1210896,749401,61.89
20,37,ADANIGREEN,EQ,427847,220893,51.63
20,38,ADANIPORTS,EQ,5203982,811974,15.60
20,39,ADANIPOWER,EQ,10891911,5029723,46.18
20,40,ADANITRANS,EQ,1594908,469818,29.46
20,41,ADFFOODS,EQ,45069,20466,45.41
20,42,ADORWELD,EQ,230590,86420,37.48
20,43,ADSL,EQ,458081,309560,67.58
20,44,ADVENZYMES,EQ,199027,81940,41.17
20,45,AEGISCHEM,EQ,167369,89846,53.68
20,46,AFFLE,EQ,48697,28491,58.51
20,47,AGARIND,EQ,12683,8819,69.53
20,48,AGROPHOS,EQ,150519,79696,52.95
20,49,AHLADA,SM,10000,9000,90.00
20,50,AHLEAST,EQ,909,538,59.19
20,51,AHLUCONT,EQ,118284,106718,90.22
20,52,AHLWEST,EQ,1089,528,48.48
20,53,AIAENG,EQ,34882,24437,70.06
20,54,AIRAN,EQ,48289,37864,78.41
20,55,AISL,SM,3600,2400,66.67
20,56,AJANTPHARM,EQ,204496,92451,45.21
