Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,13042021,757964611,0001785
Trade Date <13-APR-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,61738,34855,56.46
20,2,21STCENMGM,EQ,1088,863,79.32
20,3,3IINFOTECH,EQ,12400867,6653311,53.65
20,4,3MINDIA,EQ,4482,1929,43.04
20,5,3PLAND,EQ,78242,46511,59.45
20,6,448GS2023,GS,90,90,100.00
20,7,5PAISA,EQ,15731,8346,53.05
20,8,63MOONS,EQ,118069,62137,52.63
20,9,719GS2060,GS,6,6,100.00
20,10,762GS2039,GS,1,1,100.00
20,11,813GS2045,GS,347,347,100.00
20,12,A2ZINFRA,EQ,756050,521712,69.00
20,13,AAATECH,SM,57000,54000,94.74
20,14,AARON,EQ,921,447,48.53
20,15,AARTIDRUGS,EQ,559191,173096,30.95
20,16,AARTIIND,EQ,198109,36445,18.40
20,17,AARTISURF,EQ,85851,25514,29.72
20,18,AARVEEDEN,EQ,123904,73832,59.59
20,19,AARVI,EQ,8379,7393,88.23
20,20,AAVAS,EQ,101728,52465,51.57
20,21,ABAN,EQ,75327,56077,74.44
20,22,ABB,EQ,169333,105295,62.18
20,23,ABBOTINDIA,EQ,6242,2777,44.49
20,24,ABCAPITAL,EQ,2685449,730255,27.19
20,25,ABFRL,EQ,4184325,2909657,69.54
20,26,ABFRLPP1,E1,5955,3301,55.43
20,27,ABMINTLTD,EQ,156,133,85.26
20,28,ABSLBANETF,EQ,1938,1127,58.15
20,29,ABSLNN50ET,EQ,3326,2720,81.78
20,30,ABSLRIF6RG,MF,5000,5000,100.00
20,31,ACC,EQ,531684,107408,20.20
20,32,ACCELYA,EQ,1343,872,64.93
20,33,ACCURACY,EQ,948,679,71.62
20,34,ACE,EQ,213169,130789,61.35
20,35,ACRYSIL,EQ,129459,66566,51.42
20,36,ADANIENT,EQ,12137329,601017,4.95
20,37,ADANIGREEN,EQ,888788,296536,33.36
20,38,ADANIPORTS,EQ,52812517,8937704,16.92
20,39,ADANIPOWER,EQ,28128438,6377548,22.67
20,40,ADANITRANS,EQ,2133962,649336,30.43
20,41,ADFFOODS,EQ,19947,7588,38.04
20,42,ADHUNIKIND,EQ,149217,74014,49.60
20,43,ADORWELD,EQ,13864,7729,55.75
20,44,ADSL,EQ,273466,99037,36.22
20,45,ADVANIHOTR,EQ,13181,8876,67.34
20,46,ADVENZYMES,EQ,199972,50991,25.50
20,47,AEGISCHEM,EQ,109699,54950,50.09
20,48,AFFLE,EQ,53060,17185,32.39
20,49,AFLPP,E1,7182,5865,81.66
20,50,AGCNET,EQ,47081,24972,53.04
20,51,AGRITECH,EQ,105688,57663,54.56
20,52,AGROPHOS,EQ,29818,21737,72.90
20,53,AHLADA,EQ,3983,2199,55.21
20,54,AHLEAST,EQ,255,157,61.57
20,55,AHLUCONT,EQ,23472,14567,62.06
20,56,AHLWEST,EQ,1044,481,46.07
20,57,AIAENG,EQ,40203,18453,45.90
20,58,AIRAN,EQ,20841,11573,55.53
20,59,AIROLAM,SM,6000,3000,50.00
20,60,AISL,SM,20400,0,0.00
20,61,AJANTPHARM,EQ,102748,41414,40.31
20,62,AJMERA,EQ,62941,16443,26.12
20,63,AJOONI,SM,119988,119988,100.00
20,64,AKASH,EQ,25171,9542,37.91
20,65,AKG,EQ,1065,1065,100.00
20,66,AKSHARCHEM,EQ,7409,3711,50.09
20,67,AKSHOPTFBR,EQ,214727,144951,67.50
20,68,AKZOINDIA,EQ,5557,2412,43.40
