Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,21012021,1032462484,0001759
Trade Date <21-JAN-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,141568,80931,57.17
20,2,21STCENMGM,EQ,3851,3504,90.99
20,3,3IINFOTECH,EQ,21447649,13913013,64.87
20,4,3MINDIA,EQ,11113,8570,77.12
20,5,3PLAND,EQ,11687,8653,74.04
20,6,5PAISA,EQ,28985,18946,65.36
20,7,667GS2050,GS,139,139,100.00
20,8,772GS2049,GS,50,50,100.00
20,9,A2ZINFRA,EQ,261598,191309,73.13
20,10,AAKASH,EQ,35066,16491,47.03
20,11,AARON,EQ,910,569,62.53
20,12,AARTIDRUGS,EQ,243515,129126,53.03
20,13,AARTIIND,EQ,542336,348334,64.23
20,14,AARTISURF,EQ,11612,8238,70.94
20,15,AARVI,EQ,19502,18562,95.18
20,16,AAVAS,EQ,675405,529652,78.42
20,17,ABB,EQ,69623,24090,34.60
20,18,ABBOTINDIA,EQ,28348,18737,66.10
20,19,ABCAPITAL,EQ,2898765,1332617,45.97
20,20,ABFRL,EQ,9245527,2244575,24.28
20,21,ABINFRA,SM,12000,8000,66.67
20,22,ABSLBANETF,EQ,117,83,70.94
20,23,ABSLNN50ET,EQ,91,68,74.73
20,24,ABSLRIF6RG,MF,55800,55800,100.00
20,25,ACC,EQ,1486010,514853,34.65
20,26,ACCELYA,EQ,4943,3090,62.51
20,27,ACCURACY,EQ,93740,83943,89.55
20,28,ACE,EQ,279462,163607,58.54
20,29,ACRYSIL,EQ,31290,21998,70.30
20,30,ADANIENT,EQ,4208383,630128,14.97
20,31,ADANIGREEN,EQ,902543,581252,64.40
20,32,ADANIPORTS,EQ,8870257,2225834,25.09
20,33,ADANIPOWER,EQ,5170279,2923013,56.53
20,34,ADANITRANS,EQ,1905251,592885,31.12
20,35,ADFFOODS,EQ,34683,12466,35.94
20,36,ADORWELD,EQ,13598,7723,56.80
20,37,ADSL,EQ,116918,74115,63.39
20,38,ADVENZYMES,EQ,145542,69914,48.04
20,39,AEGISCHEM,EQ,252522,171387,67.87
20,40,AFFLE,EQ,62598,36452,58.23
20,41,AGARIND,EQ,34959,19750,56.49
20,42,AGROPHOS,EQ,52115,37597,72.14
20,43,AHLADA,SM,2000,2000,100.00
20,44,AHLEAST,EQ,2653,2332,87.90
20,45,AHLUCONT,EQ,142242,84384,59.32
20,46,AHLWEST,EQ,1175,797,67.83
20,47,AIAENG,EQ,171124,133596,78.07
20,48,AIRAN,EQ,29102,22736,78.13
20,49,AIROLAM,SM,24000,15000,62.50
20,50,AISL,SM,2400,2400,100.00
20,51,AJANTPHARM,EQ,73640,31628,42.95
20,52,AJMERA,EQ,44079,22327,50.65
20,53,AJOONI,SM,16000,12000,75.00
20,54,AKASH,EQ,3616,2988,82.63
20,55,AKG,SM,25600,0,0.00
20,56,AKSHARCHEM,EQ,38320,16507,43.08
20,57,AKSHOPTFBR,EQ,313896,203892,64.96
20,58,AKZOINDIA,EQ,19856,13221,66.58
20,59,ALANKIT,EQ,42601,30214,70.92
20,60,ALBERTDAVD,EQ,6937,5162,74.41
20,61,ALEMBICLTD,EQ,312143,133532,42.78
20,62,ALICON,EQ,14158,5810,41.04
20,63,ALKALI,EQ,53802,31477,58.51
20,64,ALKEM,EQ,77641,49281,63.47
20,65,ALKYLAMINE,EQ,36331,11077,30.49
20,66,ALLCARGO,EQ,239862,170061,70.90
20,67,ALLSEC,EQ,27650,17031,61.59
20,68,ALMONDZ,EQ,76131,67296,88.40
20,69,ALOKINDS,EQ,10005459,5196458,51.94
20,70,AMARAJABAT,EQ,476476,126404,26.53
20,71,AMBER,EQ,219929,109999,50.02
20,72,AMBIKCO,EQ,16649,9899,59.46
