Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,08062021,1502978677,0001862
Trade Date <08-JUN-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,790806,323114,40.86
20,2,21STCENMGM,EQ,651,651,100.00
20,3,3IINFOTECH,EQ,12765223,7843061,61.44
20,4,3MINDIA,EQ,1309,685,52.33
20,5,3PLAND,EQ,38981,33559,86.09
20,6,5PAISA,EQ,65483,27624,42.18
20,7,667GS2050,GS,1052,1052,100.00
20,8,716GS2050,GS,338,338,100.00
20,9,763GS2059,GS,1,1,100.00
20,10,772GS2049,GS,4,4,100.00
20,11,AAATECH,SM,24000,24000,100.00
20,12,AAKASH,EQ,51794,16644,32.13
20,13,AARTIDRUGS,EQ,331132,140163,42.33
20,14,AARTIIND,EQ,1573536,480080,30.51
20,15,AARTISURF,EQ,19744,12001,60.78
20,16,AARVI,EQ,105544,62301,59.03
20,17,AAVAS,EQ,86557,58153,67.18
20,18,ABAN,EQ,836045,541990,64.83
20,19,ABB,EQ,128082,82627,64.51
20,20,ABBOTINDIA,EQ,63089,58172,92.21
20,21,ABCAPITAL,EQ,1854450,755641,40.75
20,22,ABFRL,EQ,2056518,660120,32.10
20,23,ABFRLPP1,E1,21214,19120,90.13
20,24,ABINFRA,SM,8000,8000,100.00
20,25,ABMINTLTD,EQ,26647,9577,35.94
20,26,ABSLBANETF,EQ,203244,203106,99.93
20,27,ABSLNN50ET,EQ,100,66,66.00
20,28,ABSLRIF6RG,MF,1,1,100.00
20,29,ACC,EQ,314233,72555,23.09
20,30,ACCELYA,EQ,56550,18919,33.46
20,31,ACCORD,SM,2000,2000,100.00
20,32,ACCURACY,EQ,309836,171172,55.25
20,33,ACE,EQ,3292254,965983,29.34
20,34,ACRYSIL,EQ,124408,63846,51.32
20,35,ADANIENT,EQ,12410257,1232732,9.93
20,36,ADANIGREEN,EQ,678122,403530,59.51
20,37,ADANIPORTS,EQ,16422574,1936873,11.79
20,38,ADANIPOWER,EQ,221394940,41064070,18.55
20,39,ADANITRANS,EQ,790597,417006,52.75
20,40,ADFFOODS,EQ,13093,6378,48.71
20,41,ADORWELD,EQ,456645,124559,27.28
20,42,ADROITINFO,EQ,37311,23096,61.90
20,43,ADSL,EQ,294000,203096,69.08
20,44,ADVANIHOTR,EQ,37305,16209,43.45
20,45,ADVENZYMES,EQ,378516,164798,43.54
20,46,AEGISCHEM,EQ,757999,381615,50.35
20,47,AFFLE,EQ,63531,35780,56.32
20,48,AGARIND,EQ,51605,30273,58.66
20,49,AGCNET,EQ,8787,6935,78.92
20,50,AGRITECH,EQ,35041,22709,64.81
20,51,AGROPHOS,EQ,352947,95086,26.94
20,52,AHLADA,EQ,99533,39365,39.55
20,53,AHLEAST,EQ,19105,11196,58.60
20,54,AHLUCONT,EQ,23352,19533,83.65
20,55,AHLWEST,EQ,291166,137865,47.35
20,56,AIAENG,EQ,104750,62832,59.98
20,57,AIRAN,EQ,147153,92690,62.99
20,58,AIROLAM,SM,9000,9000,100.00
20,59,AISL,SM,25200,2400,9.52
20,60,AJANTPHARM,EQ,45533,23140,50.82
20,61,AJMERA,EQ,147279,56231,38.18
20,62,AKASH,EQ,53118,52014,97.92
20,63,AKG,EQ,9792,8197,83.71
20,64,AKSHARCHEM,EQ,179569,75595,42.10
20,65,AKZOINDIA,EQ,5751,2893,50.30
20,66,ALANKIT,EQ,632233,408544,64.62
20,67,ALBERTDAVD,EQ,52343,23878,45.62
20,68,ALEMBICLTD,EQ,2075069,618572,29.81
20,69,ALICON,EQ,9963,7102,71.28
20,70,ALKALI,EQ,473455,234693,49.57
20,71,ALKEM,EQ,175043,68890,39.36
20,72,ALKYLAMINE,EQ,76855,34952,45.48
20,73,ALLCARGO,EQ,351013,194858,55.51
20,74,ALLSEC,EQ,8523,5521,64.78
20,75,ALMONDZ,EQ,28064,22352,79.65
20,76,ALOKINDS,EQ,7084608,3634161,51.30
20,77,ALPHAGEO,EQ,44389,28857,65.01
20,78,ALPSINDUS,EQ,6207,6207,100.00
20,79,AMARAJABAT,EQ,1188200,596182,50.18
20,80,AMBANIORG,SM,2000,2000,100.00
20,81,AMBER,EQ,47569,26865,56.48
20,82,AMBICAAGAR,EQ,38290,28444,74.29
20,83,AMBIKCO,EQ,35022,18719,53.45
20,84,AMBUJACEM,EQ,2954871,1221747,41.35
20,85,AMDIND,EQ,87443,60422,69.10
20,86,AMJLAND,EQ,74008,51963,70.21
20,87,AMRUTANJAN,EQ,38545,17431,45.22
20,88,ANANTRAJ,EQ,523640,294836,56.31
