Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,03022021,1206886001,0001853
Trade Date <03-FEB-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,270835,131056,48.39
20,2,21STCENMGM,EQ,1460,955,65.41
20,3,3IINFOTECH,EQ,19398142,11372331,58.63
20,4,3MINDIA,EQ,11582,6684,57.71
20,5,3PLAND,EQ,6346,4380,69.02
20,6,5PAISA,EQ,106593,54401,51.04
20,7,63MOONS,EQ,50264,28457,56.62
20,8,A2ZINFRA,EQ,295335,196299,66.47
20,9,AAATECH,SM,6000,6000,100.00
20,10,AARON,EQ,13621,8719,64.01
20,11,AARTIDRUGS,EQ,295212,111424,37.74
20,12,AARTIIND,EQ,701852,462733,65.93
20,13,AARTISURF,EQ,10758,8703,80.90
20,14,AARVEEDEN,EQ,17249,12380,71.77
20,15,AARVI,EQ,14247,10514,73.80
20,16,AAVAS,EQ,90777,55170,60.78
20,17,ABAN,EQ,71992,62869,87.33
20,18,ABB,EQ,321671,167337,52.02
20,19,ABBOTINDIA,EQ,23496,12031,51.20
20,20,ABCAPITAL,EQ,4112369,1371277,33.35
20,21,ABFRL,EQ,2729127,1465483,53.70
20,22,ABINFRA,SM,60000,60000,100.00
20,23,ABMINTLTD,EQ,2182,1620,74.24
20,24,ABSLBANETF,EQ,651,641,98.46
20,25,ABSLNN50ET,EQ,94,53,56.38
20,26,ABSLRIF6RG,MF,5040,5040,100.00
20,27,ACC,EQ,893327,220158,24.64
20,28,ACCELYA,EQ,6684,4218,63.11
20,29,ACCURACY,EQ,23268,14265,61.31
20,30,ACE,EQ,1654489,644005,38.92
20,31,ACRYSIL,EQ,49907,39987,80.12
20,32,ADANIENT,EQ,6087209,838057,13.77
20,33,ADANIGREEN,EQ,397320,255209,64.23
20,34,ADANIPORTS,EQ,7462289,2114489,28.34
20,35,ADANIPOWER,EQ,3936262,1805861,45.88
20,36,ADANITRANS,EQ,721495,233906,32.42
20,37,ADFFOODS,EQ,115888,46880,40.45
20,38,ADHUNIKIND,EQ,13929,8746,62.79
20,39,ADORWELD,EQ,35351,19027,53.82
20,40,ADROITINFO,EQ,2509,2509,100.00
20,41,ADSL,EQ,273539,181568,66.38
20,42,ADVANIHOTR,EQ,3391,2347,69.21
20,43,ADVENZYMES,EQ,513671,208775,40.64
20,44,AEGISCHEM,EQ,973694,298988,30.71
20,45,AFFLE,EQ,44885,27632,61.56
20,46,AGCNET,EQ,17743,14604,82.31
20,47,AGRITECH,EQ,4110,2309,56.18
20,48,AGROPHOS,EQ,114747,65974,57.50
20,49,AHLADA,EQ,24994,11207,44.84
20,50,AHLEAST,EQ,776,472,60.82
20,51,AHLUCONT,EQ,41667,24303,58.33
20,52,AHLWEST,EQ,950,430,45.26
20,53,AIAENG,EQ,57501,16074,27.95
20,54,AIRAN,EQ,60922,39387,64.65
20,55,AIROLAM,SM,3000,3000,100.00
20,56,AJANTPHARM,EQ,944389,234182,24.80
20,57,AJMERA,EQ,98202,35045,35.69
20,58,AJOONI,SM,12000,12000,100.00
20,59,AKASH,EQ,30954,30471,98.44
20,60,AKG,SM,19200,19200,100.00
20,61,AKSHARCHEM,EQ,12905,7846,60.80
20,62,AKSHOPTFBR,EQ,529764,312878,59.06
20,63,AKZOINDIA,EQ,40263,33348,82.83
20,64,ALANKIT,EQ,36465,23477,64.38
20,65,ALBERTDAVD,EQ,16807,12174,72.43
20,66,ALEMBICLTD,EQ,1925353,579951,30.12
20,67,ALICON,EQ,22002,11177,50.80
20,68,ALKALI,EQ,31688,17274,54.51
20,69,ALKEM,EQ,118604,68712,57.93
20,70,ALKYLAMINE,EQ,62053,24190,38.98
20,71,ALLCARGO,EQ,133581,86277,64.59
20,72,ALLSEC,EQ,9096,6417,70.55
20,73,ALMONDZ,EQ,16942,9932,58.62
20,74,ALOKINDS,EQ,8095486,4621895,57.09
20,75,ALPA,EQ,15013,12711,84.67
20,76,ALPHAGEO,EQ,66990,22453,33.52
20,77,AMARAJABAT,EQ,1042839,289526,27.76
20,78,AMBER,EQ,105246,36144,34.34
20,79,AMBIKCO,EQ,26870,14762,54.94
20,80,AMBUJACEM,EQ,8099652,2138155,26.40
20,81,AMDIND,EQ,27580,14179,51.41
20,82,AMJLAND,EQ,138386,71520,51.68
20,83,AMRUTANJAN,EQ,46815,21553,46.04
20,84,ANANTRAJ,EQ,703571,423858,60.24
20,85,ANDHRACEMT,EQ,424342,209186,49.30
20,86,ANDHRAPAP,EQ,21566,13010,60.33
20,87,ANDHRSUGAR,EQ,20214,10065,49.79
20,88,ANGELBRKG,EQ,169887,59381,34.95
20,89,ANIKINDS,EQ,10207,9167,89.81
20,90,ANSALAPI,EQ,309182,208050,67.29
20,91,ANSALHSG,EQ,39498,27043,68.47
20,92,ANUP,EQ,69247,43565,62.91
20,93,APARINDS,EQ,107495,69031,64.22
20,94,APCL,EQ,91425,62545,68.41
20,95,APCOTEXIND,EQ,141711,61552,43.43
20,96,APEX,EQ,265634,93436,35.17
20,97,APLAPOLLO,EQ,123143,83908,68.14
20,98,APLLTD,EQ,310956,136742,43.97
20,99,APOLLO,EQ,194907,82677,42.42
20,100,APOLLOHOSP,EQ,1286454,382288,29.72
20,101,APOLLOPIPE,EQ,18806,11347,60.34
20,102,APOLLOTYRE,EQ,15076432,2303553,15.28
20,103,APOLSINHOT,EQ,2818,2298,81.55
20,104,APTECHT,EQ,3227830,611419,18.94
20,105,ARCHIES,EQ,43397,37566,86.56
20,106,ARENTERP,EQ,1052,937,89.07
20,107,ARIES,EQ,126971,62080,48.89
20,108,ARIHANT,EQ,1022,801,78.38
20,109,ARIHANTSUP,EQ,21803,20318,93.19
20,110,ARMANFIN,EQ,9387,5657,60.26
20,111,AROGRANITE,EQ,47649,17743,37.24
20,112,ARROWGREEN,EQ,8215,5876,71.53
20,113,ARSSINFRA,EQ,35411,24322,68.68
20,114,ARTEMISMED,EQ,1578,993,62.93
20,115,ARVIND,EQ,1681890,614543,36.54
20,116,ARVINDFASN,EQ,953960,381422,39.98
20,117,ARVSMART,EQ,85033,47046,55.33
20,118,ASAHIINDIA,EQ,280980,124733,44.39
20,119,ASAHISONG,EQ,20485,9583,46.78
