Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,26022021,1750381427,0001850
Trade Date <26-FEB-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,101364,71361,70.40
20,2,21STCENMGM,EQ,559,558,99.82
20,3,396GS2022,GS,100,100,100.00
20,4,3IINFOTECH,EQ,8550234,5328046,62.31
20,5,3MINDIA,EQ,12004,7583,63.17
20,6,3PLAND,EQ,7126,5966,83.72
20,7,5PAISA,EQ,27918,10364,37.12
20,8,617GS2021,GS,6,6,100.00
20,9,622GS2035,GS,11,11,100.00
20,10,63MOONS,EQ,90211,57745,64.01
20,11,716GS2050,GS,1,1,100.00
20,12,772GS2049,GS,31,31,100.00
20,13,A2ZINFRA,EQ,221036,161291,72.97
20,14,AAATECH,SM,9000,9000,100.00
20,15,AARON,EQ,2828,2017,71.32
20,16,AARTIDRUGS,EQ,256470,91634,35.73
20,17,AARTIIND,EQ,255356,148805,58.27
20,18,AARTISURF,EQ,11169,7369,65.98
20,19,AARVEEDEN,EQ,17995,14209,78.96
20,20,AARVI,EQ,11014,7695,69.87
20,21,AAVAS,EQ,54426,32830,60.32
20,22,ABAN,EQ,1098131,644201,58.66
20,23,ABB,EQ,139972,32263,23.05
20,24,ABBOTINDIA,EQ,11859,5677,47.87
20,25,ABCAPITAL,EQ,13262514,2976035,22.44
20,26,ABFRL,EQ,4766228,2052246,43.06
20,27,ABFRLPP1,E1,25968,18595,71.61
20,28,ABMINTLTD,EQ,4935,4785,96.96
20,29,ABSLBANETF,EQ,1874,1140,60.83
20,30,ABSLNN50ET,EQ,90,85,94.44
20,31,ABSLRIF6RG,MF,29672,29672,100.00
20,32,ACC,EQ,2973895,511328,17.19
20,33,ACCELYA,EQ,2887,1722,59.65
20,34,ACCURACY,EQ,28300,12916,45.64
20,35,ACE,EQ,298484,148464,49.74
20,36,ACRYSIL,EQ,236369,128785,54.48
20,37,ADANIENT,EQ,11355426,1083310,9.54
20,38,ADANIGREEN,EQ,6662742,4198961,63.02
20,39,ADANIPORTS,EQ,19909990,3346842,16.81
20,40,ADANIPOWER,EQ,5637928,2785932,49.41
20,41,ADANITRANS,EQ,825368,346000,41.92
20,42,ADFFOODS,EQ,34229,18952,55.37
20,43,ADHUNIKIND,EQ,19092,11678,61.17
20,44,ADORWELD,EQ,32267,18326,56.79
