Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,14052021,1354713895,0001952
Trade Date <14-MAY-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,1018GS2026,GS,5,5,100.00
20,2,20MICRONS,EQ,315258,173366,54.99
20,3,21STCENMGM,EQ,1838,1838,100.00
20,4,3IINFOTECH,EQ,53164439,23494128,44.19
20,5,3MINDIA,EQ,2533,1070,42.24
20,6,3PLAND,EQ,206321,78236,37.92
20,7,5PAISA,EQ,14799,6699,45.27
20,8,667GS2050,GS,10,10,100.00
20,9,719GS2060,GS,1,1,100.00
20,10,772GS2025,GS,400,400,100.00
20,11,772GS2049,GS,1,1,100.00
20,12,A2ZINFRA,EQ,1065324,745169,69.95
20,13,AAATECH,SM,6000,3000,50.00
20,14,AAKASH,EQ,60243,17614,29.24
20,15,AARON,EQ,133529,42847,32.09
20,16,AARTIDRUGS,EQ,1662329,382877,23.03
20,17,AARTIIND,EQ,337552,121038,35.86
20,18,AARTISURF,EQ,10246,5763,56.25
20,19,AARVI,EQ,8025,3992,49.74
20,20,AAVAS,EQ,74162,48889,65.92
20,21,ABAN,EQ,214891,122035,56.79
20,22,ABB,EQ,107932,26020,24.11
20,23,ABBOTINDIA,EQ,11188,6552,58.56
20,24,ABCAPITAL,EQ,4364849,1306176,29.92
20,25,ABFRL,EQ,1906865,630010,33.04
20,26,ABFRLPP1,E1,5854,5587,95.44
20,27,ABMINTLTD,EQ,8058,5607,69.58
20,28,ABSLBANETF,EQ,123,113,91.87
20,29,ABSLNN50ET,EQ,190,109,57.37
20,30,ABSLRIF6RG,MF,500,500,100.00
20,31,ACC,EQ,567649,125252,22.07
20,32,ACCELYA,EQ,4777,2694,56.40
20,33,ACCORD,SM,2000,2000,100.00
20,34,ACCURACY,EQ,1898,1370,72.18
20,35,ACE,EQ,205211,123790,60.32
20,36,ACRYSIL,EQ,81432,58028,71.26
20,37,ADANIENT,EQ,6377643,1273801,19.97
20,38,ADANIGREEN,EQ,681045,443542,65.13
20,39,ADANIPORTS,EQ,10876267,2378909,21.87
20,40,ADANIPOWER,EQ,11732901,6154249,52.45
20,41,ADANITRANS,EQ,548122,343009,62.58
20,42,ADFFOODS,EQ,21400,12428,58.07
20,43,ADHUNIKIND,EQ,127358,81152,63.72
20,44,ADORWELD,EQ,19908,11349,57.01
20,45,ADROITINFO,EQ,7498,6367,84.92
20,46,ADSL,EQ,289182,156878,54.25
20,47,ADVANIHOTR,EQ,9982,6952,69.65
20,48,ADVENZYMES,EQ,357072,131710,36.89
20,49,AEGISCHEM,EQ,485826,383312,78.90
20,50,AFFLE,EQ,43354,23305,53.76
20,51,AGARIND,EQ,25523,16204,63.49
20,52,AGCNET,EQ,6436,5107,79.35
20,53,AGRITECH,EQ,32993,21850,66.23
20,54,AGROPHOS,EQ,99576,86328,86.70
20,55,AHLADA,EQ,7668,5699,74.32
20,56,AHLEAST,EQ,2390,1553,64.98
20,57,AHLUCONT,EQ,39874,20956,52.56
20,58,AHLWEST,EQ,998,545,54.61
20,59,AIAENG,EQ,30054,15432,51.35
20,60,AIRAN,EQ,764000,465565,60.94
20,61,AIROLAM,SM,9000,6000,66.67
20,62,AISL,SM,25200,3600,14.29
20,63,AJANTPHARM,EQ,181138,73313,40.47
20,64,AJMERA,EQ,585945,162111,27.67
20,65,AJOONI,EQ,139895,64597,46.18
20,66,AKASH,EQ,45329,35493,78.30
20,67,AKG,EQ,14487,8116,56.02
20,68,AKSHARCHEM,EQ,97608,53156,54.46
20,69,AKSHOPTFBR,EQ,5318067,2503387,47.07
20,70,AKZOINDIA,EQ,32304,16478,51.01
20,71,ALANKIT,EQ,253770,134129,52.85
20,72,ALBERTDAVD,EQ,14835,9200,62.02
20,73,ALEMBICLTD,EQ,1262076,317161,25.13
20,74,ALICON,EQ,6974,3558,51.02
20,75,ALKALI,EQ,19683,8894,45.19
20,76,ALKEM,EQ,108809,36859,33.87
20,77,ALKYLAMINE,EQ,278281,108237,38.89
20,78,ALLCARGO,EQ,160400,93604,58.36
20,79,ALLSEC,EQ,5822,3612,62.04
20,80,ALMONDZ,EQ,14964,14964,100.00
20,81,ALOKINDS,EQ,17986545,6907137,38.40
20,82,ALPHAGEO,EQ,69942,42380,60.59
20,83,ALPSINDUS,EQ,20121,14021,69.68
20,84,AMARAJABAT,EQ,2794882,874667,31.30
20,85,AMBANIORG,SM,16000,10000,62.50
20,86,AMBER,EQ,30296,20285,66.96
20,87,AMBICAAGAR,EQ,131076,89347,68.16
20,88,AMBIKCO,EQ,33903,16294,48.06
20,89,AMBUJACEM,EQ,4140603,1544903,37.31
20,90,AMDIND,EQ,15865,12485,78.70
20,91,AMJLAND,EQ,13606,7701,56.60
20,92,AMRUTANJAN,EQ,285918,89366,31.26
20,93,ANANTRAJ,EQ,279696,199081,71.18
20,94,ANDHRACEMT,EQ,455810,299859,65.79
20,95,ANDHRAPAP,EQ,28892,20176,69.83
20,96,ANDHRSUGAR,EQ,141599,52255,36.90
20,97,ANGELBRKG,EQ,669912,124904,18.64
20,98,ANIKINDS,EQ,98908,74393,75.21
20,99,ANKITMETAL,EQ,165615,147593,89.12
20,100,ANSALAPI,EQ,119064,104419,87.70
20,101,ANSALHSG,EQ,34790,29573,85.00
20,102,ANUP,EQ,672001,237084,35.28
20,103,ANURAS,EQ,562187,217545,38.70
20,104,APARINDS,EQ,53740,29552,54.99
20,105,APCL,EQ,106347,70798,66.57
20,106,APCOTEXIND,EQ,128194,55407,43.22
20,107,APEX,EQ,438547,106941,24.39
20,108,APLAPOLLO,EQ,553779,150675,27.21
20,109,APLLTD,EQ,424140,93366,22.01
20,110,APOLLO,EQ,81669,42326,51.83
20,111,APOLLOHOSP,EQ,842794,346978,41.17
20,112,APOLLOPIPE,EQ,23600,12706,53.84
20,113,APOLLOTYRE,EQ,24409802,5314693,21.77
20,114,APOLSINHOT,EQ,1695,331,19.53
20,115,APTECHT,EQ,1442347,338092,23.44
20,116,ARCHIDPLY,EQ,14927,10251,68.67
20,117,ARCHIES,EQ,97686,65755,67.31
20,118,ARENTERP,EQ,4856,4010,82.58
20,119,ARIES,EQ,730574,254720,34.87
20,120,ARIHANT,EQ,51202,10608,20.72
20,121,ARMANFIN,EQ,11458,5728,49.99
20,122,AROGRANITE,EQ,38347,25656,66.90
20,123,ARROWGREEN,EQ,45247,32796,72.48
20,124,ARSHIYA,EQ,51010,32305,63.33
20,125,ARSSINFRA,EQ,42701,26872,62.93
20,126,ARTEMISMED,EQ,127394,95177,74.71
20,127,ARVIND,EQ,672402,338986,50.41
20,128,ARVINDFASN,EQ,143878,70971,49.33
20,129,ARVSMART,EQ,57376,30698,53.50
20,130,ASAHIINDIA,EQ,68719,46703,67.96
20,131,ASAHISONG,EQ,24048,11620,48.32
20,132,ASAL,EQ,33140,22620,68.26
20,133,ASALCBR,EQ,57965,43314,74.72
20,134,ASHAPURMIN,EQ,528333,290225,54.93
20,135,ASHIANA,EQ,141070,93029,65.95
20,136,ASHIMASYN,EQ,240570,186918,77.70
20,137,ASHOKA,EQ,1650375,608302,36.86
20,138,ASHOKLEY,EQ,15520833,5740473,36.99
20,139,ASIANHOTNR,EQ,2812,1411,50.18
20,140,ASIANPAINT,EQ,10543708,1898086,18.00
20,141,ASIANTILES,EQ,469417,259075,55.19
20,142,ASPINWALL,EQ,4446,3954,88.93
20,143,ASTEC,EQ,126701,46000,36.31
20,144,ASTERDM,EQ,408278,217832,53.35
20,145,ASTRAL,EQ,326673,147733,45.22
20,146,ASTRAMICRO,EQ,1014948,486641,47.95
20,147,ASTRAZEN,EQ,43366,23619,54.46
20,148,ASTRON,EQ,54416,37197,68.36
20,149,ATFL,EQ,17634,5330,30.23
20,150,ATGL,EQ,3401851,1943784,57.14
20,151,ATLANTA,EQ,205258,140730,68.56
20,152,ATUL,EQ,25449,16267,63.92
20,153,ATULAUTO,EQ,27343,16201,59.25
20,154,AUBANK,EQ,1027888,298332,29.02
20,155,AURIONPRO,EQ,87764,53688,61.17
20,156,AUROPHARMA,EQ,2359306,923080,39.13
20,157,AUSOMENT,EQ,206539,77392,37.47
20,158,AUTOAXLES,EQ,12325,8757,71.05
20,159,AUTOIND,EQ,15625,11440,73.22
20,160,AVADHSUGAR,EQ,234451,98500,42.01
20,161,AVANTIFEED,EQ,2869927,516550,18.00
20,162,AVG,SM,4800,4800,100.00
20,163,AVTNPL,EQ,224048,137190,61.23
20,164,AWHCL,EQ,100632,39820,39.57
20,165,AXISBANK,EQ,9377968,3184243,33.95
20,166,AXISBNKETF,EQ,437,391,89.47
20,167,AXISCADES,EQ,126736,81725,64.48
20,168,AXISGOLD,EQ,605459,483069,79.79
20,169,AXISNIFTY,EQ,4840,4535,93.70
20,170,AXISTECETF,EQ,1595,1408,88.28
20,171,AYMSYNTEX,EQ,66257,54785,82.69
20,172,BAFNAPH,EQ,10821,7474,69.07
20,173,BAJAJ-AUTO,EQ,481619,210348,43.68
20,174,BAJAJCON,EQ,1314182,560904,42.68
20,175,BAJAJELEC,EQ,95579,63746,66.69
20,176,BAJAJFINSV,EQ,313603,104008,33.17
20,177,BAJAJHIND,EQ,41074173,18020507,43.87
20,178,BAJAJHLDNG,EQ,44997,27954,62.12
20,179,BAJFINANCE,EQ,1525762,198146,12.99
20,180,BALAJITELE,EQ,143549,93033,64.81
20,181,BALAMINES,EQ,95562,39322,41.15
20,182,BALAXI,EQ,7897,4376,55.41
20,183,BALKRISHNA,EQ,30752,25267,82.16
20,184,BALKRISIND,EQ,562596,192246,34.17
20,185,BALMLAWRIE,EQ,927611,391897,42.25
20,186,BALRAMCHIN,EQ,1956541,781153,39.93
20,187,BANARBEADS,EQ,7752,3766,48.58
20,188,BANARISUG,EQ,4596,2618,56.96
20,189,BANCOINDIA,EQ,70528,39732,56.34
20,190,BANDHANBNK,EQ,13164810,5816408,44.18
20,191,BANG,EQ,25615,20164,78.72
20,192,BANKA,EQ,33802,10156,30.05
20,193,BANKBARODA,EQ,86863950,18437975,21.23
20,194,BANKBEES,EQ,811789,272628,33.58
20,195,BANKINDIA,EQ,25880789,4662487,18.02
20,196,BANSWRAS,EQ,101032,49383,48.88
20,197,BARBEQUE,EQ,117014,41541,35.50
20,198,BASF,EQ,214333,67881,31.67
20,199,BASML,EQ,82938,49670,59.89
20,200,BATAINDIA,EQ,875685,180772,20.64
20,201,BAYERCROP,EQ,30319,16137,53.22
20,202,BBL,EQ,39974,14377,35.97
20,203,BBTC,EQ,179520,38259,21.31
20,204,BCG,EQ,5774592,3014079,52.20
20,205,BCLIND,EQ,226227,112211,49.60
20,206,BCONCEPTS,SM,3000,3000,100.00
20,207,BCP,EQ,429412,270791,63.06
20,208,BDL,EQ,127463,48386,37.96
20,209,BEARDSELL,EQ,25815,20774,80.47
20,210,BECTORFOOD,EQ,183249,79768,43.53
20,211,BEDMUTHA,EQ,26687,21491,80.53
20,212,BEL,EQ,15885997,5044545,31.75
20,213,BEML,EQ,374461,94729,25.30
20,214,BEPL,EQ,816131,413929,50.72
20,215,BERGEPAINT,EQ,4130485,512628,12.41
20,216,BESTAGRO,EQ,48941,27753,56.71
20,217,BETA,SM,7200,7200,100.00
