Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,16072021,1106400340,0001742
Trade Date <16-JUL-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,824427,402530,48.83
20,2,21STCENMGM,EQ,4553,3255,71.49
20,3,3MINDIA,EQ,2768,1589,57.41
20,4,3PLAND,EQ,67766,43318,63.92
20,5,5PAISA,EQ,394164,108046,27.41
20,6,676GS2061,GS,2643,2643,100.00
20,7,737GS2023,GS,490,490,100.00
20,8,AAATECH,SM,6000,3000,50.00
20,9,AAKASH,EQ,197187,67568,34.27
20,10,AARTIDRUGS,EQ,446472,163926,36.72
20,11,AARTIIND,EQ,378124,227083,60.06
20,12,AARTISURF,EQ,7124,4295,60.29
20,13,AARVI,EQ,54047,44057,81.52
20,14,AAVAS,EQ,15051,5744,38.16
20,15,ABB,EQ,107459,77893,72.49
20,16,ABBOTINDIA,EQ,24326,15625,64.23
20,17,ABCAPITAL,EQ,17229073,4723162,27.41
20,18,ABFRL,EQ,2224506,466170,20.96
20,19,ABINFRA,SM,24000,24000,100.00
20,20,ABMINTLTD,EQ,2291,2290,99.96
20,21,ABSLBANETF,EQ,888,848,95.50
20,22,ABSLNN50ET,EQ,386,350,90.67
20,23,ABSLRIF6RG,MF,19,19,100.00
20,24,ACC,EQ,425910,108342,25.44
20,25,ACCELYA,EQ,76984,29346,38.12
20,26,ACCURACY,EQ,15314,8986,58.68
20,27,ACE,EQ,805458,240473,29.86
20,28,ACRYSIL,EQ,34884,20645,59.18
20,29,ADANIENT,EQ,2134914,272668,12.77
20,30,ADANIPORTS,EQ,6941246,2634017,37.95
20,31,ADFFOODS,EQ,26783,11124,41.53
20,32,ADORWELD,EQ,49554,26550,53.58
20,33,ADSL,EQ,290420,154593,53.23
20,34,ADVANIHOTR,EQ,270682,109516,40.46
20,35,ADVENZYMES,EQ,214042,83366,38.95
20,36,AEGISCHEM,EQ,3210211,1914428,59.64
