Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,08042021,913567132,0001821
Trade Date <08-APR-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,115050,57499,49.98
20,2,21STCENMGM,EQ,2366,1657,70.03
20,3,3IINFOTECH,EQ,7642233,5075090,66.41
20,4,3MINDIA,EQ,4385,1087,24.79
20,5,3PLAND,EQ,3974,3778,95.07
20,6,5PAISA,EQ,61848,24855,40.19
20,7,63MOONS,EQ,1297800,522154,40.23
20,8,68GS2060,GS,470,470,100.00
20,9,A2ZINFRA,EQ,4215877,2054721,48.74
20,10,AAATECH,SM,6000,6000,100.00
20,11,AARON,EQ,483,288,59.63
20,12,AARTIDRUGS,EQ,529594,174531,32.96
20,13,AARTIIND,EQ,659066,217833,33.05
20,14,AARTISURF,EQ,152023,64963,42.73
20,15,AARVEEDEN,EQ,33296,21587,64.83
20,16,AARVI,EQ,29900,17426,58.28
20,17,AAVAS,EQ,16888,4321,25.59
20,18,ABAN,EQ,234873,144192,61.39
20,19,ABB,EQ,47375,24598,51.92
20,20,ABBOTINDIA,EQ,18239,11086,60.78
20,21,ABCAPITAL,EQ,4031328,1309567,32.48
20,22,ABFRL,EQ,2521870,1582819,62.76
20,23,ABFRLPP1,E1,5738,4679,81.54
20,24,ABINFRA,SM,4000,4000,100.00
20,25,ABMINTLTD,EQ,2505,1801,71.90
20,26,ABSLBANETF,EQ,101,97,96.04
20,27,ABSLNN50ET,EQ,412,174,42.23
20,28,ABSLRIF6RG,MF,2231,2231,100.00
20,29,ACC,EQ,948277,197291,20.81
20,30,ACCELYA,EQ,7565,3675,48.58
20,31,ACCURACY,EQ,1611,1066,66.17
20,32,ACE,EQ,281985,130524,46.29
20,33,ACRYSIL,EQ,280994,131810,46.91
20,34,ADANIENT,EQ,12404773,681685,5.50
20,35,ADANIGREEN,EQ,462142,287703,62.25
20,36,ADANIPORTS,EQ,34025873,2295493,6.75
20,37,ADANIPOWER,EQ,19905893,7885421,39.61
20,38,ADANITRANS,EQ,735982,377076,51.23
20,39,ADFFOODS,EQ,30203,13912,46.06
20,40,ADHUNIKIND,EQ,91046,52934,58.14
20,41,ADORWELD,EQ,24057,11091,46.10
20,42,ADSL,EQ,268165,183329,68.36
20,43,ADVANIHOTR,EQ,8992,4209,46.81
20,44,ADVENZYMES,EQ,288022,92688,32.18
20,45,AEGISCHEM,EQ,418077,304653,72.87
20,46,AFFLE,EQ,72075,41853,58.07
20,47,AFLPP,E1,17603,13631,77.44
20,48,AGCNET,EQ,25162,17309,68.79
20,49,AGRITECH,EQ,79797,50614,63.43
20,50,AGROPHOS,EQ,27746,21835,78.70
20,51,AHLADA,EQ,4167,3723,89.34
20,52,AHLEAST,EQ,1385,1167,84.26
20,53,AHLUCONT,EQ,4713,3196,67.81
20,54,AHLWEST,EQ,10902,7994,73.33
20,55,AIAENG,EQ,15504,7086,45.70
20,56,AIRAN,EQ,33935,18539,54.63
20,57,AISL,SM,22800,1200,5.26
20,58,AJANTPHARM,EQ,194822,125360,64.35
20,59,AJMERA,EQ,48015,22078,45.98
20,60,AJOONI,SM,31108,26664,85.71
20,61,AKASH,EQ,81789,41461,50.69
20,62,AKG,EQ,10530,10530,100.00
20,63,AKSHARCHEM,EQ,24610,16171,65.71
20,64,AKSHOPTFBR,EQ,721190,483395,67.03
20,65,AKZOINDIA,EQ,10761,4439,41.25
20,66,ALANKIT,EQ,33558,24911,74.23
20,67,ALBERTDAVD,EQ,21078,12651,60.02
20,68,ALEMBICLTD,EQ,521496,204723,39.26
20,69,ALICON,EQ,6458,3824,59.21
20,70,ALKALI,EQ,229186,107523,46.92
20,71,ALKEM,EQ,90791,63013,69.40
20,72,ALKYLAMINE,EQ,80975,19016,23.48
20,73,ALLCARGO,EQ,123664,48950,39.58
20,74,ALLSEC,EQ,12101,8539,70.56
20,75,ALMONDZ,EQ,9453,4469,47.28
20,76,ALOKINDS,EQ,4362312,1693424,38.82
20,77,ALPA,EQ,570429,316122,55.42
20,78,ALPHAGEO,EQ,78661,35425,45.04
20,79,AMARAJABAT,EQ,1639684,526288,32.10
20,80,AMBER,EQ,122944,82350,66.98
20,81,AMBIKCO,EQ,9144,6296,68.85
20,82,AMBUJACEM,EQ,7223424,2733674,37.84
20,83,AMJLAND,EQ,2757,2372,86.04
20,84,AMRUTANJAN,EQ,51832,23027,44.43
20,85,ANANTRAJ,EQ,317520,196379,61.85
20,86,ANDHRACEMT,EQ,408505,262045,64.15
20,87,ANDHRAPAP,EQ,24840,16048,64.61
20,88,ANDHRSUGAR,EQ,74338,35683,48.00
20,89,ANGELBRKG,EQ,85177,42146,49.48
20,90,ANIKINDS,EQ,23588,12594,53.39
20,91,ANKITMETAL,EQ,110664,73407,66.33
20,92,ANSALAPI,EQ,203477,139308,68.46
20,93,ANSALHSG,EQ,27972,19806,70.81
20,94,ANUP,EQ,29431,14893,50.60
20,95,ANURAS,EQ,386096,183987,47.65
20,96,APARINDS,EQ,35749,14876,41.61
20,97,APCL,EQ,48293,29124,60.31
20,98,APCOTEXIND,EQ,56136,27734,49.41
20,99,APEX,EQ,156834,50561,32.24
20,100,APLAPOLLO,EQ,129736,80844,62.31
20,101,APLLTD,EQ,567127,266450,46.98
20,102,APOLLO,EQ,145482,87229,59.96
20,103,APOLLOHOSP,EQ,800699,189797,23.70
20,104,APOLLOPIPE,EQ,443969,232830,52.44
20,105,APOLLOTYRE,EQ,6064459,1809474,29.84
20,106,APOLSINHOT,EQ,1313,834,63.52
20,107,APTECHT,EQ,122788,55371,45.09
20,108,ARCHIES,EQ,45059,34255,76.02
20,109,ARENTERP,EQ,2292,2174,94.85
20,110,ARIES,EQ,28371,16386,57.76
20,111,ARIHANT,EQ,1954,1696,86.80
20,112,ARIHANTSUP,EQ,37057,11506,31.05
20,113,ARMANFIN,EQ,17539,12255,69.87
20,114,AROGRANITE,EQ,18665,10390,55.67
20,115,ARSSINFRA,EQ,239310,94070,39.31
20,116,ARTEMISMED,EQ,27087,24688,91.14
20,117,ARVIND,EQ,1013719,363991,35.91
20,118,ARVINDFASN,EQ,140875,82639,58.66
20,119,ARVSMART,EQ,71779,37662,52.47
20,120,ASAHIINDIA,EQ,177844,115042,64.69
20,121,ASAHISONG,EQ,125924,61753,49.04
20,122,ASALCBR,EQ,51681,28668,55.47
20,123,ASHAPURMIN,EQ,566604,284468,50.21
20,124,ASHIANA,EQ,124852,55692,44.61
20,125,ASHIMASYN,EQ,145542,137420,94.42
20,126,ASHOKA,EQ,530467,240484,45.33
20,127,ASHOKLEY,EQ,54015926,11501362,21.29
20,128,ASIANHOTNR,EQ,3606,2373,65.81
20,129,ASIANPAINT,EQ,897483,267938,29.85
20,130,ASIANTILES,EQ,408154,228180,55.91
20,131,ASLIND,SM,4000,4000,100.00
20,132,ASPINWALL,EQ,2013,1454,72.23
20,133,ASTEC,EQ,26332,15707,59.65
20,134,ASTERDM,EQ,186381,91073,48.86
20,135,ASTRAL,EQ,225840,98995,43.83
20,136,ASTRAMICRO,EQ,417084,196374,47.08
20,137,ASTRAZEN,EQ,25195,9057,35.95
20,138,ASTRON,EQ,30952,20822,67.27
20,139,ATFL,EQ,8926,4594,51.47
20,140,ATGL,EQ,3363435,1573989,46.80
20,141,ATLANTA,EQ,24659,17102,69.35
20,142,ATUL,EQ,31252,12567,40.21
20,143,ATULAUTO,EQ,52712,27923,52.97
20,144,AUBANK,EQ,964208,367750,38.14
20,145,AURIONPRO,EQ,118414,67313,56.85
20,146,AUROPHARMA,EQ,1482404,455914,30.76
20,147,AUSOMENT,EQ,166405,80567,48.42
20,148,AUTOAXLES,EQ,8896,5807,65.28
20,149,AUTOIND,EQ,35384,22253,62.89
20,150,AVADHSUGAR,EQ,201682,83301,41.30
20,151,AVANTIFEED,EQ,603218,185958,30.83
20,152,AVG,SM,2400,1200,50.00
20,153,AVTNPL,EQ,117660,68186,57.95
20,154,AWHCL,EQ,68951,27125,39.34
20,155,AXISBANK,EQ,9026398,2336252,25.88
20,156,AXISBNKETF,EQ,2285,1916,83.85
20,157,AXISCADES,EQ,865008,411879,47.62
20,158,AXISGOLD,EQ,94222,68509,72.71
20,159,AXISNIFTY,EQ,7149,6355,88.89
20,160,AXISTECETF,EQ,3736,3459,92.59
20,161,AYMSYNTEX,EQ,16755,12490,74.54
