Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,07062021,1746488911,0001902
Trade Date <07-JUN-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,308284,164434,53.34
20,2,21STCENMGM,EQ,417,417,100.00
20,3,3IINFOTECH,EQ,17716925,10763976,60.76
20,4,3MINDIA,EQ,1456,896,61.54
20,5,3PLAND,EQ,21579,18930,87.72
20,6,5PAISA,EQ,197862,100700,50.89
20,7,667GS2050,GS,410,410,100.00
20,8,AAATECH,SM,33000,18000,54.55
20,9,AAKASH,EQ,38059,14452,37.97
20,10,AARTIDRUGS,EQ,310559,132184,42.56
20,11,AARTIIND,EQ,796923,480790,60.33
20,12,AARTISURF,EQ,35716,21603,60.49
20,13,AARVI,EQ,66768,38339,57.42
20,14,AAVAS,EQ,143015,53186,37.19
20,15,ABAN,EQ,796610,384945,48.32
20,16,ABB,EQ,269594,152506,56.57
20,17,ABBOTINDIA,EQ,9265,5430,58.61
20,18,ABCAPITAL,EQ,3651379,1530740,41.92
20,19,ABFRL,EQ,3413775,1469820,43.06
20,20,ABFRLPP1,E1,23708,16650,70.23
20,21,ABINFRA,SM,40000,36000,90.00
20,22,ABMINTLTD,EQ,6396,2599,40.63
20,23,ABSLBANETF,EQ,545,486,89.17
20,24,ABSLNN50ET,EQ,1133,856,75.55
20,25,ABSLRIF6RG,MF,2000,2000,100.00
20,26,ACC,EQ,494925,152668,30.85
20,27,ACCELYA,EQ,66318,24791,37.38
20,28,ACCORD,SM,6000,6000,100.00
20,29,ACCURACY,EQ,105833,54673,51.66
20,30,ACE,EQ,2461072,1021357,41.50
20,31,ACEINTEG,SM,6000,6000,100.00
20,32,ACRYSIL,EQ,121710,62858,51.65
20,33,ADANIENT,EQ,15350263,2175944,14.18
20,34,ADANIGREEN,EQ,647083,440166,68.02
20,35,ADANIPORTS,EQ,33684310,3560830,10.57
20,36,ADANIPOWER,EQ,115150200,34803088,30.22
