Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,24022021,820648898,0001762
Trade Date <24-FEB-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,24898,17427,69.99
20,2,21STCENMGM,EQ,1732,1411,81.47
20,3,3IINFOTECH,EQ,14013820,8927639,63.71
20,4,3MINDIA,EQ,3519,2070,58.82
20,5,3PLAND,EQ,3631,2618,72.10
20,6,585GS2030,GS,100,100,100.00
20,7,5PAISA,EQ,32997,22630,68.58
20,8,622GS2035,GS,1,1,100.00
20,9,63MOONS,EQ,44183,30325,68.63
20,10,A2ZINFRA,EQ,60833,51923,85.35
20,11,AARON,EQ,1498,943,62.95
20,12,AARTIDRUGS,EQ,156622,81877,52.28
20,13,AARTIIND,EQ,74088,35167,47.47
20,14,AARTISURF,EQ,4861,3236,66.57
20,15,AARVEEDEN,EQ,3906,3835,98.18
20,16,AARVI,EQ,13581,11558,85.10
20,17,AAVAS,EQ,27940,16008,57.29
20,18,ABAN,EQ,84152,84152,100.00
20,19,ABB,EQ,216975,67045,30.90
20,20,ABBOTINDIA,EQ,5329,3195,59.95
20,21,ABCAPITAL,EQ,17590947,5374795,30.55
20,22,ABFRL,EQ,7198216,4293195,59.64
20,23,ABFRLPP1,E1,26437,23624,89.36
20,24,ABINFRA,SM,4000,4000,100.00
20,25,ABMINTLTD,EQ,819,819,100.00
20,26,ABSLBANETF,EQ,400,120,30.00
20,27,ABSLNN50ET,EQ,134,14,10.45
20,28,ABSLRIF6RG,MF,6074,6074,100.00
20,29,ACC,EQ,481605,151267,31.41
20,30,ACCELYA,EQ,8068,3184,39.46
20,31,ACCURACY,EQ,17051,14280,83.75
20,32,ACE,EQ,70100,35021,49.96
20,33,ACRYSIL,EQ,100032,48872,48.86
20,34,ADANIENT,EQ,4626257,621877,13.44
20,35,ADANIGREEN,EQ,494155,258405,52.29
20,36,ADANIPORTS,EQ,3919187,707214,18.04
20,37,ADANIPOWER,EQ,2874207,1236194,43.01
20,38,ADANITRANS,EQ,727244,240722,33.10
20,39,ADFFOODS,EQ,42820,20542,47.97
20,40,ADHUNIKIND,EQ,14211,8592,60.46
20,41,ADORWELD,EQ,29821,23888,80.10
20,42,ADROITINFO,EQ,4633,4323,93.31
20,43,ADSL,EQ,326623,188916,57.84
20,44,ADVANIHOTR,EQ,8562,6365,74.34
20,45,ADVENZYMES,EQ,253382,96286,38.00
20,46,AEGISCHEM,EQ,92784,55848,60.19
20,47,AFFLE,EQ,64648,36290,56.13
20,48,AGCNET,EQ,10630,9346,87.92
20,49,AGRITECH,EQ,2535,1689,66.63
20,50,AGROPHOS,EQ,38875,25515,65.63
20,51,AHLADA,EQ,9208,8091,87.87
20,52,AHLEAST,EQ,2623,2358,89.90
20,53,AHLUCONT,EQ,9349,5867,62.76
20,54,AHLWEST,EQ,3785,2182,57.65
20,55,AIAENG,EQ,36544,24500,67.04
20,56,AIRAN,EQ,44008,36265,82.41
20,57,AJANTPHARM,EQ,39998,18735,46.84
20,58,AJMERA,EQ,52306,17791,34.01
20,59,AJOONI,SM,76000,44000,57.89
20,60,AKASH,EQ,2018,889,44.05
20,61,AKG,EQ,4221,2485,58.87
20,62,AKSHARCHEM,EQ,10684,8323,77.90
20,63,AKSHOPTFBR,EQ,99540,71544,71.87
20,64,AKZOINDIA,EQ,32209,26710,82.93
20,65,ALANKIT,EQ,34044,24591,72.23
20,66,ALBERTDAVD,EQ,5709,4524,79.24
20,67,ALEMBICLTD,EQ,508796,214559,42.17
20,68,ALICON,EQ,918,627,68.30
20,69,ALKALI,EQ,5977,3595,60.15
20,70,ALKEM,EQ,40520,17869,44.10
20,71,ALKYLAMINE,EQ,14430,3586,24.85
20,72,ALLCARGO,EQ,136472,65965,48.34
20,73,ALLSEC,EQ,3730,2134,57.21
20,74,ALMONDZ,EQ,6766,4040,59.71
20,75,ALOKINDS,EQ,4004552,1883509,47.03
20,76,ALPA,EQ,18814,14775,78.53
20,77,ALPHAGEO,EQ,7753,4467,57.62
20,78,AMARAJABAT,EQ,564780,196376,34.77
20,79,AMBER,EQ,98588,33354,33.83
20,80,AMBIKCO,EQ,8094,5249,64.85
20,81,AMBUJACEM,EQ,3316417,1625885,49.03
20,82,AMDIND,EQ,93714,42552,45.41
20,83,AMJLAND,EQ,15703,11671,74.32
20,84,AMRUTANJAN,EQ,176013,127421,72.39
20,85,ANANTRAJ,EQ,1487220,825572,55.51
20,86,ANDHRACEMT,EQ,92936,60585,65.19
20,87,ANDHRAPAP,EQ,23545,15602,66.26
20,88,ANDHRSUGAR,EQ,37932,20707,54.59
20,89,ANGELBRKG,EQ,58932,38860,65.94
20,90,ANIKINDS,EQ,27690,11365,41.04
20,91,ANKITMETAL,EQ,20542,20542,100.00
20,92,ANSALAPI,EQ,81451,74070,90.94
20,93,ANSALHSG,EQ,19648,16146,82.18
20,94,ANUP,EQ,363607,112848,31.04
20,95,APARINDS,EQ,41982,25358,60.40
20,96,APCL,EQ,8919,4961,55.62
20,97,APCOTEXIND,EQ,45313,14686,32.41
20,98,APEX,EQ,37682,21540,57.16
20,99,APLAPOLLO,EQ,409528,305326,74.56
20,100,APLLTD,EQ,152176,92437,60.74
20,101,APOLLO,EQ,52360,31477,60.12
20,102,APOLLOHOSP,EQ,1088420,335504,30.82
20,103,APOLLOPIPE,EQ,18589,14486,77.93
20,104,APOLLOTYRE,EQ,8702989,1730459,19.88
20,105,APOLSINHOT,EQ,213,105,49.30
20,106,APTECHT,EQ,214287,45872,21.41
20,107,ARCHIES,EQ,12334,10820,87.72
20,108,ARENTERP,EQ,1527,1120,73.35
20,109,ARIES,EQ,14687,8833,60.14
20,110,ARIHANT,EQ,9606,9250,96.29
20,111,ARIHANTSUP,EQ,13057,1688,12.93
20,112,ARMANFIN,EQ,7229,4055,56.09
20,113,AROGRANITE,EQ,48081,24699,51.37
20,114,ARROWGREEN,EQ,12711,8224,64.70
20,115,ARSSINFRA,EQ,12365,10212,82.59
20,116,ARTEMISMED,EQ,965,713,73.89
20,117,ARTNIRMAN,SM,18000,0,0.00
20,118,ARVIND,EQ,2910232,1036015,35.60
20,119,ARVINDFASN,EQ,154393,82953,53.73
20,120,ARVSMART,EQ,48381,18847,38.96
20,121,ASAHIINDIA,EQ,42248,31649,74.91
20,122,ASAHISONG,EQ,66094,37039,56.04
20,123,ASALCBR,EQ,25023,13842,55.32
20,124,ASHAPURMIN,EQ,52671,39611,75.20
20,125,ASHIANA,EQ,81803,51262,62.67
20,126,ASHIMASYN,EQ,10822,9404,86.90
20,127,ASHOKA,EQ,834395,434780,52.11
20,128,ASHOKLEY,EQ,8934270,2358183,26.39
20,129,ASIANHOTNR,EQ,3989,2707,67.86
20,130,ASIANPAINT,EQ,1708526,625474,36.61
20,131,ASIANTILES,EQ,446624,333623,74.70
20,132,ASLIND,SM,100000,100000,100.00
20,133,ASPINWALL,EQ,449,344,76.61
20,134,ASTEC,EQ,83604,71427,85.43
20,135,ASTERDM,EQ,95430,48180,50.49
20,136,ASTRAL,EQ,73591,45962,62.46
20,137,ASTRAMICRO,EQ,330361,189443,57.34
20,138,ASTRAZEN,EQ,13008,5108,39.27
20,139,ASTRON,EQ,31148,13732,44.09
20,140,ATFL,EQ,1744,1192,68.35
20,141,ATGL,EQ,847307,327573,38.66
20,142,ATLANTA,EQ,16819,12945,76.97
20,143,ATUL,EQ,5337,2521,47.24
20,144,ATULAUTO,EQ,25429,15939,62.68
20,145,AUBANK,EQ,571815,238246,41.66
20,146,AURIONPRO,EQ,8795,6200,70.49
20,147,AUROPHARMA,EQ,1100310,525635,47.77
20,148,AUSOMENT,EQ,1153,613,53.17
20,149,AUTOAXLES,EQ,5925,3072,51.85
20,150,AUTOIND,EQ,20143,13452,66.78
20,151,AVADHSUGAR,EQ,98914,32586,32.94
20,152,AVANTIFEED,EQ,91763,38703,42.18
20,153,AVSL,SM,15000,15000,100.00
20,154,AVTNPL,EQ,60288,33061,54.84
20,155,AWHCL,EQ,57662,27852,48.30
20,156,AXISBANK,EQ,11207286,3300528,29.45
20,157,AXISBNKETF,EQ,338,213,63.02
20,158,AXISCADES,EQ,21710,16996,78.29
20,159,AXISGOLD,EQ,56248,42009,74.69
20,160,AXISNIFTY,EQ,2134,1489,69.78
20,161,AYMSYNTEX,EQ,55022,53950,98.05
20,162,BAFNAPH,EQ,5590,3270,58.50
20,163,BAGFILMS,EQ,113166,79247,70.03
20,164,BAJAJ-AUTO,EQ,399843,123613,30.92
20,165,BAJAJCON,EQ,512406,281639,54.96
20,166,BAJAJELEC,EQ,121401,27982,23.05
20,167,BAJAJFINSV,EQ,269976,52443,19.43
20,168,BAJAJHIND,EQ,4589160,3073176,66.97
20,169,BAJAJHLDNG,EQ,7281,3760,51.64
20,170,BAJFINANCE,EQ,1908795,419118,21.96
20,171,BALAJITELE,EQ,90239,47388,52.51
20,172,BALAMINES,EQ,107535,38886,36.16
20,173,BALAXI,EQ,1660,844,50.84
20,174,BALKRISIND,EQ,552686,185764,33.61
20,175,BALMLAWRIE,EQ,288213,113261,39.30
20,176,BALPHARMA,EQ,6286,3893,61.93
20,177,BALRAMCHIN,EQ,1117359,573807,51.35
20,178,BANARBEADS,EQ,17399,8851,50.87
20,179,BANARISUG,EQ,4059,1688,41.59
20,180,BANCOINDIA,EQ,40342,20100,49.82
20,181,BANDHANBNK,EQ,4745325,1520520,32.04
20,182,BANG,EQ,2771,1866,67.34
20,183,BANKA,EQ,1103,857,77.70
20,184,BANKBARODA,EQ,40874043,8377744,20.50
20,185,BANKBEES,EQ,628880,232981,37.05
20,186,BANKINDIA,EQ,15407692,3835894,24.90
20,187,BANSWRAS,EQ,1222,867,70.95
20,188,BASF,EQ,19055,9999,52.47
20,189,BASML,EQ,6842,4859,71.02
20,190,BATAINDIA,EQ,238131,101023,42.42
20,191,BAYERCROP,EQ,7428,4683,63.05
20,192,BBL,EQ,4799,2208,46.01
20,193,BBTC,EQ,89701,28243,31.49
20,194,BCG,EQ,1173052,786169,67.02
20,195,BCONCEPTS,SM,3000,3000,100.00
20,196,BCP,EQ,137656,81440,59.16
20,197,BDL,EQ,93773,51693,55.13
20,198,BEARDSELL,EQ,7532,7332,97.34
20,199,BECTORFOOD,EQ,234201,96184,41.07
20,200,BEDMUTHA,EQ,1404,1078,76.78
20,201,BEL,EQ,7552240,2460666,32.58
20,202,BEML,EQ,533438,137707,25.81
20,203,BEPL,EQ,779065,295949,37.99
20,204,BERGEPAINT,EQ,459880,95547,20.78
20,205,BESTAGRO,EQ,981,821,83.69
20,206,BETA,SM,4800,3200,66.67
20,207,BFINVEST,EQ,10411,3535,33.95
20,208,BFUTILITIE,EQ,76729,30293,39.48
20,209,BGRENERGY,EQ,53995,33723,62.46
20,210,BHAGERIA,EQ,25527,20889,81.83
20,211,BHAGYANGR,EQ,163425,118929,72.77
20,212,BHAGYAPROP,EQ,41365,35099,84.85
20,213,BHARATFORG,EQ,1068009,289835,27.14
20,214,BHARATGEAR,EQ,38144,22572,59.18
20,215,BHARATRAS,EQ,1670,1133,67.84
20,216,BHARATWIRE,EQ,30384,22715,74.76
20,217,BHARTIARTL,EQ,8725136,3780300,43.33
20,218,BHEL,EQ,61230344,25837725,42.20
20,219,BIGBLOC,EQ,39124,24439,62.47
20,220,BIL,EQ,1764,1427,80.90
20,221,BINDALAGRO,EQ,23029,16477,71.55
20,222,BIOCON,EQ,1470901,558128,37.94
20,223,BIOFILCHEM,EQ,20559,20559,100.00
20,224,BIRET,RR,208400,162200,77.83
20,225,BIRLACABLE,EQ,42532,22723,53.43
20,226,BIRLACORPN,EQ,32808,15195,46.31
20,227,BIRLAMONEY,EQ,221592,77926,35.17
20,228,BIRLATYRE,EQ,392036,243294,62.06
20,229,BKMINDST,EQ,57349,50340,87.78
20,230,BLBLIMITED,EQ,923,793,85.92
20,231,BLISSGVS,EQ,291292,65400,22.45
20,232,BLS,EQ,41844,27275,65.18
20,233,BLUEDART,EQ,22375,10363,46.32
20,234,BLUESTARCO,EQ,115844,41677,35.98
20,235,BODALCHEM,EQ,363730,177352,48.76
20,236,BOMDYEING,EQ,1503697,647747,43.08
20,237,BOROLTD,EQ,308814,130467,42.25
20,238,BORORENEW,EQ,1487761,568001,38.18
20,239,BOSCHLTD,EQ,77159,14196,18.40
20,240,BPCL,EQ,5990683,1927098,32.17
20,241,BPL,EQ,64328,41178,64.01
20,242,BRFL,EQ,637367,564732,88.60
20,243,BRIGADE,EQ,273846,145675,53.20
20,244,BRIGHT,SM,63000,33000,52.38
20,245,BRITANNIA,EQ,512568,252045,49.17
20,246,BRITANNIA,N2,10451,7093,67.87
20,247,BRNL,EQ,23939,17262,72.11
20,248,BROOKS,EQ,23469,14060,59.91
20,249,BSE,EQ,290103,154028,53.09
20,250,BSELINFRA,EQ,1225,1225,100.00
20,251,BSL,EQ,4880,2709,55.51
20,252,BSLGOLDETF,EQ,91,61,67.03
20,253,BSLNIFTY,EQ,218,97,44.50
20,254,BSOFT,EQ,629936,466966,74.13
20,255,BURGERKING,EQ,897952,401276,44.69
20,256,BUTTERFLY,EQ,30242,13301,43.98
20,257,BYKE,EQ,4731,3877,81.95
20,258,CADILAHC,EQ,1688256,584301,34.61
20,259,CALSOFT,EQ,3971,3735,94.06
20,260,CAMLINFINE,EQ,460088,300656,65.35
20,261,CAMS,EQ,34331,15058,43.86
20,262,CANBK,EQ,17241100,5028619,29.17
20,263,CANFINHOME,EQ,172348,76043,44.12
20,264,CANTABIL,EQ,68082,16580,24.35
20,265,CAPACITE,EQ,96588,47999,49.69
20,266,CAPLIPOINT,EQ,61514,30039,48.83
20,267,CAPTRUST,EQ,53439,34344,64.27
20,268,CARBORUNIV,EQ,226834,106206,46.82
20,269,CAREERP,EQ,14193,9482,66.81
20,270,CARERATING,EQ,44273,31113,70.28
20,271,CASTROLIND,EQ,679958,464865,68.37
20,272,CCHHL,EQ,22410,16661,74.35
20,273,CCL,EQ,122222,57601,47.13
20,274,CDSL,EQ,1110959,331628,29.85
20,275,CEATLTD,EQ,137387,43596,31.73
20,276,CENTENKA,EQ,78458,40203,51.24
20,277,CENTEXT,EQ,48774,35568,72.92
20,278,CENTRALBK,EQ,25093439,11534690,45.97
20,279,CENTRUM,EQ,2973494,1016586,34.19
20,280,CENTUM,EQ,2663,1463,54.94
20,281,CENTURYPLY,EQ,76797,37984,49.46
20,282,CENTURYTEX,EQ,225053,69909,31.06
20,283,CERA,EQ,3025,1575,52.07
20,284,CEREBRAINT,EQ,217143,125379,57.74
20,285,CESC,EQ,146497,68077,46.47
20,286,CGCL,EQ,62497,16777,26.84
20,287,CGPOWER,EQ,6440552,4568835,70.94
20,288,CHALET,EQ,149030,99869,67.01
20,289,CHAMBLFERT,EQ,643641,391548,60.83
20,290,CHEMBOND,EQ,9672,5775,59.71
20,291,CHEMCON,EQ,356597,107175,30.05
20,292,CHEMFAB,EQ,1203,832,69.16
20,293,CHENNPETRO,EQ,382113,136316,35.67
20,294,CHOLAFIN,EQ,5523946,2347867,42.50
20,295,CHOLAHLDNG,EQ,21333,11859,55.59
20,296,CIGNITITEC,EQ,46729,26743,57.23
20,297,CINELINE,EQ,47951,30255,63.10
20,298,CINEVISTA,EQ,5648,1403,24.84
20,299,CIPLA,EQ,1587082,553157,34.85
20,300,CLEDUCATE,EQ,4169,2858,68.55
20,301,CLNINDIA,EQ,43396,21810,50.26
20,302,CMICABLES,EQ,22069,22069,100.00
20,303,CNOVAPETRO,EQ,1845,1845,100.00
20,304,COALINDIA,EQ,38775957,10622039,27.39
20,305,COCHINSHIP,EQ,1501857,443851,29.55
20,306,COFORGE,EQ,143008,47449,33.18
20,307,COLPAL,EQ,338317,140418,41.50
20,308,COMPINFO,EQ,249119,132767,53.29
20,309,COMPUSOFT,EQ,14083,10535,74.81
20,310,CONCOR,EQ,3900108,834014,21.38
20,311,CONFIPET,EQ,542846,149078,27.46
20,312,CONSOFINVT,EQ,4650,3807,81.87
20,313,CONTROLPR,EQ,6333,4557,71.96
20,314,CORALFINAC,EQ,70942,58978,83.14
20,315,CORDSCABLE,EQ,9293,5434,58.47
20,316,COROMANDEL,EQ,124483,61725,49.59
20,317,COSMOFILMS,EQ,77356,41841,54.09
20,318,CPSEETF,EQ,2924134,2056565,70.33
20,319,CREATIVE,EQ,6554,2678,40.86
20,320,CREATIVEYE,EQ,500,500,100.00
