Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,11012021,1176734390,0001791
Trade Date <11-JAN-2021>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,20MICRONS,EQ,264383,178535,67.53
20,2,21STCENMGM,EQ,8409,8078,96.06
20,3,3IINFOTECH,EQ,37072145,21355791,57.61
20,4,3MINDIA,EQ,14163,12455,87.94
20,5,3PLAND,EQ,6391,4431,69.33
20,6,5PAISA,EQ,72598,53808,74.12
20,7,719GS2060,GS,100,100,100.00
20,8,763GS2059,GS,11,11,100.00
20,9,772GS2055,GS,1,1,100.00
20,10,A2ZINFRA,EQ,2376603,1260781,53.05
20,11,AAKASH,EQ,37055,16734,45.16
20,12,AARON,EQ,3531,1933,54.74
20,13,AARTIDRUGS,EQ,373517,160222,42.90
20,14,AARTIIND,EQ,204074,96528,47.30
20,15,AARTISURF,EQ,15548,10381,66.77
20,16,AARVI,EQ,11395,10194,89.46
20,17,AAVAS,EQ,41997,24718,58.86
20,18,ABB,EQ,92160,47090,51.10
20,19,ABBOTINDIA,EQ,32292,23966,74.22
20,20,ABCAPITAL,EQ,2621384,1031477,39.35
20,21,ABFRL,EQ,2272832,1346501,59.24
20,22,ABINFRA,SM,12000,12000,100.00
20,23,ABSLBANETF,EQ,34298,34132,99.52
20,24,ABSLNN50ET,EQ,80,34,42.50
20,25,ACC,EQ,1677994,402495,23.99
20,26,ACCELYA,EQ,5173,2936,56.76
20,27,ACCURACY,EQ,27533,26135,94.92
20,28,ACE,EQ,295964,172735,58.36
20,29,ADANIENT,EQ,4148831,394848,9.52
20,30,ADANIGAS,EQ,1289499,997449,77.35
20,31,ADANIGREEN,EQ,1303510,809590,62.11
20,32,ADANIPORTS,EQ,7156036,2185106,30.54
20,33,ADANIPOWER,EQ,16938082,9470966,55.92
20,34,ADANITRANS,EQ,528940,209572,39.62
20,35,ADFFOODS,EQ,57300,26501,46.25
20,36,ADORWELD,EQ,31856,15865,49.80
20,37,ADSL,EQ,344357,212410,61.68
20,38,ADVENZYMES,EQ,119819,59001,49.24
20,39,AEGISCHEM,EQ,336480,182152,54.13
20,40,AFFLE,EQ,43398,23551,54.27
20,41,AGARIND,EQ,563596,217817,38.65
20,42,AGROPHOS,EQ,162788,104756,64.35
20,43,AHLADA,SM,14000,10000,71.43
20,44,AHLEAST,EQ,1763,1332,75.55
20,45,AHLUCONT,EQ,88814,49018,55.19
20,46,AHLWEST,EQ,1788,1576,88.14
20,47,AIAENG,EQ,16206,10235,63.16
20,48,AIRAN,EQ,144598,102464,70.86
20,49,AIROLAM,SM,3000,3000,100.00
20,50,AJANTPHARM,EQ,167139,53154,31.80
20,51,AJMERA,EQ,76793,40855,53.20
20,52,AJOONI,SM,24000,12000,50.00
20,53,AKASH,EQ,33546,32231,96.08
20,54,AKG,SM,25600,6400,25.00
20,55,AKSHARCHEM,EQ,34413,17531,50.94
20,56,AKSHOPTFBR,EQ,834839,457141,54.76
20,57,AKZOINDIA,EQ,9450,4452,47.11
20,58,ALANKIT,EQ,233585,161422,69.11
20,59,ALBERTDAVD,EQ,24888,17593,70.69
20,60,ALEMBICLTD,EQ,759896,289695,38.12
20,61,ALICON,EQ,5594,3476,62.14
20,62,ALKALI,EQ,171971,107827,62.70
20,63,ALKEM,EQ,180771,90729,50.19
20,64,ALKYLAMINE,EQ,28658,12420,43.34
20,65,ALLCARGO,EQ,242085,133692,55.23
20,66,ALLSEC,EQ,28642,10678,37.28
20,67,ALMONDZ,EQ,16093,10569,65.67
20,68,ALOKINDS,EQ,11649876,5999877,51.50
20,69,AMARAJABAT,EQ,572983,175056,30.55
20,70,AMBER,EQ,188380,86611,45.98
20,71,AMBIKCO,EQ,258713,114399,44.22
20,72,AMBUJACEM,EQ,6276642,2301629,36.67
20,73,AMDIND,EQ,14069,8080,57.43
20,74,AMJLAND,EQ,235305,85738,36.44
20,75,AMRUTANJAN,EQ,60306,26638,44.17
20,76,ANANTRAJ,EQ,3782795,2225783,58.84
20,77,ANDHRACEMT,EQ,560020,388199,69.32
20,78,ANDHRAPAP,EQ,78823,59214,75.12
20,79,ANDHRSUGAR,EQ,42393,22623,53.36
20,80,ANGELBRKG,EQ,215776,130791,60.61
20,81,ANSALHSG,EQ,47663,36369,76.30
20,82,ANUP,EQ,28183,17500,62.09
20,83,APARINDS,EQ,61592,34799,56.50
20,84,APCL,EQ,165427,78894,47.69
20,85,APCOTEXIND,EQ,64593,29554,45.75
20,86,APEX,EQ,58296,27706,47.53
20,87,APLAPOLLO,EQ,614462,477264,77.67
20,88,APLLTD,EQ,159275,106039,66.58
20,89,APOLLO,EQ,5730356,1066734,18.62
20,90,APOLLOHOSP,EQ,422296,109035,25.82
20,91,APOLLOPIPE,EQ,24082,15927,66.14
20,92,APOLLOTYRE,EQ,8690690,1857479,21.37
20,93,APOLSINHOT,EQ,1050,693,66.00
20,94,APTECHT,EQ,296829,119036,40.10
20,95,ARCHIDPLY,EQ,97587,47560,48.74
20,96,ARCHIES,EQ,77542,62271,80.31
20,97,ARENTERP,EQ,4711,4440,94.25
20,98,ARIES,EQ,74161,46024,62.06
20,99,ARIHANT,EQ,18650,12564,67.37
20,100,ARIHANTSUP,EQ,81681,66486,81.40
20,101,ARMANFIN,EQ,6946,4077,58.70
20,102,AROGRANITE,EQ,2238781,695945,31.09
20,103,ARROWGREEN,EQ,14592,8463,58.00
20,104,ARSHIYA,EQ,30873,30863,99.97
20,105,ARSSINFRA,EQ,151114,92090,60.94
20,106,ARVIND,EQ,9464217,3384948,35.77
20,107,ARVINDFASN,EQ,377280,132723,35.18
20,108,ARVSMART,EQ,113220,53965,47.66
20,109,ASAHIINDIA,EQ,58888,38993,66.22
20,110,ASAHISONG,EQ,27418,19260,70.25
20,111,ASAL,EQ,18495,14998,81.09
20,112,ASALCBR,EQ,93063,53553,57.54
20,113,ASHAPURMIN,EQ,238051,163396,68.64
20,114,ASHIANA,EQ,63425,35633,56.18
20,115,ASHOKA,EQ,1791834,883887,49.33
20,116,ASHOKLEY,EQ,45425320,12205338,26.87
20,117,ASIANHOTNR,EQ,19168,8312,43.36
20,118,ASIANPAINT,EQ,1517995,448384,29.54
20,119,ASIANTILES,EQ,104020,14675,14.11
20,120,ASPINWALL,EQ,4148,3094,74.59
20,121,ASTEC,EQ,110816,81227,73.30
20,122,ASTERDM,EQ,113259,77008,67.99
20,123,ASTRAL,EQ,326158,208874,64.04
20,124,ASTRAMICRO,EQ,553249,268560,48.54
20,125,ASTRAZEN,EQ,47129,18014,38.22
20,126,ASTRON,EQ,55802,37216,66.69
20,127,ATALREAL,SM,1600,1600,100.00
20,128,ATFL,EQ,96359,84682,87.88
20,129,ATLANTA,EQ,47815,38990,81.54
20,130,ATUL,EQ,26737,13485,50.44
20,131,ATULAUTO,EQ,159952,84978,53.13
20,132,AUBANK,EQ,564393,280390,49.68
20,133,AURIONPRO,EQ,32005,24465,76.44
20,134,AUROPHARMA,EQ,2676919,765965,28.61
20,135,AUSOMENT,EQ,1773,1585,89.40
20,136,AUTOAXLES,EQ,87165,50586,58.03
20,137,AUTOIND,EQ,48248,27464,56.92
20,138,AUTOLITIND,EQ,295896,162730,55.00
20,139,AVADHSUGAR,EQ,80290,31427,39.14
20,140,AVANTIFEED,EQ,421589,202968,48.14
20,141,AVG,SM,2400,2400,100.00
20,142,AVROIND,SM,6000,6000,100.00
20,143,AVTNPL,EQ,627009,278736,44.45
20,144,AWHCL,EQ,454047,225327,49.63
20,145,AXISBANK,EQ,7928365,2038371,25.71
20,146,AXISBNKETF,EQ,1615,1228,76.04
20,147,AXISCADES,EQ,86734,52332,60.34
20,148,AXISGOLD,EQ,258108,200534,77.69
20,149,AXISNIFTY,EQ,9272,5022,54.16
20,150,BABAFOOD,SM,2000,2000,100.00
20,151,BAJAJ-AUTO,EQ,788461,142292,18.05
20,152,BAJAJCON,EQ,288474,125206,43.40
20,153,BAJAJELEC,EQ,1098942,138854,12.64
20,154,BAJAJFINSV,EQ,542444,79462,14.65
20,155,BAJAJHIND,EQ,5123597,2469359,48.20
20,156,BAJAJHLDNG,EQ,28259,15610,55.24
20,157,BAJFINANCE,EQ,2924164,717361,24.53
20,158,BALAJITELE,EQ,162802,87806,53.93
20,159,BALAMINES,EQ,214416,38537,17.97
20,160,BALAXI,EQ,996,480,48.19
20,161,BALKRISIND,EQ,635561,96816,15.23
20,162,BALMLAWRIE,EQ,463496,251846,54.34
20,163,BALRAMCHIN,EQ,2000007,1364204,68.21
20,164,BANARBEADS,EQ,84785,39152,46.18
20,165,BANARISUG,EQ,897,636,70.90
20,166,BANCOINDIA,EQ,218544,147952,67.70
20,167,BANDHANBNK,EQ,9559472,3323531,34.77
20,168,BANG,EQ,10929,7124,65.18
20,169,BANKA,EQ,16003,8489,53.05
20,170,BANKBARODA,EQ,23307584,3551349,15.24
20,171,BANKBEES,EQ,1125619,467157,41.50
20,172,BANKINDIA,EQ,1668085,503255,30.17
20,173,BANSWRAS,EQ,22189,16916,76.24
20,174,BASF,EQ,29039,15439,53.17
20,175,BATAINDIA,EQ,623686,158085,25.35
20,176,BAYERCROP,EQ,33135,15360,46.36
20,177,BBL,EQ,20317,11971,58.92
20,178,BBTC,EQ,53093,19297,36.35
20,179,BBTCL,SM,12000,6000,50.00
20,180,BCG,EQ,6564427,4080467,62.16
20,181,BCONCEPTS,SM,3000,3000,100.00
20,182,BDL,EQ,191231,65727,34.37
20,183,BEARDSELL,EQ,19242,12080,62.78
